"";"Município";"Código";"ICAO"
"566";"OURIÇANGAS";2923308;"SBSV"
"567";"OURIÇANGAS";2923308;"SBAR"
"568";"OUROLÂNDIA";2923357;"SBPL"
"569";"OUROLÂNDIA";2923357;"SBUF"
"570";"PALMAS DE MONTE ALTO";2923407;"SBLE"
"571";"PALMAS DE MONTE ALTO";2923407;"SBQV"
"572";"PALMEIRAS";2923506;"SBLE"
"573";"PALMEIRAS";2923506;"SBQV"
"574";"PARAMIRIM";2923605;"SBLE"
"575";"PARAMIRIM";2923605;"SBQV"
"576";"PARATINGA";2923704;"SBLE"
"577";"PARATINGA";2923704;"SBQV"
"578";"PARIPIRANGA";2923803;"SBMO"
"579";"PARIPIRANGA";2923803;"SBAR"
"580";"PAU BRASIL";2923902;"SBIL"
"581";"PAU BRASIL";2923902;"SBPS"
"582";"PAULO AFONSO";2924009;"SBPL"
"583";"PAULO AFONSO";2924009;"SBAR"
"584";"PÉ DE SERRA";2924058;"SBSV"
"585";"PÉ DE SERRA";2924058;"SBAR"
"586";"PEDRÃO";2924108;"SBSV"
"587";"PEDRÃO";2924108;"SBAR"
"588";"PEDRO ALEXANDRE";2924207;"SBMO"
"589";"PEDRO ALEXANDRE";2924207;"SBAR"
"590";"PIATÃ";2924306;"SBLE"
"591";"PIATÃ";2924306;"SBQV"
"592";"PILÃO ARCADO";2924405;"SBPL"
"593";"PILÃO ARCADO";2924405;"SBLE"
"594";"PINDAÍ";2924504;"SBLE"
"595";"PINDAÍ";2924504;"SBQV"
"596";"PINDOBAÇU";2924603;"SBPL"
"597";"PINDOBAÇU";2924603;"SBUF"
"598";"PINTADAS";2924652;"SBPL"
"599";"PINTADAS";2924652;"SBSV"
"600";"PIRAÍ DO NORTE";2924678;"SBSV"
"601";"PIRAÍ DO NORTE";2924678;"SBIL"
"602";"PIRIPÁ";2924702;"SBMK"
"603";"PIRIPÁ";2924702;"SBQV"
"604";"PIRITIBA";2924801;"SBPL"
"605";"PIRITIBA";2924801;"SBSV"
"606";"PLANALTINO";2924900;"SBSV"
"607";"PLANALTINO";2924900;"SBLE"
"608";"PLANALTO";2925006;"SBIL"
"609";"PLANALTO";2925006;"SBTC"
"610";"POÇÕES";2925105;"SBIL"
"611";"POÇÕES";2925105;"SBTC"
"612";"POJUCA";2925204;"SBSV"
"613";"POJUCA";2925204;"SBIL"
"614";"PONTO NOVO";2925253;"SBPL"
"615";"PONTO NOVO";2925253;"SBUF"
"616";"PORTO SEGURO";2925303;"SBPS"
"617";"PORTO SEGURO";2925303;"SBTC"
"618";"POTIRAGUÁ";2925402;"SBIL"
"619";"POTIRAGUÁ";2925402;"SBPS"
"620";"PRADO";2925501;"SBPS"
"621";"PRADO";2925501;"SBTC"
"622";"PRESIDENTE DUTRA";2925600;"SBPL"
"623";"PRESIDENTE DUTRA";2925600;"SBLE"
"624";"PRESIDENTE JÂNIO QUADROS";2925709;"SBLE"
"625";"PRESIDENTE JÂNIO QUADROS";2925709;"SBQV"
"626";"PRESIDENTE TANCREDO NEVES";2925758;"SBSV"
"627";"PRESIDENTE TANCREDO NEVES";2925758;"SBIL"
"628";"QUEIMADAS";2925808;"SBPL"
"629";"QUEIMADAS";2925808;"SBUF"
"630";"QUIJINGUE";2925907;"SBPL"
"631";"QUIJINGUE";2925907;"SBAR"
"632";"QUIXABEIRA";2925931;"SBPL"
"633";"QUIXABEIRA";2925931;"SBSV"
"634";"RAFAEL JAMBEIRO";2925956;"SBSV"
"635";"RAFAEL JAMBEIRO";2925956;"SBIL"
"636";"REMANSO";2926004;"SBPL"
"637";"REMANSO";2926004;"SBLE"
"638";"RETIROLÂNDIA";2926103;"SBSV"
"639";"RETIROLÂNDIA";2926103;"SBAR"
"640";"RIACHÃO DAS NEVES";2926202;"SBPJ"
"641";"RIACHÃO DAS NEVES";2926202;"SBLP"
"642";"RIACHÃO DO JACUÍPE";2926301;"SBSV"
"643";"RIACHÃO DO JACUÍPE";2926301;"SBAR"
"644";"RIACHO DE SANTANA";2926400;"SBLE"
"645";"RIACHO DE SANTANA";2926400;"SBQV"
"646";"RIBEIRA DO AMPARO";2926509;"SBSV"
"647";"RIBEIRA DO AMPARO";2926509;"SBAR"
"648";"RIBEIRA DO POMBAL";2926608;"SBSV"
"649";"RIBEIRA DO POMBAL";2926608;"SBAR"
"650";"RIBEIRÃO DO LARGO";2926657;"SBIL"
"651";"RIBEIRÃO DO LARGO";2926657;"SBTC"
"652";"RIO DE CONTAS";2926707;"SBLE"
"653";"RIO DE CONTAS";2926707;"SBQV"
"654";"RIO DO ANTÔNIO";2926806;"SBLE"
"655";"RIO DO ANTÔNIO";2926806;"SBQV"
"656";"RIO DO PIRES";2926905;"SBLE"
"657";"RIO DO PIRES";2926905;"SBQV"
"658";"RIO REAL";2927002;"SBSV"
"659";"RIO REAL";2927002;"SBAR"
"660";"RODELAS";2927101;"SBPL"
"661";"RODELAS";2927101;"SBJU"
"662";"RUY BARBOSA";2927200;"SBSV"
"663";"RUY BARBOSA";2927200;"SBLE"
"664";"SALINAS DA MARGARIDA";2927309;"SBSV"
"665";"SALINAS DA MARGARIDA";2927309;"SBIL"
"666";"SALVADOR";2927408;"SBSV"
"667";"SALVADOR";2927408;"SBIL"
"668";"SANTA BÁRBARA";2927507;"SBSV"
"669";"SANTA BÁRBARA";2927507;"SBAR"
"670";"SANTA BRÍGIDA";2927606;"SBMO"
"671";"SANTA BRÍGIDA";2927606;"SBAR"
"672";"SANTA CRUZ CABRÁLIA";2927705;"SBPS"
"673";"SANTA CRUZ CABRÁLIA";2927705;"SBTC"
"674";"SANTA CRUZ DA VITÓRIA";2927804;"SBIL"
"675";"SANTA CRUZ DA VITÓRIA";2927804;"SBTC"
"676";"SANTA INÊS";2927903;"SBSV"
"677";"SANTA INÊS";2927903;"SBIL"
"678";"SANTA LUZIA";2928059;"SBIL"
"679";"SANTA LUZIA";2928059;"SBPS"
"680";"SANTA MARIA DA VITÓRIA";2928109;"SBMK"
"681";"SANTA MARIA DA VITÓRIA";2928109;"SBLE"
"682";"SANTA RITA DE CÁSSIA";2928406;"SBLE"
"683";"SANTA RITA DE CÁSSIA";2928406;"SBLP"
"684";"SANTA TERESINHA";2928505;"SBSV"
"685";"SANTA TERESINHA";2928505;"SBIL"
"686";"SANTALUZ";2928000;"SBPL"
"687";"SANTALUZ";2928000;"SBSV"
"688";"SANTANA";2928208;"SBLE"
"689";"SANTANA";2928208;"SBQV"
"690";"SANTANÓPOLIS";2928307;"SBSV"
"691";"SANTANÓPOLIS";2928307;"SBAR"
"692";"SANTO AMARO";2928604;"SBSV"
"693";"SANTO AMARO";2928604;"SBIL"
"694";"SANTO ANTÔNIO DE JESUS";2928703;"SBSV"
"695";"SANTO ANTÔNIO DE JESUS";2928703;"SBIL"
"696";"SANTO ESTÊVÃO";2928802;"SBSV"
"697";"SANTO ESTÊVÃO";2928802;"SBIL"
"698";"SÃO DESIDÉRIO";2928901;"SBLP"
"699";"SÃO DESIDÉRIO";2928901;"SBPN"
"700";"SÃO DOMINGOS";2928950;"SBPL"
"701";"SÃO DOMINGOS";2928950;"SBSV"
"702";"SÃO FELIPE";2929107;"SBSV"
"703";"SÃO FELIPE";2929107;"SBIL"
"704";"SÃO FÉLIX";2929008;"SBSV"
"705";"SÃO FÉLIX";2929008;"SBIL"
"706";"SÃO FÉLIX DO CORIBE";2929057;"SBMK"
"707";"SÃO FÉLIX DO CORIBE";2929057;"SBLE"
"708";"SÃO FRANCISCO DO CONDE";2929206;"SBSV"
"709";"SÃO FRANCISCO DO CONDE";2929206;"SBIL"
"710";"SÃO GABRIEL";2929255;"SBPL"
"711";"SÃO GABRIEL";2929255;"SBLE"
"712";"SÃO GONÇALO DOS CAMPOS";2929305;"SBSV"
"713";"SÃO GONÇALO DOS CAMPOS";2929305;"SBIL"
"714";"SÃO JOSÉ DA VITÓRIA";2929354;"SBIL"
"715";"SÃO JOSÉ DA VITÓRIA";2929354;"SBPS"
"716";"SÃO JOSÉ DO JACUÍPE";2929370;"SBPL"
"717";"SÃO JOSÉ DO JACUÍPE";2929370;"SBSV"
"718";"SÃO MIGUEL DAS MATAS";2929404;"SBSV"
"719";"SÃO MIGUEL DAS MATAS";2929404;"SBIL"
"720";"SÃO SEBASTIÃO DO PASSÉ";2929503;"SBSV"
"721";"SÃO SEBASTIÃO DO PASSÉ";2929503;"SBIL"
"722";"SAPEAÇU";2929602;"SBSV"
"723";"SAPEAÇU";2929602;"SBIL"
"724";"SÁTIRO DIAS";2929701;"SBSV"
"725";"SÁTIRO DIAS";2929701;"SBAR"
"726";"SAUBARA";2929750;"SBSV"
"727";"SAUBARA";2929750;"SBIL"
"728";"SAÚDE";2929800;"SBPL"
"729";"SAÚDE";2929800;"SBUF"
"730";"SEABRA";2929909;"SBLE"
"731";"SEABRA";2929909;"SBQV"
"732";"SEBASTIÃO LARANJEIRAS";2930006;"SBMK"
"733";"SEBASTIÃO LARANJEIRAS";2930006;"SBQV"
"734";"SENHOR DO BONFIM";2930105;"SBPL"
"735";"SENHOR DO BONFIM";2930105;"SBUF"
"736";"SENTO SÉ";2930204;"SBPL"
"737";"SENTO SÉ";2930204;"SBUF"
"738";"SERRA DO RAMALHO";2930154;"SBLE"
"739";"SERRA DO RAMALHO";2930154;"SBQV"
"740";"SERRA DOURADA";2930303;"SBLE"
"741";"SERRA DOURADA";2930303;"SBQV"
"742";"SERRA PRETA";2930402;"SBSV"
"743";"SERRA PRETA";2930402;"SBAR"
"744";"SERRINHA";2930501;"SBSV"
"745";"SERRINHA";2930501;"SBAR"
"746";"SERROLÂNDIA";2930600;"SBPL"
"747";"SERROLÂNDIA";2930600;"SBSV"
"748";"SIMÕES FILHO";2930709;"SBSV"
"749";"SIMÕES FILHO";2930709;"SBIL"
"750";"SÍTIO DO MATO";2930758;"SBLE"
"751";"SÍTIO DO MATO";2930758;"SBQV"
"752";"SÍTIO DO QUINTO";2930766;"SBPL"
"753";"SÍTIO DO QUINTO";2930766;"SBAR"
"754";"SOBRADINHO";2930774;"SBPL"
"755";"SOBRADINHO";2930774;"SBUF"
"756";"SOUTO SOARES";2930808;"SBPL"
"757";"SOUTO SOARES";2930808;"SBLE"
"758";"TABOCAS DO BREJO VELHO";2930907;"SBLE"
"759";"TABOCAS DO BREJO VELHO";2930907;"SBQV"
"760";"TANHAÇU";2931004;"SBIL"
"761";"TANHAÇU";2931004;"SBLE"
"762";"TANQUE NOVO";2931053;"SBLE"
"763";"TANQUE NOVO";2931053;"SBQV"
"764";"TANQUINHO";2931103;"SBSV"
"765";"TANQUINHO";2931103;"SBAR"
"766";"TAPEROÁ";2931202;"SBSV"
"767";"TAPEROÁ";2931202;"SBIL"
"768";"TAPIRAMUTÁ";2931301;"SBPL"
"769";"TAPIRAMUTÁ";2931301;"SBSV"
"770";"TEIXEIRA DE FREITAS";2931350;"SBPS"
"771";"TEIXEIRA DE FREITAS";2931350;"SBTC"
"772";"TEODORO SAMPAIO";2931400;"SBSV"
"773";"TEODORO SAMPAIO";2931400;"SBIL"
"774";"TEOFILÂNDIA";2931509;"SBSV"
"775";"TEOFILÂNDIA";2931509;"SBAR"
"776";"TEOLÂNDIA";2931608;"SBSV"
"777";"TEOLÂNDIA";2931608;"SBIL"
"778";"TERRA NOVA";2931707;"SBSV"
"779";"TERRA NOVA";2931707;"SBIL"
"780";"TREMEDAL";2931806;"SBIL"
"781";"TREMEDAL";2931806;"SBTC"
"782";"TUCANO";2931905;"SBSV"
"783";"TUCANO";2931905;"SBAR"
"784";"UAUÁ";2932002;"SBPL"
"785";"UAUÁ";2932002;"SBAR"
"786";"UBAÍRA";2932101;"SBSV"
"787";"UBAÍRA";2932101;"SBIL"
"788";"UBAITABA";2932200;"SBIL"
"789";"UBAITABA";2932200;"SBTC"
"790";"UBATÃ";2932309;"SBIL"
"791";"UBATÃ";2932309;"SBTC"
"792";"UIBAÍ";2932408;"SBPL"
"793";"UIBAÍ";2932408;"SBLE"
"794";"UMBURANAS";2932457;"SBPL"
"795";"UMBURANAS";2932457;"SBUF"
"796";"UNA";2932507;"SBIL"
"797";"UNA";2932507;"SBPS"
"798";"URANDI";2932606;"SBMK"
"799";"URANDI";2932606;"SBQV"
"800";"URUÇUCA";2932705;"SBIL"
"801";"URUÇUCA";2932705;"SBTC"
"802";"UTINGA";2932804;"SBPL"
"803";"UTINGA";2932804;"SBLE"
"804";"VALENÇA";2932903;"SBSV"
"805";"VALENÇA";2932903;"SBIL"
"806";"VALENTE";2933000;"SBPL"
"807";"VALENTE";2933000;"SBSV"
"808";"VÁRZEA DA ROÇA";2933059;"SBPL"
"809";"VÁRZEA DA ROÇA";2933059;"SBSV"
"810";"VÁRZEA DO POÇO";2933109;"SBPL"
"811";"VÁRZEA DO POÇO";2933109;"SBSV"
"812";"VÁRZEA NOVA";2933158;"SBPL"
"813";"VÁRZEA NOVA";2933158;"SBSV"
"814";"VARZEDO";2933174;"SBPL"
"815";"VARZEDO";2933174;"SBSV"
"816";"VERA CRUZ";2933208;"SBSV"
"817";"VERA CRUZ";2933208;"SBIL"
"818";"VEREDA";2933257;"SBPS"
"819";"VEREDA";2933257;"SBTC"
"820";"VITÓRIA DA CONQUISTA";2933307;"SBIL"
"821";"VITÓRIA DA CONQUISTA";2933307;"SBTC"
"822";"WAGNER";2933406;"SBLE"
"823";"WAGNER";2933406;"SBQV"
"824";"WANDERLEY";2933455;"SBPL"
"825";"WANDERLEY";2933455;"SBLE"
"826";"WENCESLAU GUIMARÃES";2933505;"SBSV"
"827";"WENCESLAU GUIMARÃES";2933505;"SBIL"
"828";"XIQUE-XIQUE";2933604;"SBPL"
"829";"XIQUE-XIQUE";2933604;"SBLE"
