"";"Município";"Código";"ICAO"
"315";"SÃO VICENTE FERRER";2613800;"SBKG"
"316";"SÃO VICENTE FERRER";2613800;"SBRF"
"317";"SERRA TALHADA";2613909;"SBPL"
"318";"SERRA TALHADA";2613909;"SBJU"
"319";"SERRITA";2614006;"SBPL"
"320";"SERRITA";2614006;"SBJU"
"321";"SERTÂNIA";2614105;"SBMO"
"322";"SERTÂNIA";2614105;"SBKG"
"323";"SIRINHAÉM";2614204;"SBMO"
"324";"SIRINHAÉM";2614204;"SBRF"
"325";"SOLIDÃO";2614402;"SBKG"
"326";"SOLIDÃO";2614402;"SBJU"
"327";"SURUBIM";2614501;"SBKG"
"328";"SURUBIM";2614501;"SBRF"
"329";"TABIRA";2614600;"SBKG"
"330";"TABIRA";2614600;"SBJU"
"331";"TACAIMBÓ";2614709;"SBMO"
"332";"TACAIMBÓ";2614709;"SBKG"
"333";"TACARATU";2614808;"SBAR"
"334";"TACARATU";2614808;"SBJU"
"335";"TAMANDARÉ";2614857;"SBMO"
"336";"TAMANDARÉ";2614857;"SBRF"
"337";"TAQUARITINGA DO NORTE";2615003;"SBKG"
"338";"TAQUARITINGA DO NORTE";2615003;"SBRF"
"339";"TEREZINHA";2615102;"SBMO"
"340";"TEREZINHA";2615102;"SBUF"
"341";"TERRA NOVA";2615201;"SBPL"
"342";"TERRA NOVA";2615201;"SBJU"
"343";"TIMBAÚBA";2615300;"SBKG"
"344";"TIMBAÚBA";2615300;"SBJP"
"345";"TORITAMA";2615409;"SBKG"
"346";"TORITAMA";2615409;"SBRF"
"347";"TRACUNHAÉM";2615508;"SBRF"
"348";"TRACUNHAÉM";2615508;"SBJP"
"349";"TRINDADE";2615607;"SBPL"
"350";"TRINDADE";2615607;"SBJU"
"351";"TRIUNFO";2615706;"SBKG"
"352";"TRIUNFO";2615706;"SBJU"
"353";"TUPANATINGA";2615805;"SBMO"
"354";"TUPANATINGA";2615805;"SBUF"
"355";"TUPARETAMA";2615904;"SBKG"
"356";"TUPARETAMA";2615904;"SBJU"
"357";"VENTUROSA";2616001;"SBMO"
"358";"VENTUROSA";2616001;"SBUF"
"359";"VERDEJANTE";2616100;"SBPL"
"360";"VERDEJANTE";2616100;"SBJU"
"361";"VERTENTE DO LÉRIO";2616183;"SBKG"
"362";"VERTENTE DO LÉRIO";2616183;"SBJP"
"363";"VERTENTES";2616209;"SBKG"
"364";"VERTENTES";2616209;"SBRF"
"365";"VICÊNCIA";2616308;"SBKG"
"366";"VICÊNCIA";2616308;"SBRF"
"367";"VITÓRIA DE SANTO ANTÃO";2616407;"SBKG"
"368";"VITÓRIA DE SANTO ANTÃO";2616407;"SBRF"
"369";"XEXÉU";2616506;"SBMO"
"370";"XEXÉU";2616506;"SBRF"
