"";"Município";"Código";"ICAO"
"245";"SÃO JOSÉ DOS QUATRO MARCOS";5107107;"SBCY"
"246";"SÃO PEDRO DA CIPA";5107404;"SBCY"
"247";"SÃO PEDRO DA CIPA";5107404;"SBBW"
"248";"SAPEZAL";5107875;"SBCY"
"249";"SAPEZAL";5107875;"SBAT"
"250";"SERRA NOVA DOURADA";5107883;"SBXV"
"251";"SERRA NOVA DOURADA";5107883;"SBPN"
"252";"SINOP";5107909;"SBCC"
"253";"SINOP";5107909;"SBAT"
"254";"SORRISO";5107925;"SBCY"
"255";"SORRISO";5107925;"SBCC"
"256";"TABAPORÃ";5107941;"SBCC"
"257";"TABAPORÃ";5107941;"SBAT"
"258";"TANGARÁ DA SERRA";5107958;"SBCR"
"259";"TANGARÁ DA SERRA";5107958;"SBCY"
"260";"TAPURAH";5108006;"SBCY"
"261";"TAPURAH";5108006;"SBAT"
"262";"TERRA NOVA DO NORTE";5108055;"SBCC"
"263";"TERRA NOVA DO NORTE";5108055;"SBAT"
"264";"TESOURO";5108105;"SBCY"
"265";"TESOURO";5108105;"SBBW"
"266";"TORIXORÉU";5108204;"SBCY"
"267";"TORIXORÉU";5108204;"SBBW"
"268";"UNIÃO DO SUL";5108303;"SBCC"
"269";"UNIÃO DO SUL";5108303;"SBAT"
"270";"VALE DE SÃO DOMINGOS";5108352;"SBCR"
"271";"VALE DE SÃO DOMINGOS";5108352;"SBCY"
"272";"VÁRZEA GRANDE";5108402;"SBCR"
"273";"VÁRZEA GRANDE";5108402;"SBCY"
"274";"VERA";5108501;"SBCC"
"275";"VERA";5108501;"SBAT"
"276";"VILA BELA DA SANTÍSSIMA TRINDADE";5105507;"SBCR"
"277";"VILA BELA DA SANTÍSSIMA TRINDADE";5105507;"SBCY"
"278";"VILA RICA";5108600;"SBPJ"
"279";"VILA RICA";5108600;"SBAA"
