"";"Município";"Código";"ICAO"
"547";"NOVA ARAÇÁ";4312807;"SBCX"
"548";"NOVA BASSANO";4312906;"SBCO"
"549";"NOVA BASSANO";4312906;"SBCX"
"550";"NOVA BOA VISTA";4312955;"SBCH"
"551";"NOVA BOA VISTA";4312955;"SBPF"
"552";"NOVA BRÉSCIA";4313003;"SBCO"
"553";"NOVA BRÉSCIA";4313003;"SBCX"
"554";"NOVA CANDELÁRIA";4313011;"SBNM"
"555";"NOVA CANDELÁRIA";4313011;"SBCH"
"556";"NOVA ESPERANÇA DO SUL";4313037;"SBNM"
"557";"NOVA ESPERANÇA DO SUL";4313037;"SBSM"
"558";"NOVA HARTZ";4313060;"SBCO"
"559";"NOVA HARTZ";4313060;"SBPA"
"560";"NOVA PÁDUA";4313086;"SBCO"
"561";"NOVA PÁDUA";4313086;"SBPA"
"562";"NOVA PALMA";4313102;"SBNM"
"563";"NOVA PALMA";4313102;"SBSM"
"564";"NOVA PETRÓPOLIS";4313201;"SBCO"
"565";"NOVA PETRÓPOLIS";4313201;"SBPA"
"566";"NOVA PRATA";4313300;"SBCO"
"567";"NOVA PRATA";4313300;"SBCX"
"568";"NOVA RAMADA";4313334;"SBNM"
"569";"NOVA RAMADA";4313334;"SBPF"
"570";"NOVA ROMA DO SUL";4313359;"SBCO"
"571";"NOVA ROMA DO SUL";4313359;"SBPA"
"572";"NOVA SANTA RITA";4313375;"SBCO"
"573";"NOVA SANTA RITA";4313375;"SBPA"
"574";"NOVO BARREIRO";4313490;"SBCH"
"575";"NOVO BARREIRO";4313490;"SBPF"
"576";"NOVO CABRAIS";4313391;"SBSM"
"577";"NOVO CABRAIS";4313391;"SBPA"
"578";"NOVO HAMBURGO";4313409;"SBCO"
"579";"NOVO HAMBURGO";4313409;"SBPA"
"580";"NOVO MACHADO";4313425;"SBNM"
"581";"NOVO MACHADO";4313425;"SBCH"
"582";"NOVO TIRADENTES";4313441;"SBCH"
"583";"NOVO TIRADENTES";4313441;"SBPF"
"584";"NOVO XINGU";4313466;"SBCH"
"585";"NOVO XINGU";4313466;"SBPF"
"586";"OSÓRIO";4313508;"SBCO"
"587";"OSÓRIO";4313508;"SBPA"
"588";"PAIM FILHO";4313607;"SBCH"
"589";"PAIM FILHO";4313607;"SBPF"
"590";"PALMARES DO SUL";4313656;"SBCO"
"591";"PALMARES DO SUL";4313656;"SBPA"
"592";"PALMEIRA DAS MISSÕES";4313706;"SBNM"
"593";"PALMEIRA DAS MISSÕES";4313706;"SBPF"
"594";"PALMITINHO";4313805;"SBNM"
"595";"PALMITINHO";4313805;"SBCH"
"596";"PANAMBI";4313904;"SBNM"
"597";"PANAMBI";4313904;"SBPF"
"598";"PANTANO GRANDE";4313953;"SBCO"
"599";"PANTANO GRANDE";4313953;"SBSM"
"600";"PARAÍ";4314001;"SBCO"
"601";"PARAÍ";4314001;"SBCX"
"602";"PARAÍSO DO SUL";4314027;"SBSM"
"603";"PARAÍSO DO SUL";4314027;"SBPF"
"604";"PARECI NOVO";4314035;"SBCO"
"605";"PARECI NOVO";4314035;"SBPA"
"606";"PAROBÉ";4314050;"SBCO"
"607";"PAROBÉ";4314050;"SBPA"
"608";"PASSA SETE";4314068;"SBSM"
"609";"PASSA SETE";4314068;"SBPF"
"610";"PASSO DO SOBRADO";4314076;"SBCO"
"611";"PASSO DO SOBRADO";4314076;"SBPA"
"612";"PASSO FUNDO";4314100;"SBCH"
"613";"PASSO FUNDO";4314100;"SBPF"
"614";"PAULO BENTO";4314134;"SBCH"
"615";"PAULO BENTO";4314134;"SBPF"
"616";"PAVERAMA";4314159;"SBCO"
"617";"PAVERAMA";4314159;"SBPA"
"618";"PEDRAS ALTAS";4314175;"SBBG"
"619";"PEDRAS ALTAS";4314175;"SBPK"
"620";"PEDRO OSÓRIO";4314209;"SBBG"
"621";"PEDRO OSÓRIO";4314209;"SBPK"
"622";"PEJUÇARA";4314308;"SBNM"
"623";"PEJUÇARA";4314308;"SBPF"
"624";"PELOTAS";4314407;"SBBG"
"625";"PELOTAS";4314407;"SBPK"
"626";"PICADA CAFÉ";4314423;"SBCO"
"627";"PICADA CAFÉ";4314423;"SBPA"
"628";"PINHAL";4314456;"SBNM"
"629";"PINHAL";4314456;"SBCH"
"630";"PINHAL DA SERRA";4314464;"SBPF"
"631";"PINHAL GRANDE";4314472;"SBNM"
"632";"PINHAL GRANDE";4314472;"SBSM"
"633";"PINHEIRINHO DO VALE";4314498;"SBNM"
"634";"PINHEIRINHO DO VALE";4314498;"SBCH"
"635";"PINHEIRO MACHADO";4314506;"SBBG"
"636";"PINHEIRO MACHADO";4314506;"SBPK"
"637";"Pinto Bandeira";4314548;"SBCO"
"638";"Pinto Bandeira";4314548;"SBPA"
"639";"PIRAPÓ";4314555;"SBNM"
"640";"PIRAPÓ";4314555;"SBSM"
"641";"PIRATINI";4314605;"SBBG"
"642";"PIRATINI";4314605;"SBPK"
"643";"PLANALTO";4314704;"SBNM"
"644";"PLANALTO";4314704;"SBCH"
"645";"POÇO DAS ANTAS";4314753;"SBCO"
"646";"POÇO DAS ANTAS";4314753;"SBPA"
"647";"PONTÃO";4314779;"SBCH"
"648";"PONTÃO";4314779;"SBPF"
"649";"PONTE PRETA";4314787;"SBCH"
"650";"PONTE PRETA";4314787;"SBPF"
"651";"PORTÃO";4314803;"SBCO"
"652";"PORTÃO";4314803;"SBPA"
"653";"PORTO ALEGRE";4314902;"SBCO"
"654";"PORTO ALEGRE";4314902;"SBPA"
"655";"PORTO LUCENA";4315008;"SBNM"
"656";"PORTO LUCENA";4315008;"SBCH"
"657";"PORTO MAUÁ";4315057;"SBNM"
"658";"PORTO MAUÁ";4315057;"SBCH"
"659";"PORTO VERA CRUZ";4315073;"SBNM"
"660";"PORTO VERA CRUZ";4315073;"SBCH"
"661";"PORTO XAVIER";4315107;"SBNM"
"662";"PORTO XAVIER";4315107;"SBSM"
"663";"POUSO NOVO";4315131;"SBCO"
"664";"POUSO NOVO";4315131;"SBCX"
"665";"PRESIDENTE LUCENA";4315149;"SBCO"
"666";"PRESIDENTE LUCENA";4315149;"SBPA"
"667";"PROGRESSO";4315156;"SBCO"
"668";"PROGRESSO";4315156;"SBCX"
"669";"PROTÁSIO ALVES";4315172;"SBCO"
"670";"PROTÁSIO ALVES";4315172;"SBCX"
"671";"PUTINGA";4315206;"SBCO"
"672";"PUTINGA";4315206;"SBCX"
"673";"QUARAÍ";4315305;"SBUG"
"674";"QUARAÍ";4315305;"SBSM"
"675";"QUATRO IRMÃOS";4315313;"SBCH"
"676";"QUATRO IRMÃOS";4315313;"SBPF"
"677";"QUEVEDOS";4315321;"SBNM"
"678";"QUEVEDOS";4315321;"SBSM"
"679";"QUINZE DE NOVEMBRO";4315354;"SBNM"
"680";"QUINZE DE NOVEMBRO";4315354;"SBPF"
"681";"REDENTORA";4315404;"SBNM"
"682";"REDENTORA";4315404;"SBCH"
"683";"RELVADO";4315453;"SBCO"
"684";"RELVADO";4315453;"SBCX"
"685";"RESTINGA SECA";4315503;"SBSM"
"686";"RESTINGA SECA";4315503;"SBBG"
"687";"RIO DOS ÍNDIOS";4315552;"SBCH"
"688";"RIO DOS ÍNDIOS";4315552;"SBPF"
"689";"RIO GRANDE";4315602;"SBBG"
"690";"RIO GRANDE";4315602;"SBPK"
"691";"RIO PARDO";4315701;"SBCO"
"692";"RIO PARDO";4315701;"SBSM"
"693";"RIOZINHO";4315750;"SBCO"
"694";"RIOZINHO";4315750;"SBPA"
"695";"ROCA SALES";4315800;"SBCO"
"696";"ROCA SALES";4315800;"SBPA"
"697";"RODEIO BONITO";4315909;"SBNM"
"698";"RODEIO BONITO";4315909;"SBCH"
"699";"ROLADOR";4315958;"SBNM"
"700";"ROLADOR";4315958;"SBSM"
"701";"ROLANTE";4316006;"SBCO"
"702";"ROLANTE";4316006;"SBPA"
"703";"RONDA ALTA";4316105;"SBCH"
"704";"RONDA ALTA";4316105;"SBPF"
"705";"RONDINHA";4316204;"SBCH"
"706";"RONDINHA";4316204;"SBPF"
"707";"ROQUE GONZALES";4316303;"SBNM"
"708";"ROQUE GONZALES";4316303;"SBSM"
"709";"ROSÁRIO DO SUL";4316402;"SBUG"
"710";"ROSÁRIO DO SUL";4316402;"SBSM"
"711";"SAGRADA FAMÍLIA";4316428;"SBCH"
"712";"SAGRADA FAMÍLIA";4316428;"SBPF"
"713";"SALDANHA MARINHO";4316436;"SBNM"
"714";"SALDANHA MARINHO";4316436;"SBPF"
"715";"SALTO DO JACUÍ";4316451;"SBNM"
"716";"SALTO DO JACUÍ";4316451;"SBSM"
"717";"SALVADOR DAS MISSÕES";4316477;"SBNM"
"718";"SALVADOR DAS MISSÕES";4316477;"SBSM"
"719";"SALVADOR DO SUL";4316501;"SBCO"
"720";"SALVADOR DO SUL";4316501;"SBPA"
"721";"SANANDUVA";4316600;"SBCH"
"722";"SANANDUVA";4316600;"SBPF"
"723";"SANT'ANA DO LIVRAMENTO";4317103;"SBUG"
"724";"SANT'ANA DO LIVRAMENTO";4317103;"SBSM"
"725";"SANTA BÁRBARA DO SUL";4316709;"SBNM"
"726";"SANTA BÁRBARA DO SUL";4316709;"SBPF"
"727";"SANTA CECÍLIA DO SUL";4316733;"SBCH"
"728";"SANTA CECÍLIA DO SUL";4316733;"SBCX"
"729";"SANTA CLARA DO SUL";4316758;"SBCO"
"730";"SANTA CLARA DO SUL";4316758;"SBPA"
"731";"SANTA CRUZ DO SUL";4316808;"SBCO"
"732";"SANTA CRUZ DO SUL";4316808;"SBSM"
"733";"SANTA MARGARIDA DO SUL";4316972;"SBSM"
"734";"SANTA MARGARIDA DO SUL";4316972;"SBBG"
"735";"SANTA MARIA";4316907;"SBNM"
"736";"SANTA MARIA";4316907;"SBSM"
"737";"SANTA MARIA DO HERVAL";4316956;"SBCO"
"738";"SANTA MARIA DO HERVAL";4316956;"SBPA"
"739";"SANTA ROSA";4317202;"SBNM"
"740";"SANTA ROSA";4317202;"SBCH"
"741";"SANTA TEREZA";4317251;"SBCO"
"742";"SANTA TEREZA";4317251;"SBPA"
"743";"SANTA VITÓRIA DO PALMAR";4317301;"SBBG"
"744";"SANTA VITÓRIA DO PALMAR";4317301;"SBPK"
"745";"SANTANA DA BOA VISTA";4317004;"SBSM"
"746";"SANTANA DA BOA VISTA";4317004;"SBBG"
"747";"SANTIAGO";4317400;"SBNM"
"748";"SANTIAGO";4317400;"SBSM"
"749";"SANTO ÂNGELO";4317509;"SBNM"
"750";"SANTO ÂNGELO";4317509;"SBSM"
"751";"SANTO ANTÔNIO DA PATRULHA";4317608;"SBCO"
"752";"SANTO ANTÔNIO DA PATRULHA";4317608;"SBPA"
"753";"SANTO ANTÔNIO DAS MISSÕES";4317707;"SBUG"
"754";"SANTO ANTÔNIO DAS MISSÕES";4317707;"SBNM"
"755";"SANTO ANTÔNIO DO PALMA";4317558;"SBCX"
"756";"SANTO ANTÔNIO DO PALMA";4317558;"SBPF"
"757";"SANTO ANTÔNIO DO PLANALTO";4317756;"SBCH"
"758";"SANTO ANTÔNIO DO PLANALTO";4317756;"SBPF"
"759";"SANTO AUGUSTO";4317806;"SBNM"
"760";"SANTO AUGUSTO";4317806;"SBCH"
"761";"SANTO CRISTO";4317905;"SBNM"
"762";"SANTO CRISTO";4317905;"SBCH"
"763";"SANTO EXPEDITO DO SUL";4317954;"SBCH"
"764";"SANTO EXPEDITO DO SUL";4317954;"SBPF"
"765";"SÃO BORJA";4318002;"SBUG"
"766";"SÃO BORJA";4318002;"SBNM"
"767";"SÃO DOMINGOS DO SUL";4318051;"SBCX"
"768";"SÃO DOMINGOS DO SUL";4318051;"SBPF"
"769";"SÃO FRANCISCO DE ASSIS";4318101;"SBNM"
"770";"SÃO FRANCISCO DE ASSIS";4318101;"SBSM"
"771";"SÃO FRANCISCO DE PAULA";4318200;"SBCO"
"772";"SÃO FRANCISCO DE PAULA";4318200;"SBCX"
"773";"SÃO GABRIEL";4318309;"SBSM"
"774";"SÃO GABRIEL";4318309;"SBBG"
"775";"SÃO JERÔNIMO";4318408;"SBCO"
"776";"SÃO JERÔNIMO";4318408;"SBPA"
"777";"SÃO JOÃO DA URTIGA";4318424;"SBCH"
"778";"SÃO JOÃO DA URTIGA";4318424;"SBPF"
"779";"SÃO JOÃO DO POLÊSINE";4318432;"SBNM"
"780";"SÃO JOÃO DO POLÊSINE";4318432;"SBSM"
"781";"SÃO JORGE";4318440;"SBCX"
"782";"SÃO JORGE";4318440;"SBPF"
"783";"SÃO JOSÉ DAS MISSÕES";4318457;"SBCH"
"784";"SÃO JOSÉ DAS MISSÕES";4318457;"SBPF"
"785";"SÃO JOSÉ DO HERVAL";4318465;"SBCX"
"786";"SÃO JOSÉ DO HERVAL";4318465;"SBPF"
"787";"SÃO JOSÉ DO HORTÊNCIO";4318481;"SBCO"
"788";"SÃO JOSÉ DO HORTÊNCIO";4318481;"SBPA"
"789";"SÃO JOSÉ DO INHACORÁ";4318499;"SBNM"
"790";"SÃO JOSÉ DO INHACORÁ";4318499;"SBCH"
"791";"SÃO JOSÉ DO NORTE";4318507;"SBPK"
"792";"SÃO JOSÉ DO NORTE";4318507;"SBPA"
"793";"SÃO JOSÉ DO OURO";4318606;"SBPF"
"794";"SÃO JOSÉ DO SUL";4318614;"SBCO"
"795";"SÃO JOSÉ DO SUL";4318614;"SBPA"
"796";"SÃO JOSÉ DOS AUSENTES";4318622;"SBCN"
"797";"SÃO JOSÉ DOS AUSENTES";4318622;"SBTR"
"798";"SÃO LEOPOLDO";4318705;"SBCO"
"799";"SÃO LEOPOLDO";4318705;"SBPA"
"800";"SÃO LOURENÇO DO SUL";4318804;"SBPK"
"801";"SÃO LOURENÇO DO SUL";4318804;"SBPA"
"802";"SÃO LUIZ GONZAGA";4318903;"SBNM"
"803";"SÃO LUIZ GONZAGA";4318903;"SBSM"
"804";"SÃO MARCOS";4319000;"SBCO"
"805";"SÃO MARCOS";4319000;"SBPA"
"806";"SÃO MARTINHO";4319109;"SBNM"
"807";"SÃO MARTINHO";4319109;"SBCH"
"808";"SÃO MARTINHO DA SERRA";4319125;"SBNM"
"809";"SÃO MARTINHO DA SERRA";4319125;"SBSM"
"810";"SÃO MIGUEL DAS MISSÕES";4319158;"SBNM"
"811";"SÃO MIGUEL DAS MISSÕES";4319158;"SBSM"
"812";"SÃO NICOLAU";4319208;"SBNM"
"813";"SÃO NICOLAU";4319208;"SBSM"
"814";"SÃO PAULO DAS MISSÕES";4319307;"SBNM"
"815";"SÃO PAULO DAS MISSÕES";4319307;"SBSM"
"816";"SÃO PEDRO DA SERRA";4319356;"SBCO"
"817";"SÃO PEDRO DA SERRA";4319356;"SBPA"
"818";"SÃO PEDRO DAS MISSÕES";4319364;"SBCH"
"819";"SÃO PEDRO DAS MISSÕES";4319364;"SBPF"
"820";"SÃO PEDRO DO BUTIÁ";4319372;"SBNM"
"821";"SÃO PEDRO DO BUTIÁ";4319372;"SBSM"
"822";"SÃO PEDRO DO SUL";4319406;"SBNM"
"823";"SÃO PEDRO DO SUL";4319406;"SBSM"
"824";"SÃO SEBASTIÃO DO CAÍ";4319505;"SBCO"
"825";"SÃO SEBASTIÃO DO CAÍ";4319505;"SBPA"
"826";"SÃO SEPÉ";4319604;"SBSM"
"827";"SÃO SEPÉ";4319604;"SBBG"
"828";"SÃO VALENTIM";4319703;"SBCH"
"829";"SÃO VALENTIM";4319703;"SBPF"
"830";"SÃO VALENTIM DO SUL";4319711;"SBCO"
"831";"SÃO VALENTIM DO SUL";4319711;"SBCX"
"832";"SÃO VALÉRIO DO SUL";4319737;"SBNM"
"833";"SÃO VALÉRIO DO SUL";4319737;"SBCH"
"834";"SÃO VENDELINO";4319752;"SBCO"
"835";"SÃO VENDELINO";4319752;"SBPA"
"836";"SÃO VICENTE DO SUL";4319802;"SBNM"
"837";"SÃO VICENTE DO SUL";4319802;"SBSM"
"838";"SAPIRANGA";4319901;"SBCO"
"839";"SAPIRANGA";4319901;"SBPA"
"840";"SAPUCAIA DO SUL";4320008;"SBCO"
"841";"SAPUCAIA DO SUL";4320008;"SBPA"
"842";"SARANDI";4320107;"SBCH"
"843";"SARANDI";4320107;"SBPF"
"844";"SEBERI";4320206;"SBNM"
"845";"SEBERI";4320206;"SBCH"
"846";"SEDE NOVA";4320230;"SBNM"
"847";"SEDE NOVA";4320230;"SBCH"
"848";"SEGREDO";4320263;"SBSM"
"849";"SEGREDO";4320263;"SBPF"
"850";"SELBACH";4320305;"SBNM"
"851";"SELBACH";4320305;"SBPF"
"852";"SENADOR SALGADO FILHO";4320321;"SBNM"
"853";"SENADOR SALGADO FILHO";4320321;"SBSM"
"854";"SENTINELA DO SUL";4320354;"SBCO"
"855";"SENTINELA DO SUL";4320354;"SBPK"
"856";"SERAFINA CORRÊA";4320404;"SBCO"
"857";"SERAFINA CORRÊA";4320404;"SBCX"
"858";"SÉRIO";4320453;"SBCO"
"859";"SÉRIO";4320453;"SBPA"
"860";"SERTÃO";4320503;"SBCH"
"861";"SERTÃO";4320503;"SBPF"
"862";"SERTÃO SANTANA";4320552;"SBCO"
"863";"SERTÃO SANTANA";4320552;"SBPA"
"864";"SETE DE SETEMBRO";4320578;"SBNM"
"865";"SETE DE SETEMBRO";4320578;"SBSM"
"866";"SEVERIANO DE ALMEIDA";4320602;"SBCH"
"867";"SEVERIANO DE ALMEIDA";4320602;"SBPF"
"868";"SILVEIRA MARTINS";4320651;"SBNM"
"869";"SILVEIRA MARTINS";4320651;"SBSM"
"870";"SINIMBU";4320677;"SBSM"
"871";"SINIMBU";4320677;"SBPF"
"872";"SOBRADINHO";4320701;"SBSM"
"873";"SOBRADINHO";4320701;"SBPF"
"874";"SOLEDADE";4320800;"SBCX"
"875";"SOLEDADE";4320800;"SBPF"
"876";"TABAÍ";4320859;"SBCO"
"877";"TABAÍ";4320859;"SBPA"
"878";"TAPEJARA";4320909;"SBCH"
"879";"TAPEJARA";4320909;"SBCX"
"880";"TAPERA";4321006;"SBNM"
"881";"TAPERA";4321006;"SBPF"
"882";"TAPES";4321105;"SBCO"
"883";"TAPES";4321105;"SBPK"
"884";"TAQUARA";4321204;"SBCO"
"885";"TAQUARA";4321204;"SBPA"
"886";"TAQUARI";4321303;"SBCO"
"887";"TAQUARI";4321303;"SBPA"
"888";"TAQUARUÇU DO SUL";4321329;"SBNM"
"889";"TAQUARUÇU DO SUL";4321329;"SBCH"
"890";"TAVARES";4321352;"SBPK"
"891";"TAVARES";4321352;"SBPA"
"892";"TENENTE PORTELA";4321402;"SBNM"
"893";"TENENTE PORTELA";4321402;"SBCH"
"894";"TERRA DE AREIA";4321436;"SBCO"
"895";"TERRA DE AREIA";4321436;"SBPA"
"896";"TEUTÔNIA";4321451;"SBCO"
"897";"TEUTÔNIA";4321451;"SBPA"
"898";"TIO HUGO";4321469;"SBCX"
"899";"TIO HUGO";4321469;"SBPF"
"900";"TIRADENTES DO SUL";4321477;"SBNM"
"901";"TIRADENTES DO SUL";4321477;"SBCH"
"902";"TOROPI";4321493;"SBNM"
"903";"TOROPI";4321493;"SBSM"
"904";"TORRES";4321501;"SBCN"
"905";"TORRES";4321501;"SBTR"
"906";"TRAMANDAÍ";4321600;"SBCO"
"907";"TRAMANDAÍ";4321600;"SBPA"
"908";"TRAVESSEIRO";4321626;"SBCO"
"909";"TRAVESSEIRO";4321626;"SBCX"
"910";"TRÊS ARROIOS";4321634;"SBCH"
"911";"TRÊS ARROIOS";4321634;"SBPF"
"912";"TRÊS CACHOEIRAS";4321667;"SBCN"
"913";"TRÊS CACHOEIRAS";4321667;"SBTR"
"914";"TRÊS COROAS";4321709;"SBCO"
"915";"TRÊS COROAS";4321709;"SBPA"
"916";"TRÊS DE MAIO";4321808;"SBNM"
"917";"TRÊS DE MAIO";4321808;"SBCH"
"918";"TRÊS FORQUILHAS";4321832;"SBCN"
"919";"TRÊS FORQUILHAS";4321832;"SBTR"
"920";"TRÊS PALMEIRAS";4321857;"SBCH"
"921";"TRÊS PALMEIRAS";4321857;"SBPF"
"922";"TRÊS PASSOS";4321907;"SBNM"
"923";"TRÊS PASSOS";4321907;"SBCH"
"924";"TRINDADE DO SUL";4321956;"SBCH"
"925";"TRINDADE DO SUL";4321956;"SBPF"
"926";"TRIUNFO";4322004;"SBCO"
"927";"TRIUNFO";4322004;"SBPA"
"928";"TUCUNDUVA";4322103;"SBNM"
"929";"TUCUNDUVA";4322103;"SBCH"
"930";"TUNAS";4322152;"SBSM"
"931";"TUNAS";4322152;"SBPF"
"932";"TUPANCI DO SUL";4322186;"SBPF"
"933";"TUPANCIRETÃ";4322202;"SBNM"
"934";"TUPANCIRETÃ";4322202;"SBSM"
"935";"TUPANDI";4322251;"SBCO"
"936";"TUPANDI";4322251;"SBPA"
"937";"TUPARENDI";4322301;"SBNM"
"938";"TUPARENDI";4322301;"SBCH"
"939";"TURUÇU";4322327;"SBBG"
"940";"TURUÇU";4322327;"SBPK"
"941";"UBIRETAMA";4322343;"SBNM"
"942";"UBIRETAMA";4322343;"SBSM"
"943";"UNIÃO DA SERRA";4322350;"SBCX"
"944";"UNIÃO DA SERRA";4322350;"SBPF"
"945";"UNISTALDA";4322376;"SBNM"
"946";"UNISTALDA";4322376;"SBSM"
"947";"URUGUAIANA";4322400;"SBUG"
"948";"URUGUAIANA";4322400;"SBSM"
"949";"VACARIA";4322509;"SBCX"
"950";"VACARIA";4322509;"SBPF"
"951";"VALE DO SOL";4322533;"SBSM"
"952";"VALE DO SOL";4322533;"SBCX"
"953";"VALE REAL";4322541;"SBCO"
"954";"VALE REAL";4322541;"SBPA"
"955";"VALE VERDE";4322525;"SBCO"
"956";"VALE VERDE";4322525;"SBPA"
"957";"VANINI";4322558;"SBCX"
"958";"VANINI";4322558;"SBPF"
"959";"VENÂNCIO AIRES";4322608;"SBCO"
"960";"VENÂNCIO AIRES";4322608;"SBPA"
"961";"VERA CRUZ";4322707;"SBCO"
"962";"VERA CRUZ";4322707;"SBSM"
"963";"VERANÓPOLIS";4322806;"SBCO"
"964";"VERANÓPOLIS";4322806;"SBCX"
"965";"VESPASIANO CORREA";4322855;"SBCO"
"966";"VESPASIANO CORREA";4322855;"SBCX"
"967";"VIADUTOS";4322905;"SBCH"
"968";"VIADUTOS";4322905;"SBPF"
"969";"VIAMÃO";4323002;"SBCO"
"970";"VIAMÃO";4323002;"SBPA"
"971";"VICENTE DUTRA";4323101;"SBNM"
"972";"VICENTE DUTRA";4323101;"SBCH"
"973";"VICTOR GRAEFF";4323200;"SBNM"
"974";"VICTOR GRAEFF";4323200;"SBPF"
"975";"VILA FLORES";4323309;"SBCO"
"976";"VILA FLORES";4323309;"SBCX"
"977";"VILA LÂNGARO";4323358;"SBCH"
"978";"VILA LÂNGARO";4323358;"SBCX"
"979";"VILA MARIA";4323408;"SBCX"
"980";"VILA MARIA";4323408;"SBPF"
"981";"VILA NOVA DO SUL";4323457;"SBSM"
"982";"VILA NOVA DO SUL";4323457;"SBBG"
"983";"VISTA ALEGRE";4323507;"SBNM"
"984";"VISTA ALEGRE";4323507;"SBCH"
"985";"VISTA ALEGRE DO PRATA";4323606;"SBCO"
"986";"VISTA ALEGRE DO PRATA";4323606;"SBCX"
"987";"VISTA GAÚCHA";4323705;"SBNM"
"988";"VISTA GAÚCHA";4323705;"SBCH"
"989";"VITÓRIA DAS MISSÕES";4323754;"SBNM"
"990";"VITÓRIA DAS MISSÕES";4323754;"SBSM"
"991";"WESTFALIA";4323770;"SBCO"
"992";"WESTFALIA";4323770;"SBPA"
"993";"XANGRI-LÁ";4323804;"SBCO"
"994";"XANGRI-LÁ";4323804;"SBPA"
