"";"Município";"Código";"ICAO"
"373";"MATO RICO";4115739;"SBMG"
"374";"MATO RICO";4115739;"SBCA"
"375";"MAUÁ DA SERRA";4115754;"SBLO"
"376";"MEDIANEIRA";4115804;"SBFI"
"377";"MEDIANEIRA";4115804;"SBCA"
"378";"MERCEDES";4115853;"SBFI"
"379";"MERCEDES";4115853;"SBCA"
"380";"MIRADOR";4115903;"SBLO"
"381";"MIRADOR";4115903;"SBMG"
"382";"MIRASELVA";4116000;"SBLO"
"383";"MIRASELVA";4116000;"SBMG"
"384";"MISSAL";4116059;"SBFI"
"385";"MISSAL";4116059;"SBCA"
"386";"MOREIRA SALES";4116109;"SBMG"
"387";"MOREIRA SALES";4116109;"SBCA"
"388";"MORRETES";4116208;"SBBI"
"389";"MORRETES";4116208;"SBCT"
"390";"MUNHOZ DE MELO";4116307;"SBLO"
"391";"MUNHOZ DE MELO";4116307;"SBMG"
"392";"NOSSA SENHORA DAS GRAÇAS";4116406;"SBLO"
"393";"NOSSA SENHORA DAS GRAÇAS";4116406;"SBMG"
"394";"NOVA ALIANÇA DO IVAÍ";4116505;"SBLO"
"395";"NOVA ALIANÇA DO IVAÍ";4116505;"SBMG"
"396";"NOVA AMÉRICA DA COLINA";4116604;"SBLO"
"397";"NOVA AURORA";4116703;"SBMG"
"398";"NOVA AURORA";4116703;"SBCA"
"399";"NOVA CANTU";4116802;"SBCA"
"400";"NOVA ESPERANÇA";4116901;"SBLO"
"401";"NOVA ESPERANÇA";4116901;"SBMG"
"402";"NOVA ESPERANÇA DO SUDOESTE";4116950;"SBFI"
"403";"NOVA ESPERANÇA DO SUDOESTE";4116950;"SBCA"
"404";"NOVA FÁTIMA";4117008;"SBLO"
"405";"NOVA LARANJEIRAS";4117057;"SBCA"
"406";"NOVA LONDRINA";4117107;"SBMG"
"407";"NOVA LONDRINA";4117107;"SBDN"
"408";"NOVA OLÍMPIA";4117206;"SBMG"
"409";"NOVA OLÍMPIA";4117206;"SBCA"
"410";"NOVA PRATA DO IGUAÇU";4117255;"SBFI"
"411";"NOVA PRATA DO IGUAÇU";4117255;"SBCA"
"412";"NOVA SANTA BÁRBARA";4117214;"SBLO"
"413";"NOVA SANTA ROSA";4117222;"SBFI"
"414";"NOVA SANTA ROSA";4117222;"SBCA"
"415";"NOVA TEBAS";4117271;"SBMG"
"416";"NOVO ITACOLOMI";4117297;"SBLO"
"417";"NOVO ITACOLOMI";4117297;"SBMG"
"418";"ORTIGUEIRA";4117305;"SBLO"
"419";"OURIZONA";4117404;"SBLO"
"420";"OURIZONA";4117404;"SBMG"
"421";"OURO VERDE DO OESTE";4117453;"SBFI"
"422";"OURO VERDE DO OESTE";4117453;"SBCA"
"423";"PAIÇANDU";4117503;"SBLO"
"424";"PAIÇANDU";4117503;"SBMG"
"425";"PALMAS";4117602;"SBCH"
"426";"PALMEIRA";4117701;"SBBI"
"427";"PALMEIRA";4117701;"SBCT"
"428";"PALMITAL";4117800;"SBCA"
"429";"PALOTINA";4117909;"SBFI"
"430";"PALOTINA";4117909;"SBCA"
"431";"PARAÍSO DO NORTE";4118006;"SBLO"
"432";"PARAÍSO DO NORTE";4118006;"SBMG"
"433";"PARANACITY";4118105;"SBMG"
"434";"PARANACITY";4118105;"SBDN"
"435";"PARANAGUÁ";4118204;"SBBI"
"436";"PARANAGUÁ";4118204;"SBCT"
"437";"PARANAPOEMA";4118303;"SBMG"
"438";"PARANAPOEMA";4118303;"SBDN"
"439";"PARANAVAÍ";4118402;"SBMG"
"440";"PARANAVAÍ";4118402;"SBDN"
"441";"PATO BRAGADO";4118451;"SBFI"
"442";"PATO BRAGADO";4118451;"SBCA"
"443";"PATO BRANCO";4118501;"SBCH"
"444";"PATO BRANCO";4118501;"SBCA"
"445";"PAULA FREITAS";4118600;"SBGS"
"446";"PAULO FRONTIN";4118709;"SBGS"
"447";"PEABIRU";4118808;"SBLO"
"448";"PEABIRU";4118808;"SBMG"
"449";"PEROBAL";4118857;"SBMG"
"450";"PEROBAL";4118857;"SBCA"
"451";"PÉROLA";4118907;"SBMG"
"452";"PÉROLA";4118907;"SBCA"
"453";"PÉROLA D'OESTE";4119004;"SBFI"
"454";"PÉROLA D'OESTE";4119004;"SBCA"
"455";"PIÊN";4119103;"SBJV"
"456";"PIÊN";4119103;"SBBI"
"457";"PINHAIS";4119152;"SBBI"
"458";"PINHAIS";4119152;"SBCT"
"459";"PINHAL DE SÃO BENTO";4119251;"SBFI"
"460";"PINHAL DE SÃO BENTO";4119251;"SBCH"
"461";"PINHALÃO";4119202;"SBLO"
"462";"PINHÃO";4119301;"SBGS"
"463";"PIRAÍ DO SUL";4119400;"SBBI"
"464";"PIRAÍ DO SUL";4119400;"SBGS"
"465";"PIRAQUARA";4119509;"SBBI"
"466";"PIRAQUARA";4119509;"SBCT"
"467";"PITANGA";4119608;"SBMG"
"468";"PITANGUEIRAS";4119657;"SBLO"
"469";"PITANGUEIRAS";4119657;"SBMG"
"470";"PLANALTINA DO PARANÁ";4119707;"SBMG"
"471";"PLANALTINA DO PARANÁ";4119707;"SBDN"
"472";"PLANALTO";4119806;"SBFI"
"473";"PLANALTO";4119806;"SBCA"
"474";"PONTA GROSSA";4119905;"SBBI"
"475";"PONTA GROSSA";4119905;"SBCT"
"476";"PONTAL DO PARANÁ";4119954;"SBJV"
"477";"PONTAL DO PARANÁ";4119954;"SBCT"
"478";"PORECATU";4120002;"SBLO"
"479";"PORECATU";4120002;"SBDN"
"480";"PORTO AMAZONAS";4120101;"SBBI"
"481";"PORTO AMAZONAS";4120101;"SBCT"
"482";"PORTO BARREIRO";4120150;"SBCA"
"483";"PORTO RICO";4120200;"SBMG"
"484";"PORTO RICO";4120200;"SBDN"
"485";"PORTO VITÓRIA";4120309;"SBGS"
"486";"PRADO FERREIRA";4120333;"SBLO"
"487";"PRADO FERREIRA";4120333;"SBMG"
"488";"PRANCHITA";4120358;"SBFI"
"489";"PRANCHITA";4120358;"SBCA"
"490";"PRESIDENTE CASTELO BRANCO";4120408;"SBLO"
"491";"PRESIDENTE CASTELO BRANCO";4120408;"SBMG"
"492";"PRIMEIRO DE MAIO";4120507;"SBLO"
"493";"PRUDENTÓPOLIS";4120606;"SBGS"
"494";"QUARTO CENTENÁRIO";4120655;"SBMG"
"495";"QUARTO CENTENÁRIO";4120655;"SBCA"
"496";"QUATIGUÁ";4120705;"SBLO"
"497";"QUATRO BARRAS";4120804;"SBBI"
"498";"QUATRO BARRAS";4120804;"SBCT"
"499";"QUATRO PONTES";4120853;"SBFI"
"500";"QUATRO PONTES";4120853;"SBCA"
"501";"QUEDAS DO IGUAÇU";4120903;"SBCA"
"502";"QUERÊNCIA DO NORTE";4121000;"SBMG"
"503";"QUERÊNCIA DO NORTE";4121000;"SBCA"
"504";"QUINTA DO SOL";4121109;"SBLO"
"505";"QUINTA DO SOL";4121109;"SBMG"
"506";"QUITANDINHA";4121208;"SBJV"
"507";"QUITANDINHA";4121208;"SBBI"
"508";"RAMILÂNDIA";4121257;"SBFI"
"509";"RAMILÂNDIA";4121257;"SBCA"
"510";"RANCHO ALEGRE";4121307;"SBLO"
"511";"RANCHO ALEGRE D'OESTE";4121356;"SBMG"
"512";"RANCHO ALEGRE D'OESTE";4121356;"SBCA"
"513";"REALEZA";4121406;"SBFI"
"514";"REALEZA";4121406;"SBCA"
"515";"REBOUÇAS";4121505;"SBGS"
"516";"RENASCENÇA";4121604;"SBFI"
"517";"RENASCENÇA";4121604;"SBCH"
"518";"RESERVA";4121703;"SBGS"
"519";"RESERVA DO IGUAÇU";4121752;"SBCH"
"520";"RIBEIRÃO CLARO";4121802;"SBBU"
"521";"RIBEIRÃO CLARO";4121802;"SBML"
"522";"RIBEIRÃO DO PINHAL";4121901;"SBLO"
"523";"RIO AZUL";4122008;"SBGS"
"524";"RIO BOM";4122107;"SBLO"
"525";"RIO BOM";4122107;"SBMG"
"526";"RIO BONITO DO IGUAÇU";4122156;"SBCA"
"527";"RIO BRANCO DO IVAÍ";4122172;"SBLO"
"528";"RIO BRANCO DO SUL";4122206;"SBBI"
"529";"RIO BRANCO DO SUL";4122206;"SBCT"
"530";"RIO NEGRO";4122305;"SBJV"
"531";"RIO NEGRO";4122305;"SBBI"
"532";"ROLÂNDIA";4122404;"SBLO"
"533";"ROLÂNDIA";4122404;"SBMG"
"534";"RONCADOR";4122503;"SBMG"
"535";"RONCADOR";4122503;"SBCA"
"536";"RONDON";4122602;"SBMG"
"537";"ROSÁRIO DO IVAÍ";4122651;"SBLO"
"538";"SABÁUDIA";4122701;"SBLO"
"539";"SABÁUDIA";4122701;"SBMG"
"540";"SALGADO FILHO";4122800;"SBFI"
"541";"SALGADO FILHO";4122800;"SBCH"
"542";"SALTO DO ITARARÉ";4122909;"SBLO"
"543";"SALTO DO LONTRA";4123006;"SBFI"
"544";"SALTO DO LONTRA";4123006;"SBCA"
"545";"SANTA AMÉLIA";4123105;"SBLO"
"546";"SANTA CECÍLIA DO PAVÃO";4123204;"SBLO"
"547";"SANTA CRUZ DE MONTE CASTELO";4123303;"SBMG"
"548";"SANTA CRUZ DE MONTE CASTELO";4123303;"SBCA"
"549";"SANTA FÉ";4123402;"SBLO"
"550";"SANTA FÉ";4123402;"SBMG"
"551";"SANTA HELENA";4123501;"SBFI"
"552";"SANTA HELENA";4123501;"SBCA"
"553";"SANTA INÊS";4123600;"SBLO"
"554";"SANTA INÊS";4123600;"SBMG"
"555";"SANTA ISABEL DO IVAÍ";4123709;"SBMG"
"556";"SANTA ISABEL DO IVAÍ";4123709;"SBCA"
"557";"SANTA IZABEL DO OESTE";4123808;"SBFI"
"558";"SANTA IZABEL DO OESTE";4123808;"SBCA"
"559";"SANTA LÚCIA";4123824;"SBFI"
"560";"SANTA LÚCIA";4123824;"SBCA"
"561";"SANTA MARIA DO OESTE";4123857;"SBCA"
"562";"SANTA MARIANA";4123907;"SBLO"
"563";"SANTA MÔNICA";4123956;"SBMG"
"564";"SANTA TEREZA DO OESTE";4124020;"SBFI"
"565";"SANTA TEREZA DO OESTE";4124020;"SBCA"
"566";"SANTA TEREZINHA DE ITAIPU";4124053;"SBFI"
"567";"SANTA TEREZINHA DE ITAIPU";4124053;"SBCA"
