"";"Município";"Código";"ICAO"
"1388";"SÃO DOMINGOS DO PRATA";3161007;"SBBH"
"1389";"SÃO FÉLIX DE MINAS";3161056;"SBVT"
"1390";"SÃO FÉLIX DE MINAS";3161056;"SBIP"
"1391";"SÃO FRANCISCO";3161106;"SBMK"
"1392";"SÃO FRANCISCO";3161106;"SBBR"
"1393";"SÃO FRANCISCO DE PAULA";3161205;"SBPR"
"1394";"SÃO FRANCISCO DE PAULA";3161205;"SBVG"
"1395";"SÃO FRANCISCO DE SALES";3161304;"SBSR"
"1396";"SÃO FRANCISCO DO GLÓRIA";3161403;"SBCP"
"1397";"SÃO FRANCISCO DO GLÓRIA";3161403;"SBIP"
"1398";"SÃO GERALDO";3161502;"SBBQ"
"1399";"SÃO GERALDO";3161502;"SBIP"
"1400";"SÃO GERALDO DA PIEDADE";3161601;"SBLS"
"1401";"SÃO GERALDO DA PIEDADE";3161601;"SBIP"
"1402";"SÃO GERALDO DO BAIXIO";3161650;"SBVT"
"1403";"SÃO GERALDO DO BAIXIO";3161650;"SBIP"
"1404";"SÃO GONÇALO DO ABAETÉ";3161700;"SBLS"
"1405";"SÃO GONÇALO DO ABAETÉ";3161700;"SBCF"
"1406";"SÃO GONÇALO DO PARÁ";3161809;"SBPR"
"1407";"SÃO GONÇALO DO PARÁ";3161809;"SBCF"
"1408";"SÃO GONÇALO DO RIO ABAIXO";3161908;"SBLS"
"1409";"SÃO GONÇALO DO RIO ABAIXO";3161908;"SBPR"
"1410";"SÃO GONÇALO DO RIO PRETO";3125507;"SBMK"
"1411";"SÃO GONÇALO DO RIO PRETO";3125507;"SBIP"
"1412";"SÃO GONÇALO DO SAPUCAÍ";3162005;"SBGW"
"1413";"SÃO GONÇALO DO SAPUCAÍ";3162005;"SBVG"
"1414";"SÃO GOTARDO";3162104;"SBAX"
"1415";"SÃO GOTARDO";3162104;"SBFC"
"1416";"SÃO JOÃO BATISTA DO GLÓRIA";3162203;"SBAX"
"1417";"SÃO JOÃO BATISTA DO GLÓRIA";3162203;"SBFC"
"1418";"SÃO JOÃO DA LAGOA";3162252;"SBLS"
"1419";"SÃO JOÃO DA LAGOA";3162252;"SBMK"
"1420";"SÃO JOÃO DA MATA";3162302;"SBGW"
"1421";"SÃO JOÃO DA MATA";3162302;"SBVG"
"1422";"SÃO JOÃO DA PONTE";3162401;"SBMK"
"1423";"SÃO JOÃO DA PONTE";3162401;"SBQV"
"1424";"SÃO JOÃO DAS MISSÕES";3162450;"SBMK"
"1425";"SÃO JOÃO DAS MISSÕES";3162450;"SBQV"
"1426";"SÃO JOÃO DEL REI";3162500;"SBBQ"
"1427";"SÃO JOÃO DEL REI";3162500;"SBVG"
"1428";"SÃO JOÃO DO MANHUAÇU";3162559;"SBCP"
"1429";"SÃO JOÃO DO MANHUAÇU";3162559;"SBIP"
"1430";"SÃO JOÃO DO MANTENINHA";3162575;"SBVT"
"1431";"SÃO JOÃO DO MANTENINHA";3162575;"SBIP"
"1432";"SÃO JOÃO DO ORIENTE";3162609;"SBLS"
"1433";"SÃO JOÃO DO ORIENTE";3162609;"SBIP"
"1434";"SÃO JOÃO DO PACUÍ";3162658;"SBLS"
"1435";"SÃO JOÃO DO PACUÍ";3162658;"SBMK"
"1436";"SÃO JOÃO DO PARAÍSO";3162708;"SBMK"
