"","estacao_id","latitude","longitude","nome","data_dia","temp_min","umid_max"
"36039","SBCJ",-6.12,-50,"CARAJAS (AEROPORTO)",2015-10-31,26,74
"36040","SBIZ",-5.52,-47.45,"IMPERATRIZ",2015-10-31,23,100
"36041","SBMA",-5.37,-49.13,"MARABA",2015-10-31,24,94
"36042","SBTE",-5.03,-42.82,"TERESINA (AER. PETRONIO PORTELA)",2018-05-26,23,100
"36043","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2015-10-31,28,79
"36044","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2015-10-31,26,65
"36045","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2015-10-31,24,100
"36046","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2018-09-06,24,78.4977
"36047","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2015-10-31,27,74
"36048","SBTE",-5.03,-42.82,"TERESINA (AER. PETRONIO PORTELA)",2018-10-23,26,73.9706
"36049","SBIZ",-5.52,-47.45,"IMPERATRIZ",2018-11-24,25,100
"36050","SBTE",-5.03,-42.82,"TERESINA (AER. PETRONIO PORTELA)",2015-10-31,25,89
"36051","SBTU",-3.78,-49.72,"TUCURUI",2015-10-31,25,84
"36052","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2019-02-26,27,83.677
"36053","SBTE",-5.03,-42.82,"TERESINA (AER. PETRONIO PORTELA)",2019-06-18,26,88.7589
"36054","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2015-11-01,24,95
"36055","SBBE",-1.37,-48.47,"BELEM (AEROPORTO)",2015-11-01,24,89
"36056","SBCJ",-6.12,-50,"CARAJAS (AEROPORTO)",2015-11-01,22,88
"36057","SBIZ",-5.52,-47.45,"IMPERATRIZ",2015-11-01,25,89
"36058","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2019-04-27,24,78.3541
"36059","SBMA",-5.37,-49.13,"MARABA",2015-11-01,24,100
"36060","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2015-11-01,28,74
"36061","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2015-11-01,25,65
"36062","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2015-11-01,23,94
"36063","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2015-11-01,26,74
"36064","SBTE",-5.03,-42.82,"TERESINA (AER. PETRONIO PORTELA)",2015-11-01,26,74
"36065","SBTU",-3.78,-49.72,"TUCURUI",2015-11-01,28,80
"36066","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2019-04-27,23,94.1486
"36067","SBCJ",-6.12,-50,"CARAJAS (AEROPORTO)",2019-07-07,22,88.4364
"36068","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2015-11-02,27,77
"36069","SBBE",-1.37,-48.47,"BELEM (AEROPORTO)",2015-11-02,24,89
"36070","SBCI",-7.32,-47.47,"CAROLINA (AEROPORTO)",2015-11-02,22,100
"36071","SBCJ",-6.12,-50,"CARAJAS (AEROPORTO)",2015-11-02,24,83
"36072","SBIZ",-5.52,-47.45,"IMPERATRIZ",2015-11-02,25,83
"36073","SBMA",-5.37,-49.13,"MARABA",2015-11-02,24,94
"36074","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2015-11-02,28,74
"36075","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2015-11-02,22,94
"36076","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2015-11-02,24,65
"36077","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2015-11-02,26,74
"36078","SBMA",-5.37,-49.13,"MARABA",2019-04-12,25,100
"36079","SBTE",-5.03,-42.82,"TERESINA (AER. PETRONIO PORTELA)",2015-11-02,23,100
"36080","SBTU",-3.78,-49.72,"TUCURUI",2015-11-02,24,100
"36081","SBCJ",-6.12,-50,"CARAJAS (AEROPORTO)",2018-01-03,22,88.5183
"36082","SBCJ",-6.12,-50,"CARAJAS (AEROPORTO)",2018-01-02,23,88.5183
"36083","SBCJ",-6.12,-50,"CARAJAS (AEROPORTO)",2018-01-01,23,88.5993
"36084","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2015-11-03,27,71
"36085","SBBE",-1.37,-48.47,"BELEM (AEROPORTO)",2015-11-03,24,89
"36086","SBCI",-7.32,-47.47,"CAROLINA (AEROPORTO)",2015-11-03,23,100
"36087","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2019-02-27,22,100
"36088","SBCJ",-6.12,-50,"CARAJAS (AEROPORTO)",2015-11-03,22,94
"36089","SBCJ",-6.12,-50,"CARAJAS (AEROPORTO)",2019-03-12,21,94.1058
"36090","SBIZ",-5.52,-47.45,"IMPERATRIZ",2015-11-03,24,94
"36091","SBMA",-5.37,-49.13,"MARABA",2015-11-03,25,94
"36092","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2019-02-27,23,94.1058
"36093","SBCI",-7.32,-47.47,"CAROLINA (AEROPORTO)",2019-03-13,24,100
"36094","SBTE",-5.03,-42.82,"TERESINA (AER. PETRONIO PORTELA)",2019-05-23,23,100
"36095","SBIZ",-5.52,-47.45,"IMPERATRIZ",2019-11-27,25,94.191
"36096","SBMA",-5.37,-49.13,"MARABA",2019-12-03,23,100
"36097","SBCJ",-6.12,-50,"CARAJAS (AEROPORTO)",2019-12-25,21,94.0188
"36098","SBCJ",-6.12,-50,"CARAJAS (AEROPORTO)",2020-05-09,24,88.5993
"36099","SBCJ",-6.12,-50,"CARAJAS (AEROPORTO)",2020-05-08,22,94.0625
"36100","SBCJ",-6.12,-50,"CARAJAS (AEROPORTO)",2020-05-07,23,94.1058
"36101","SBCJ",-6.12,-50,"CARAJAS (AEROPORTO)",2020-05-06,23,88.5183
"36102","SBCJ",-6.12,-50,"CARAJAS (AEROPORTO)",2020-05-05,22,94.0625
"36103","SBCJ",-6.12,-50,"CARAJAS (AEROPORTO)",2020-05-04,22,94.0625
"36104","SBCJ",-6.12,-50,"CARAJAS (AEROPORTO)",2020-05-03,21,94.0625
"36105","SBCJ",-6.12,-50,"CARAJAS (AEROPORTO)",2020-05-02,22,94.0625
"36106","SBCJ",-6.12,-50,"CARAJAS (AEROPORTO)",2020-05-01,20,94.0625
"36107","SBCJ",-6.12,-50,"CARAJAS (AEROPORTO)",2020-04-30,21,94.0188
"36108","SBCJ",-6.12,-50,"CARAJAS (AEROPORTO)",2020-04-29,23,88.5183
"36109","SBCJ",-6.12,-50,"CARAJAS (AEROPORTO)",2020-04-28,22,94.0625
"36110","SBCJ",-6.12,-50,"CARAJAS (AEROPORTO)",2020-04-27,23,88.5183
"36111","SBCJ",-6.12,-50,"CARAJAS (AEROPORTO)",2020-04-26,24,83.3388
"36112","SBCJ",-6.12,-50,"CARAJAS (AEROPORTO)",2020-04-25,22,94.1058
"36113","SBCJ",-6.12,-50,"CARAJAS (AEROPORTO)",2020-04-24,20,94.1058
"36114","SBCJ",-6.12,-50,"CARAJAS (AEROPORTO)",2020-04-23,22,94.0625
"36115","SBCJ",-6.12,-50,"CARAJAS (AEROPORTO)",2020-04-22,22,94.0625
"36116","SBCJ",-6.12,-50,"CARAJAS (AEROPORTO)",2020-04-21,22,94.1058
"36117","SBCJ",-6.12,-50,"CARAJAS (AEROPORTO)",2020-04-20,20,94.0625
"36118","SBCJ",-6.12,-50,"CARAJAS (AEROPORTO)",2020-04-19,23,94.1058
"36119","SBCJ",-6.12,-50,"CARAJAS (AEROPORTO)",2020-04-18,21,94.0188
"36120","SBCJ",-6.12,-50,"CARAJAS (AEROPORTO)",2020-04-17,21,94.0625
"36121","SBCJ",-6.12,-50,"CARAJAS (AEROPORTO)",2020-04-16,22,94.1058
"36122","SBCJ",-6.12,-50,"CARAJAS (AEROPORTO)",2020-04-15,21,94.0625
"36123","SBCJ",-6.12,-50,"CARAJAS (AEROPORTO)",2020-04-14,20,94.0188
"36124","SBCJ",-6.12,-50,"CARAJAS (AEROPORTO)",2020-04-13,23,94.1058
"36125","SBCJ",-6.12,-50,"CARAJAS (AEROPORTO)",2020-04-12,22,94.0625
"36126","SBCJ",-6.12,-50,"CARAJAS (AEROPORTO)",2020-04-11,22,94.1058
"36127","SBCJ",-6.12,-50,"CARAJAS (AEROPORTO)",2020-04-10,26,83.5653
"36128","SBCJ",-6.12,-50,"CARAJAS (AEROPORTO)",2020-04-09,22,94.0625
"36129","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2015-11-03,29,66
"36130","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2015-11-03,25,65
"36131","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2015-11-03,24,94
"36132","SBPN",10.72,-48.38,"PORTO NACIONAL (AEROPORTO)",2015-11-03,26,79
"36133","SBBE",-1.37,-48.47,"BELEM (AEROPORTO)",2018-07-11,24,88.5993
"36134","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2015-11-03,26,74
"36135","SBTE",-5.03,-42.82,"TERESINA (AER. PETRONIO PORTELA)",2015-11-03,26,78
"36136","SBTU",-3.78,-49.72,"TUCURUI",2015-11-03,24,100
"36137","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2019-06-04,28,83.7875
"36138","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2015-11-04,22,88
"36139","SBBE",-1.37,-48.47,"BELEM (AEROPORTO)",2015-11-04,24,89
"36140","SBCI",-7.32,-47.47,"CAROLINA (AEROPORTO)",2015-11-04,22,100
"36141","SBCJ",-6.12,-50,"CARAJAS (AEROPORTO)",2015-11-04,24,83
"36142","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2018-09-05,28,58.1113
"36143","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2019-02-12,28,69.9228
"36144","SBIZ",-5.52,-47.45,"IMPERATRIZ",2015-11-04,23,100
"36145","SBMA",-5.37,-49.13,"MARABA",2015-11-04,24,100
"36146","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2015-11-04,28,70
"36147","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2015-11-04,25,94
"36148","SBPN",10.72,-48.38,"PORTO NACIONAL (AEROPORTO)",2015-11-04,28,79
"36149","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2015-11-04,24,69
"36150","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2015-11-04,27,70
"36151","SBTE",-5.03,-42.82,"TERESINA (AER. PETRONIO PORTELA)",2015-11-04,25,74
"36152","SBCI",-7.32,-47.47,"CAROLINA (AEROPORTO)",2018-07-12,20,100
"36153","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2018-09-06,23,73.4617
"36154","SBTU",-3.78,-49.72,"TUCURUI",2015-11-04,24,100
"36155","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2015-11-04,22,88
"36156","SBBE",-1.37,-48.47,"BELEM (AEROPORTO)",2015-11-04,24,89
"36157","SBCI",-7.32,-47.47,"CAROLINA (AEROPORTO)",2015-11-04,22,100
"36158","SBCJ",-6.12,-50,"CARAJAS (AEROPORTO)",2015-11-04,24,83
"36159","SBIZ",-5.52,-47.45,"IMPERATRIZ",2015-11-04,23,100
"36160","SBMA",-5.37,-49.13,"MARABA",2015-11-04,24,100
"36161","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2015-11-04,28,70
"36162","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2015-11-04,25,94
"36163","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2015-11-04,24,69
"36164","SBPN",10.72,-48.38,"PORTO NACIONAL (AEROPORTO)",2015-11-04,28,79
"36165","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2015-11-04,27,70
"36166","SBTE",-5.03,-42.82,"TERESINA (AER. PETRONIO PORTELA)",2015-11-04,25,74
"36167","SBTU",-3.78,-49.72,"TUCURUI",2015-11-04,24,100
"36168","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2019-02-13,23,100
"36169","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2011-12-31,23,100
"36170","SBBE",-1.37,-48.47,"BELEM (AEROPORTO)",2011-12-31,24,100
"36171","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2019-06-05,21,83.2238
"36172","SBCJ",-6.12,-50,"CARAJAS (AEROPORTO)",2011-12-31,23,94
"36173","SBIZ",-5.52,-47.45,"IMPERATRIZ",2011-12-31,25,94
"36174","SBMA",-5.37,-49.13,"MARABA",2011-12-31,24,100
"36175","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2011-12-31,NA,NA
"36176","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2011-12-31,25,74
"36177","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2011-12-31,23,89
"36178","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2011-12-31,26,74
"36179","SBTE",-5.03,-42.82,"TERESINA (AER. PETRONIO PORTELA)",2011-12-31,26,89
"36180","SBTU",-3.78,-49.72,"TUCURUI",2011-12-31,25,94
"36181","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2019-02-13,26,69.5463
"36182","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2011-12-31,23,100
"36183","SBBE",-1.37,-48.47,"BELEM (AEROPORTO)",2011-12-31,24,100
"36184","SBCJ",-6.12,-50,"CARAJAS (AEROPORTO)",2011-12-31,23,94
"36185","SBCJ",-6.12,-50,"CARAJAS (AEROPORTO)",2018-07-11,23,83.2238
"36186","SBMA",-5.37,-49.13,"MARABA",2018-11-24,24,100
"36187","SBIZ",-5.52,-47.45,"IMPERATRIZ",2019-01-04,25,88.6796
"36188","SBIZ",-5.52,-47.45,"IMPERATRIZ",2011-12-31,25,94
"36189","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2019-06-05,21,73.1147
"36190","SBMA",-5.37,-49.13,"MARABA",2011-12-31,24,100
"36191","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2011-12-31,25,74
"36192","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2011-12-31,23,89
"36193","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2011-12-31,NA,NA
"36194","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2011-12-31,26,74
"36195","SBCI",-7.32,-47.47,"CAROLINA (AEROPORTO)",2018-01-03,23,100
"36196","SBCI",-7.32,-47.47,"CAROLINA (AEROPORTO)",2018-01-02,23,100
"36197","SBCI",-7.32,-47.47,"CAROLINA (AEROPORTO)",2018-01-01,NA,NA
"36198","SBTE",-5.03,-42.82,"TERESINA (AER. PETRONIO PORTELA)",2011-12-31,26,89
"36199","SBCI",-7.32,-47.47,"CAROLINA (AEROPORTO)",2018-07-11,21,88.3537
"36200","SBTU",-3.78,-49.72,"TUCURUI",2011-12-31,25,94
"36201","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2018-10-23,25,88.6796
"36202","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2018-10-24,29,74.466
"36203","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-01-01,24,100
"36204","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-01-02,24,100
"36205","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-01-03,23,100
"36206","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-01-04,24,100
"36207","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-01-05,24,100
"36208","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-01-06,24,100
"36209","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-01-07,23,100
"36210","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-01-08,23,100
"36211","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-01-09,23,100
"36212","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-01-10,23,100
"36213","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-01-11,23,100
"36214","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-01-12,24,100
"36215","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-01-13,24,100
"36216","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-01-14,23,100
"36217","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-01-15,23,100
"36218","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-01-16,22,100
"36219","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-01-17,23,100
"36220","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-01-18,22,100
"36221","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-01-19,22,100
"36222","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-01-20,25,91
"36223","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-01-21,22,100
"36224","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-01-22,23,100
"36225","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-01-23,23,100
"36226","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-01-24,23,100
"36227","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-01-25,23,100
"36228","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-01-26,23,100
"36229","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-01-27,22,100
"36230","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-01-28,22,100
"36231","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-01-29,23,94
"36232","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-01-30,23,100
"36233","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-01-31,23,100
"36234","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-02-01,23,100
"36235","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-02-02,22,100
"36236","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-02-03,23,100
"36237","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-02-04,25,100
"36238","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-02-05,23,100
"36239","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-02-06,23,100
"36240","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-02-07,24,94
"36241","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-02-08,24,100
"36242","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-02-09,22,100
"36243","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-02-10,22,100
"36244","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-02-11,22,100
"36245","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-02-12,23,100
"36246","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-02-13,22,100
"36247","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-02-14,23,100
"36248","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-02-15,21,100
"36249","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-02-16,21,100
"36250","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-02-17,23,100
"36251","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-02-18,22,100
"36252","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-02-19,23,100
"36253","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-02-20,24,100
"36254","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-02-21,22,100
"36255","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-02-22,24,100
"36256","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-02-23,23,100
"36257","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-02-24,22,100
"36258","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-02-25,21,100
"36259","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-02-26,23,100
"36260","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-02-27,23,100
"36261","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-02-28,24,100
"36262","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-02-29,23,100
"36263","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-03-01,24,100
"36264","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-03-02,24,100
"36265","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-03-03,22,100
"36266","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-03-04,23,100
"36267","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-03-05,22,100
"36268","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-03-06,23,100
"36269","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-03-07,23,100
"36270","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-03-08,25,85
"36271","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-03-09,24,100
"36272","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-03-10,23,100
"36273","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-03-11,23,100
"36274","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-03-12,24,100
"36275","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-03-13,24,100
"36276","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-03-14,23,100
"36277","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-03-15,24,100
"36278","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-03-16,24,100
"36279","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-03-17,23,100
"36280","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-03-18,22,100
"36281","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-03-19,23,100
"36282","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-03-20,23,100
"36283","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-03-21,23,100
"36284","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-03-22,23,100
"36285","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-03-23,23,100
"36286","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-03-24,25,100
"36287","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-03-25,24,100
"36288","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-03-26,24,100
"36289","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-03-27,24,100
"36290","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-03-28,25,100
"36291","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-03-29,24,100
"36292","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-03-30,25,100
"36293","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-03-31,24,100
"36294","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-04-01,23,100
"36295","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-04-02,25,100
"36296","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-04-03,24,100
"36297","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-04-04,24,100
"36298","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-04-05,25,100
"36299","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-04-06,26,100
"36300","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-04-07,23,100
"36301","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-04-08,23,100
"36302","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-04-09,23,100
"36303","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-04-10,23,100
"36304","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-04-11,24,100
"36305","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-04-12,26,94
"36306","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-04-13,24,100
"36307","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-04-14,25,100
"36308","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-04-15,23,100
"36309","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-04-16,23,100
"36310","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-04-17,24,100
"36311","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-04-18,23,100
"36312","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-04-19,24,100
"36313","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-04-20,24,100
"36314","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-04-21,24,100
"36315","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-04-22,24,100
"36316","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-04-23,24,100
"36317","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-04-24,23,100
"36318","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-04-25,22,100
"36319","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-04-26,24,100
"36320","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-04-27,25,100
"36321","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-04-28,25,100
"36322","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-04-29,24,100
"36323","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-04-30,24,94
"36324","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-05-01,25,94
"36325","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-05-02,24,100
"36326","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-05-03,23,100
"36327","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2012-05-04,24,100
