"";"Município";"Código";"ICAO"
"46";"BARBALHA";2301901;"SBJU"
"47";"BARREIRA";2301950;"SBFZ"
"48";"BARREIRA";2301950;"SBJU"
"49";"BARRO";2302008;"SBJU"
"50";"BARRO";2302008;"SBMS"
"51";"BARROQUINHA";2302057;"SBFZ"
"52";"BARROQUINHA";2302057;"SBTE"
"53";"BATURITÉ";2302107;"SBFZ"
"54";"BATURITÉ";2302107;"SBJU"
"55";"BEBERIBE";2302206;"SBFZ"
"56";"BEBERIBE";2302206;"SBJU"
"57";"BELA CRUZ";2302305;"SBFZ"
"58";"BELA CRUZ";2302305;"SBTE"
"59";"BOA VIAGEM";2302404;"SBFZ"
"60";"BOA VIAGEM";2302404;"SBJU"
"61";"BREJO SANTO";2302503;"SBPL"
"62";"BREJO SANTO";2302503;"SBJU"
"63";"CAMOCIM";2302602;"SBFZ"
"64";"CAMOCIM";2302602;"SBTE"
"65";"CAMPOS SALES";2302701;"SBPL"
"66";"CAMPOS SALES";2302701;"SBJU"
"67";"CANINDÉ";2302800;"SBFZ"
"68";"CANINDÉ";2302800;"SBMS"
"69";"CAPISTRANO";2302909;"SBFZ"
"70";"CAPISTRANO";2302909;"SBJU"
"71";"CARIDADE";2303006;"SBFZ"
"72";"CARIDADE";2303006;"SBMS"
"73";"CARIRÉ";2303105;"SBFZ"
"74";"CARIRÉ";2303105;"SBTE"
"75";"CARIRIAÇU";2303204;"SBJU"
"76";"CARIRIAÇU";2303204;"SBMS"
"77";"CARIÚS";2303303;"SBPL"
"78";"CARIÚS";2303303;"SBJU"
"79";"CARNAUBAL";2303402;"SBFZ"
"80";"CARNAUBAL";2303402;"SBTE"
"81";"CASCAVEL";2303501;"SBFZ"
"82";"CASCAVEL";2303501;"SBJU"
"83";"CATARINA";2303600;"SBFZ"
"84";"CATARINA";2303600;"SBJU"
"85";"CATUNDA";2303659;"SBFZ"
"86";"CATUNDA";2303659;"SBTE"
"87";"CAUCAIA";2303709;"SBFZ"
"88";"CAUCAIA";2303709;"SBMS"
"89";"CEDRO";2303808;"SBJU"
"90";"CEDRO";2303808;"SBMS"
"91";"CHAVAL";2303907;"SBFZ"
"92";"CHAVAL";2303907;"SBTE"
"93";"CHORÓ";2303931;"SBFZ"
"94";"CHORÓ";2303931;"SBJU"
"95";"CHOROZINHO";2303956;"SBFZ"
"96";"CHOROZINHO";2303956;"SBJU"
"97";"COREAÚ";2304004;"SBFZ"
"98";"COREAÚ";2304004;"SBTE"
"99";"CRATEÚS";2304103;"SBTE"
"100";"CRATEÚS";2304103;"SBJU"
"101";"CRATO";2304202;"SBPL"
"102";"CRATO";2304202;"SBJU"
"103";"CROATÁ";2304236;"SBFZ"
"104";"CROATÁ";2304236;"SBTE"
"105";"CRUZ";2304251;"SBFZ"
"106";"CRUZ";2304251;"SBTE"
"107";"DEPUTADO IRAPUAN PINHEIRO";2304269;"SBFZ"
"108";"DEPUTADO IRAPUAN PINHEIRO";2304269;"SBJU"
"109";"ERERÊ";2304277;"SBFZ"
"110";"ERERÊ";2304277;"SBJU"
"111";"EUSÉBIO";2304285;"SBFZ"
"112";"EUSÉBIO";2304285;"SBMS"
"113";"FARIAS BRITO";2304301;"SBPL"
"114";"FARIAS BRITO";2304301;"SBJU"
"115";"FORQUILHA";2304350;"SBFZ"
"116";"FORQUILHA";2304350;"SBTE"
"117";"FORTALEZA";2304400;"SBFZ"
"118";"FORTALEZA";2304400;"SBMS"
"119";"FORTIM";2304459;"SBFZ"
"120";"FORTIM";2304459;"SBJU"
"121";"FRECHEIRINHA";2304509;"SBFZ"
"122";"FRECHEIRINHA";2304509;"SBTE"
"123";"GENERAL SAMPAIO";2304608;"SBFZ"
"124";"GENERAL SAMPAIO";2304608;"SBMS"
"125";"GRAÇA";2304657;"SBFZ"
"126";"GRAÇA";2304657;"SBTE"
"127";"GRANJA";2304707;"SBFZ"
"128";"GRANJA";2304707;"SBTE"
"129";"GRANJEIRO";2304806;"SBPL"
"130";"GRANJEIRO";2304806;"SBJU"
"131";"GROAÍRAS";2304905;"SBFZ"
"132";"GROAÍRAS";2304905;"SBTE"
"133";"GUAIÚBA";2304954;"SBFZ"
"134";"GUAIÚBA";2304954;"SBJU"
"135";"GUARACIABA DO NORTE";2305001;"SBFZ"
"136";"GUARACIABA DO NORTE";2305001;"SBTE"
"137";"GUARAMIRANGA";2305100;"SBFZ"
"138";"GUARAMIRANGA";2305100;"SBJU"
"139";"HIDROLÂNDIA";2305209;"SBFZ"
"140";"HIDROLÂNDIA";2305209;"SBTE"
"141";"HORIZONTE";2305233;"SBFZ"
"142";"HORIZONTE";2305233;"SBJU"
"143";"IBARETAMA";2305266;"SBFZ"
"144";"IBARETAMA";2305266;"SBJU"
"145";"IBIAPINA";2305308;"SBFZ"
"146";"IBIAPINA";2305308;"SBTE"
"147";"IBICUITINGA";2305332;"SBFZ"
"148";"IBICUITINGA";2305332;"SBJU"
"149";"ICAPUÍ";2305357;"SBFZ"
"150";"ICAPUÍ";2305357;"SBNT"
"151";"ICÓ";2305407;"SBFZ"
"152";"ICÓ";2305407;"SBJU"
"153";"IGUATU";2305506;"SBFZ"
"154";"IGUATU";2305506;"SBJU"
"155";"INDEPENDÊNCIA";2305605;"SBFZ"
"156";"INDEPENDÊNCIA";2305605;"SBTE"
"157";"IPAPORANGA";2305654;"SBFZ"
"158";"IPAPORANGA";2305654;"SBTE"
"159";"IPAUMIRIM";2305704;"SBJU"
"160";"IPAUMIRIM";2305704;"SBMS"
"161";"IPU";2305803;"SBFZ"
