"";"Município";"Código";"ICAO"
"460";"IRAPURU";3521606;"SBDN"
"461";"IRAPURU";3521606;"SBAU"
"462";"ITABERÁ";3521705;"SBBI"
"463";"ITABERÁ";3521705;"SBGS"
"464";"ITAÍ";3521804;"SBBU"
"465";"ITAÍ";3521804;"SBML"
"466";"ITAJOBI";3521903;"SBSR"
"467";"ITAJOBI";3521903;"SBGP"
"468";"ITAJU";3522000;"SBBU"
"469";"ITAJU";3522000;"SBGP"
"470";"ITANHAÉM";3522109;"SBSP"
"471";"ITANHAÉM";3522109;"SBMT"
"472";"ITAÓCA";3522158;"SBBI"
"473";"ITAÓCA";3522158;"SBCT"
"474";"ITAPECERICA DA SERRA";3522208;"SBSP"
"475";"ITAPECERICA DA SERRA";3522208;"SBMT"
"476";"ITAPETININGA";3522307;"SBSP"
"477";"ITAPETININGA";3522307;"SBKP"
"478";"ITAPEVA";3522406;"SBBU"
"479";"ITAPEVA";3522406;"SBBI"
"480";"ITAPEVI";3522505;"SBMT"
"481";"ITAPIRA";3522604;"SBKP"
"482";"ITAPIRA";3522604;"SBYS"
"483";"ITAPIRAPUÃ PAULISTA";3522653;"SBBI"
"484";"ITAPIRAPUÃ PAULISTA";3522653;"SBCT"
"485";"ITÁPOLIS";3522703;"SBBU"
"486";"ITÁPOLIS";3522703;"SBGP"
"487";"ITAPORANGA";3522802;"SBBU"
"488";"ITAPUÍ";3522901;"SBBU"
"489";"ITAPUÍ";3522901;"SBGP"
"490";"ITAPURA";3523008;"SBDN"
"491";"ITAPURA";3523008;"SBAU"
"492";"ITAQUAQUECETUBA";3523107;"SBGR"
"493";"ITAQUAQUECETUBA";3523107;"SBSJ"
"494";"ITARARÉ";3523206;"SBBI"
"495";"ITARARÉ";3523206;"SBGS"
"496";"ITARIRI";3523305;"SBSP"
"497";"ITARIRI";3523305;"SBST"
"498";"ITATIBA";3523404;"SBGR"
"499";"ITATIBA";3523404;"SBKP"
"500";"ITATINGA";3523503;"SBBU"
"501";"ITATINGA";3523503;"SBKP"
"502";"ITIRAPINA";3523602;"SBYS"
"503";"ITIRAPINA";3523602;"SBAQ"
"504";"ITIRAPUÃ";3523701;"SBRP"
"505";"ITIRAPUÃ";3523701;"SBFC"
"506";"ITOBI";3523800;"SBYS"
"507";"ITOBI";3523800;"SBPC"
"508";"ITU";3523909;"SBKP"
"509";"ITUPEVA";3524006;"SBKP"
"510";"ITUVERAVA";3524105;"SBUR"
"511";"ITUVERAVA";3524105;"SBFC"
"512";"JABORANDI";3524204;"SBRP"
"513";"JABOTICABAL";3524303;"SBRP"
"514";"JABOTICABAL";3524303;"SBGP"
"515";"JACAREÍ";3524402;"SBGR"
"516";"JACAREÍ";3524402;"SBSJ"
"517";"JACI";3524501;"SBSR"
"518";"JACUPIRANGA";3524600;"SBBI"
"519";"JACUPIRANGA";3524600;"SBCT"
"520";"JAGUARIÚNA";3524709;"SBKP"
"521";"JAGUARIÚNA";3524709;"SBYS"
"522";"JALES";3524808;"SBSR"
"523";"JALES";3524808;"SBAU"
"524";"JAMBEIRO";3524907;"SBSJ"
"525";"JAMBEIRO";3524907;"SBTA"
"526";"JANDIRA";3525003;"SBSP"
"527";"JANDIRA";3525003;"SBMT"
"528";"JARDINÓPOLIS";3525102;"SBRP"
"529";"JARDINÓPOLIS";3525102;"SBFC"
"530";"JARINU";3525201;"SBGR"
"531";"JARINU";3525201;"SBKP"
"532";"JAÚ";3525300;"SBBU"
"533";"JAÚ";3525300;"SBGP"
"534";"JERIQUARA";3525409;"SBRP"
"535";"JERIQUARA";3525409;"SBUR"
"536";"JOANÓPOLIS";3525508;"SBGR"
"537";"JOANÓPOLIS";3525508;"SBSJ"
"538";"JOÃO RAMALHO";3525607;"SBDN"
"539";"JOÃO RAMALHO";3525607;"SBML"
"540";"JOSÉ BONIFÁCIO";3525706;"SBSR"
"541";"JOSÉ BONIFÁCIO";3525706;"SBAU"
"542";"JÚLIO MESQUITA";3525805;"SBBU"
"543";"JÚLIO MESQUITA";3525805;"SBML"
"544";"JUMIRIM";3525854;"SBKP"
"545";"JUMIRIM";3525854;"SBSA"
"546";"JUNDIAÍ";3525904;"SBKP"
"547";"JUNQUEIRÓPOLIS";3526001;"SBDN"
"548";"JUNQUEIRÓPOLIS";3526001;"SBAU"
"549";"JUQUIÁ";3526100;"SBSP"
"550";"JUQUIÁ";3526100;"SBMT"
"551";"JUQUITIBA";3526209;"SBSP"
"552";"JUQUITIBA";3526209;"SBMT"
"553";"LAGOINHA";3526308;"SBGW"
"554";"LAGOINHA";3526308;"SBTA"
"555";"LARANJAL PAULISTA";3526407;"SBKP"
"556";"LARANJAL PAULISTA";3526407;"SBSA"
"557";"LAVÍNIA";3526506;"SBDN"
"558";"LAVÍNIA";3526506;"SBAU"
"559";"LAVRINHAS";3526605;"SBGW"
"560";"LAVRINHAS";3526605;"SBRS"
"561";"LEME";3526704;"SBYS"
"562";"LEME";3526704;"SBPC"
"563";"LENÇÓIS PAULISTA";3526803;"SBBU"
