"APS","SE","estacao","data","temp.min"
"AP3.1",201331,"galeao",2013-07-31,15.1428571428571
"AP3.1",201332,"galeao",2013-08-07,18.4285714285714
"AP3.1",201333,"galeao",2013-08-14,17.2857142857143
"AP3.1",201334,"galeao",2013-08-21,18.1428571428571
"AP3.1",201335,"galeao",2013-08-28,16.5
"AP3.1",201336,"galeao",2013-09-04,18.1428571428571
"AP3.1",201337,"galeao",2013-09-11,18.4285714285714
"AP3.1",201338,"galeao",2013-09-18,20.8333333333333
"AP3.1",201339,"galeao",2013-09-25,19.5714285714286
"AP3.1",201340,"galeao",2013-10-02,20.5714285714286
"AP3.1",201341,"galeao",2013-10-09,17
"AP3.1",201342,"galeao",2013-10-16,20.5
"AP3.1",201343,"galeao",2013-10-23,22.7142857142857
"AP3.1",201344,"galeao",2013-10-30,19.7142857142857
"AP3.1",201345,"galeao",2013-11-06,19.4285714285714
"AP3.1",201346,"galeao",2013-11-13,22
"AP3.1",201347,"galeao",2013-11-20,21.1428571428571
"AP3.1",201348,"galeao",2013-11-27,22.6
"AP3.1",201349,"galeao",2013-12-04,22.8571428571429
"AP3.1",201350,"galeao",2013-12-11,22.3333333333333
"AP3.1",201351,"galeao",2013-12-18,22.2857142857143
"AP3.1",201352,"galeao",2013-12-25,22.8571428571429
"AP3.1",201401,"galeao",2014-01-01,25
"AP3.1",201402,"galeao",2014-01-08,24.1428571428571
"AP3.1",201403,"galeao",2014-01-15,23.5714285714286
"AP3.1",201404,"galeao",2014-01-22,24.4285714285714
"AP3.1",201405,"galeao",2014-01-29,24.7142857142857
"AP3.1",201406,"galeao",2014-02-05,25
"AP3.1",201407,"galeao",2014-02-12,24.5714285714286
"AP3.1",201408,"galeao",2014-02-19,22.4285714285714
"AP3.1",201409,"galeao",2014-02-26,24.2857142857143
"AP3.1",201410,"galeao",2014-03-05,23.2857142857143
"AP3.1",201411,"galeao",2014-03-12,23.8571428571429
"AP3.1",201412,"galeao",2014-03-19,23.7142857142857
"AP3.1",201413,"galeao",2014-03-26,21.8571428571429
"AP3.1",201414,"galeao",2014-04-02,22.7142857142857
"AP3.1",201415,"galeao",2014-04-09,21.5714285714286
"AP3.1",201416,"galeao",2014-04-16,21.8571428571429
"AP3.1",201417,"galeao",2014-04-23,21.5714285714286
"AP3.1",201418,"galeao",2014-04-30,17.3333333333333
"AP3.1",201419,"galeao",2014-05-07,20.1428571428571
"AP3.1",201420,"galeao",2014-05-14,17
"AP3.1",201421,"galeao",2014-05-21,20
"AP3.1",201422,"galeao",2014-05-28,18.4285714285714
"AP3.1",201423,"galeao",2014-06-04,18.7142857142857
"AP3.1",201424,"galeao",2014-06-11,19.2857142857143
"AP3.1",201425,"galeao",2014-06-18,18.5714285714286
"AP3.1",201426,"galeao",2014-06-25,16.6666666666667
"AP3.1",201427,"galeao",2014-07-02,19.5
"AP3.1",201428,"galeao",2014-07-09,18.8571428571429
"AP3.1",201429,"galeao",2014-07-16,17
"AP3.1",201430,"galeao",2014-07-23,16.8571428571429
"AP3.1",201431,"galeao",2014-07-30,16.4285714285714
"AP3.1",201432,"galeao",2014-08-06,15.4285714285714
"AP3.1",201433,"galeao",2014-08-13,16
"AP3.1",201434,"galeao",2014-08-20,18
"AP3.1",201435,"galeao",2014-08-27,17.1666666666667
"AP3.1",201436,"galeao",2014-09-03,17.4285714285714
"AP3.1",201437,"galeao",2014-09-10,17.5714285714286
"AP3.1",201438,"galeao",2014-09-17,19.2857142857143
"AP3.1",201439,"galeao",2014-09-24,18.7142857142857
"AP3.1",201440,"galeao",2014-10-01,19.8333333333333
"AP3.1",201441,"galeao",2014-10-08,17.1428571428571
"AP3.1",201442,"galeao",2014-10-15,20.8571428571429
"AP3.1",201443,"galeao",2014-10-19,22
"AP3.2",201001,"galeao",2010-01-06,25.1666666666667
"AP3.2",201002,"galeao",2010-01-13,24.4285714285714
"AP3.2",201003,"galeao",2010-01-20,23.8571428571429
"AP3.2",201004,"galeao",2010-01-27,23.7142857142857
"AP3.2",201005,"galeao",2010-02-03,25.1428571428571
"AP3.2",201006,"galeao",2010-02-10,24.6666666666667
"AP3.2",201007,"galeao",2010-02-17,24.5714285714286
"AP3.2",201008,"galeao",2010-02-24,23.3333333333333
"AP3.2",201009,"galeao",2010-03-03,21.5714285714286
"AP3.2",201010,"galeao",2010-03-10,23.5714285714286
"AP3.2",201011,"galeao",2010-03-17,22.5714285714286
"AP3.2",201012,"galeao",2010-03-24,23.5714285714286
"AP3.2",201013,"galeao",2010-03-31,23.1428571428571
"AP3.2",201014,"galeao",2010-04-07,20
"AP3.2",201015,"galeao",2010-04-14,19.7142857142857
"AP3.2",201016,"galeao",2010-04-21,22.4285714285714
"AP3.2",201017,"galeao",2010-04-28,21
"AP3.2",201018,"galeao",2010-05-05,20.7142857142857
"AP3.2",201019,"galeao",2010-05-12,18.5
"AP3.2",201020,"galeao",2010-05-19,19.1428571428571
"AP3.2",201021,"galeao",2010-05-26,18.8571428571429
"AP3.2",201022,"galeao",2010-06-02,17.4285714285714
"AP3.2",201023,"galeao",2010-06-09,15.8571428571429
"AP3.2",201024,"galeao",2010-06-16,14.8571428571429
"AP3.2",201025,"galeao",2010-06-23,16.6666666666667
"AP3.2",201026,"galeao",2010-06-30,17.1428571428571
"AP3.2",201027,"galeao",2010-07-07,16.5714285714286
"AP3.2",201028,"galeao",2010-07-14,19.5
"AP3.2",201029,"galeao",2010-07-21,18.2857142857143
"AP3.2",201030,"galeao",2010-07-28,18.1666666666667
"AP3.2",201031,"galeao",2010-08-04,18.3333333333333
"AP3.2",201032,"galeao",2010-08-11,17
"AP3.2",201033,"galeao",2010-08-18,14.1428571428571
"AP3.2",201034,"galeao",2010-08-25,16.8571428571429
"AP3.2",201035,"galeao",2010-09-01,19
"AP3.2",201036,"galeao",2010-09-08,17.8571428571429
"AP3.2",201037,"galeao",2010-09-15,17.8571428571429
"AP3.2",201038,"galeao",2010-09-22,19.1666666666667
"AP3.2",201039,"galeao",2010-09-29,21.1428571428571
"AP3.2",201040,"galeao",2010-10-06,19.5
"AP3.2",201041,"galeao",2010-10-13,16.8333333333333
"AP3.2",201042,"galeao",2010-10-20,19.5
"AP3.2",201043,"galeao",2010-10-27,20.1428571428571
"AP3.2",201044,"galeao",2010-11-03,21
"AP3.2",201045,"galeao",2010-11-10,20.8571428571429
"AP3.2",201046,"galeao",2010-11-17,20
"AP3.2",201047,"galeao",2010-11-24,22.7142857142857
"AP3.2",201048,"galeao",2010-12-01,24.2857142857143
"AP3.2",201049,"galeao",2010-12-08,23.8571428571429
"AP3.2",201050,"galeao",2010-12-15,23.7142857142857
"AP3.2",201051,"galeao",2010-12-22,24
"AP3.2",201052,"galeao",2010-12-29,22.8
"AP3.2",201101,"galeao",2011-01-05,23.6666666666667
"AP3.2",201102,"galeao",2011-01-12,24.1666666666667
"AP3.2",201103,"galeao",2011-01-19,24.8571428571429
"AP3.2",201104,"galeao",2011-01-26,24.4285714285714
"AP3.2",201105,"galeao",2011-02-02,24.1428571428571
"AP3.2",201106,"galeao",2011-02-09,24.7142857142857
"AP3.2",201107,"galeao",2011-02-16,24.2857142857143
"AP3.2",201108,"galeao",2011-02-23,24.4285714285714
"AP3.2",201109,"galeao",2011-03-02,22.8571428571429
"AP3.2",201110,"galeao",2011-03-09,22.5714285714286
"AP3.2",201111,"galeao",2011-03-16,23
"AP3.2",201112,"galeao",2011-03-23,22.7142857142857
"AP3.2",201113,"galeao",2011-03-30,23.1428571428571
"AP3.2",201114,"galeao",2011-04-06,22
"AP3.2",201115,"galeao",2011-04-13,23.1428571428571
"AP3.2",201116,"galeao",2011-04-20,22.4285714285714
"AP3.2",201117,"galeao",2011-04-27,20.6666666666667
"AP3.2",201118,"galeao",2011-05-04,20.6666666666667
"AP3.2",201119,"galeao",2011-05-11,20
"AP3.2",201120,"galeao",2011-05-18,17.7142857142857
"AP3.2",201121,"galeao",2011-05-25,17
"AP3.2",201122,"galeao",2011-06-01,17.8571428571429
"AP3.2",201123,"galeao",2011-06-08,15.5714285714286
"AP3.2",201124,"galeao",2011-06-15,16
"AP3.2",201125,"galeao",2011-06-22,17.6666666666667
"AP3.2",201126,"galeao",2011-06-29,16.5
"AP3.2",201127,"galeao",2011-07-06,15.4285714285714
"AP3.2",201128,"galeao",2011-07-13,15.5
"AP3.2",201129,"galeao",2011-07-20,18.5714285714286
"AP3.2",201130,"galeao",2011-07-27,16.5714285714286
"AP3.2",201131,"galeao",2011-08-03,17.1428571428571
"AP3.2",201132,"galeao",2011-08-10,18.2857142857143
"AP3.2",201133,"galeao",2011-08-17,19
"AP3.2",201134,"galeao",2011-08-24,18
"AP3.2",201135,"galeao",2011-08-31,17.7142857142857
"AP3.2",201136,"galeao",2011-09-07,16.1428571428571
"AP3.2",201137,"galeao",2011-09-14,18.5714285714286
"AP3.2",201138,"galeao",2011-09-21,17.5714285714286
"AP3.2",201139,"galeao",2011-09-28,18
"AP3.2",201140,"galeao",2011-10-05,20.3333333333333
"AP3.2",201141,"galeao",2011-10-12,21.6666666666667
"AP3.2",201142,"galeao",2011-10-19,18.1428571428571
"AP3.2",201143,"galeao",2011-10-26,20.5714285714286
"AP3.2",201144,"galeao",2011-11-02,16.8
"AP3.2",201145,"galeao",2011-11-09,20.1428571428571
"AP3.2",201146,"galeao",2011-11-16,20.3333333333333
"AP3.2",201147,"galeao",2011-11-23,20.3333333333333
"AP3.2",201148,"galeao",2011-11-30,21
"AP3.2",201149,"galeao",2011-12-07,22.1428571428571
"AP3.2",201150,"galeao",2011-12-14,22.2857142857143
"AP3.2",201151,"galeao",2011-12-21,22.8571428571429
"AP3.2",201152,"galeao",2011-12-28,22.1428571428571
"AP3.2",201201,"galeao",2012-01-04,21.8571428571429
"AP3.2",201202,"galeao",2012-01-11,22.7142857142857
"AP3.2",201203,"galeao",2012-01-18,23.5714285714286
"AP3.2",201204,"galeao",2012-01-25,22.5714285714286
"AP3.2",201205,"galeao",2012-02-01,21.4285714285714
"AP3.2",201206,"galeao",2012-02-08,23.8333333333333
"AP3.2",201207,"galeao",2012-02-15,23
"AP3.2",201208,"galeao",2012-02-22,23.5714285714286
"AP3.2",201209,"galeao",2012-02-29,24.3333333333333
"AP3.2",201210,"galeao",2012-03-07,22.7142857142857
"AP3.2",201211,"galeao",2012-03-14,23.2857142857143
"AP3.2",201212,"galeao",2012-03-21,23
"AP3.2",201213,"galeao",2012-03-28,23.2
"AP3.2",201214,"galeao",2012-04-04,22.7142857142857
"AP3.2",201215,"galeao",2012-04-11,22.6666666666667
"AP3.2",201216,"galeao",2012-04-18,20.8333333333333
"AP3.2",201217,"galeao",2012-04-25,21.2857142857143
"AP3.2",201218,"galeao",2012-05-02,19.4285714285714
"AP3.2",201219,"galeao",2012-05-09,19.5714285714286
"AP3.2",201220,"galeao",2012-05-16,17.8
"AP3.2",201221,"galeao",2012-05-23,17.8571428571429
"AP3.2",201222,"galeao",2012-05-30,20.6666666666667
"AP3.2",201223,"galeao",2012-06-06,20.7142857142857
"AP3.2",201224,"galeao",2012-06-13,19.1666666666667
"AP3.2",201225,"galeao",2012-06-20,20.3333333333333
"AP3.2",201226,"galeao",2012-06-27,17.5
"AP3.2",201227,"galeao",2012-07-04,17.7142857142857
"AP3.2",201228,"galeao",2012-07-11,17.1428571428571
"AP3.2",201229,"galeao",2012-07-18,17.1428571428571
"AP3.2",201230,"galeao",2012-07-25,18
"AP3.2",201231,"galeao",2012-08-01,18.8571428571429
"AP3.2",201232,"galeao",2012-08-08,16
"AP3.2",201233,"galeao",2012-08-15,17.2857142857143
"AP3.2",201234,"galeao",2012-08-22,17.1428571428571
"AP3.2",201235,"galeao",2012-08-29,17.5714285714286
"AP3.2",201236,"galeao",2012-09-05,17.4285714285714
"AP3.2",201237,"galeao",2012-09-12,20.4285714285714
"AP3.2",201238,"galeao",2012-09-19,20.8
"AP3.2",201239,"galeao",2012-09-26,16.7142857142857
"AP3.2",201240,"galeao",2012-10-03,18.5714285714286
"AP3.2",201241,"galeao",2012-10-10,20.5714285714286
"AP3.2",201242,"galeao",2012-10-17,19.7142857142857
"AP3.2",201243,"galeao",2012-10-24,22.7142857142857
"AP3.2",201244,"galeao",2012-10-31,23.2857142857143
"AP3.2",201245,"galeao",2012-11-07,22.6
"AP3.2",201246,"galeao",2012-11-14,20.4285714285714
"AP3.2",201247,"galeao",2012-11-21,21
"AP3.2",201248,"galeao",2012-11-28,21.7142857142857
"AP3.2",201249,"galeao",2012-12-05,23.8571428571429
"AP3.2",201250,"galeao",2012-12-12,24.75
"AP3.2",201251,"galeao",2012-12-19,25
"AP3.2",201252,"galeao",2012-12-26,25.7142857142857
"AP3.2",201301,"galeao",2013-01-02,24
"AP3.2",201302,"galeao",2013-01-09,22.6
"AP3.2",201303,"galeao",2013-01-16,22
"AP3.2",201304,"galeao",2013-01-23,23
"AP3.2",201305,"galeao",2013-01-30,23
"AP3.2",201306,"galeao",2013-02-06,22.8571428571429
"AP3.2",201307,"galeao",2013-02-13,25.2857142857143
"AP3.2",201308,"galeao",2013-02-20,25.1428571428571
"AP3.2",201309,"galeao",2013-02-27,23
"AP3.2",201310,"galeao",2013-03-06,24.4285714285714
"AP3.2",201311,"galeao",2013-03-13,24.2857142857143
"AP3.2",201312,"galeao",2013-03-20,22.8
"AP3.2",201313,"galeao",2013-03-27,22.5714285714286
"AP3.2",201314,"galeao",2013-04-03,22.7142857142857
"AP3.2",201315,"galeao",2013-04-10,22.8571428571429
"AP3.2",201316,"galeao",2013-04-17,20
"AP3.2",201317,"galeao",2013-04-24,18.6666666666667
"AP3.2",201318,"galeao",2013-05-01,20.2857142857143
"AP3.2",201319,"galeao",2013-05-08,17.8333333333333
"AP3.2",201320,"galeao",2013-05-15,19.3333333333333
"AP3.2",201321,"galeao",2013-05-22,19.6666666666667
"AP3.2",201322,"galeao",2013-05-29,18.8571428571429
"AP3.2",201323,"galeao",2013-06-05,19
"AP3.2",201324,"galeao",2013-06-12,19.4285714285714
"AP3.2",201325,"galeao",2013-06-19,19.1428571428571
"AP3.2",201326,"galeao",2013-06-26,19.4285714285714
"AP3.2",201327,"galeao",2013-07-03,17.5714285714286
"AP3.2",201328,"galeao",2013-07-10,15.4285714285714
"AP3.2",201329,"galeao",2013-07-17,19.2
"AP3.2",201330,"galeao",2013-07-24,16.7142857142857
"AP3.2",201331,"galeao",2013-07-31,15.1428571428571
"AP3.2",201332,"galeao",2013-08-07,18.4285714285714
"AP3.2",201333,"galeao",2013-08-14,17.2857142857143
"AP3.2",201334,"galeao",2013-08-21,18.1428571428571
"AP3.2",201335,"galeao",2013-08-28,16.5
"AP3.2",201336,"galeao",2013-09-04,18.1428571428571
"AP3.2",201337,"galeao",2013-09-11,18.4285714285714
"AP3.2",201338,"galeao",2013-09-18,20.8333333333333
"AP3.2",201339,"galeao",2013-09-25,19.5714285714286
"AP3.2",201340,"galeao",2013-10-02,20.5714285714286
"AP3.2",201341,"galeao",2013-10-09,17
"AP3.2",201342,"galeao",2013-10-16,20.5
"AP3.2",201343,"galeao",2013-10-23,22.7142857142857
"AP3.2",201344,"galeao",2013-10-30,19.7142857142857
"AP3.2",201345,"galeao",2013-11-06,19.4285714285714
"AP3.2",201346,"galeao",2013-11-13,22
"AP3.2",201347,"galeao",2013-11-20,21.1428571428571
"AP3.2",201348,"galeao",2013-11-27,22.6
"AP3.2",201349,"galeao",2013-12-04,22.8571428571429
"AP3.2",201350,"galeao",2013-12-11,22.3333333333333
"AP3.2",201351,"galeao",2013-12-18,22.2857142857143
"AP3.2",201352,"galeao",2013-12-25,22.8571428571429
"AP3.2",201401,"galeao",2014-01-01,25
"AP3.2",201402,"galeao",2014-01-08,24.1428571428571
"AP3.2",201403,"galeao",2014-01-15,23.5714285714286
"AP3.2",201404,"galeao",2014-01-22,24.4285714285714
"AP3.2",201405,"galeao",2014-01-29,24.7142857142857
"AP3.2",201406,"galeao",2014-02-05,25
"AP3.2",201407,"galeao",2014-02-12,24.5714285714286
"AP3.2",201408,"galeao",2014-02-19,22.4285714285714
"AP3.2",201409,"galeao",2014-02-26,24.2857142857143
"AP3.2",201410,"galeao",2014-03-05,23.2857142857143
"AP3.2",201411,"galeao",2014-03-12,23.8571428571429
"AP3.2",201412,"galeao",2014-03-19,23.7142857142857
"AP3.2",201413,"galeao",2014-03-26,21.8571428571429
"AP3.2",201414,"galeao",2014-04-02,22.7142857142857
"AP3.2",201415,"galeao",2014-04-09,21.5714285714286
"AP3.2",201416,"galeao",2014-04-16,21.8571428571429
"AP3.2",201417,"galeao",2014-04-23,21.5714285714286
"AP3.2",201418,"galeao",2014-04-30,17.3333333333333
"AP3.2",201419,"galeao",2014-05-07,20.1428571428571
"AP3.2",201420,"galeao",2014-05-14,17
"AP3.2",201421,"galeao",2014-05-21,20
"AP3.2",201422,"galeao",2014-05-28,18.4285714285714
"AP3.2",201423,"galeao",2014-06-04,18.7142857142857
"AP3.2",201424,"galeao",2014-06-11,19.2857142857143
"AP3.2",201425,"galeao",2014-06-18,18.5714285714286
"AP3.2",201426,"galeao",2014-06-25,16.6666666666667
"AP3.2",201427,"galeao",2014-07-02,19.5
"AP3.2",201428,"galeao",2014-07-09,18.8571428571429
"AP3.2",201429,"galeao",2014-07-16,17
"AP3.2",201430,"galeao",2014-07-23,16.8571428571429
"AP3.2",201431,"galeao",2014-07-30,16.4285714285714
"AP3.2",201432,"galeao",2014-08-06,15.4285714285714
"AP3.2",201433,"galeao",2014-08-13,16
"AP3.2",201434,"galeao",2014-08-20,18
"AP3.2",201435,"galeao",2014-08-27,17.1666666666667
"AP3.2",201436,"galeao",2014-09-03,17.4285714285714
"AP3.2",201437,"galeao",2014-09-10,17.5714285714286
"AP3.2",201438,"galeao",2014-09-17,19.2857142857143
"AP3.2",201439,"galeao",2014-09-24,18.7142857142857
"AP3.2",201440,"galeao",2014-10-01,19.8333333333333
"AP3.2",201441,"galeao",2014-10-08,17.1428571428571
"AP3.2",201442,"galeao",2014-10-15,20.8571428571429
"AP3.2",201443,"galeao",2014-10-19,22
"AP3.3",201001,"galeao",2010-01-06,25.1666666666667
"AP3.3",201002,"galeao",2010-01-13,24.4285714285714
"AP3.3",201003,"galeao",2010-01-20,23.8571428571429
"AP3.3",201004,"galeao",2010-01-27,23.7142857142857
"AP3.3",201005,"galeao",2010-02-03,25.1428571428571
"AP3.3",201006,"galeao",2010-02-10,24.6666666666667
"AP3.3",201007,"galeao",2010-02-17,24.5714285714286
"AP3.3",201008,"galeao",2010-02-24,23.3333333333333
"AP3.3",201009,"galeao",2010-03-03,21.5714285714286
"AP3.3",201010,"galeao",2010-03-10,23.5714285714286
"AP3.3",201011,"galeao",2010-03-17,22.5714285714286
"AP3.3",201012,"galeao",2010-03-24,23.5714285714286
"AP3.3",201013,"galeao",2010-03-31,23.1428571428571
"AP3.3",201014,"galeao",2010-04-07,20
"AP3.3",201015,"galeao",2010-04-14,19.7142857142857
"AP3.3",201016,"galeao",2010-04-21,22.4285714285714
"AP3.3",201017,"galeao",2010-04-28,21
"AP3.3",201018,"galeao",2010-05-05,20.7142857142857
"AP3.3",201019,"galeao",2010-05-12,18.5
"AP3.3",201020,"galeao",2010-05-19,19.1428571428571
"AP3.3",201021,"galeao",2010-05-26,18.8571428571429
"AP3.3",201022,"galeao",2010-06-02,17.4285714285714
"AP3.3",201023,"galeao",2010-06-09,15.8571428571429
"AP3.3",201024,"galeao",2010-06-16,14.8571428571429
"AP3.3",201025,"galeao",2010-06-23,16.6666666666667
"AP3.3",201026,"galeao",2010-06-30,17.1428571428571
"AP3.3",201027,"galeao",2010-07-07,16.5714285714286
"AP3.3",201028,"galeao",2010-07-14,19.5
"AP3.3",201029,"galeao",2010-07-21,18.2857142857143
"AP3.3",201030,"galeao",2010-07-28,18.1666666666667
"AP3.3",201031,"galeao",2010-08-04,18.3333333333333
"AP3.3",201032,"galeao",2010-08-11,17
"AP3.3",201033,"galeao",2010-08-18,14.1428571428571
"AP3.3",201034,"galeao",2010-08-25,16.8571428571429
"AP3.3",201035,"galeao",2010-09-01,19
"AP3.3",201036,"galeao",2010-09-08,17.8571428571429
"AP3.3",201037,"galeao",2010-09-15,17.8571428571429
"AP3.3",201038,"galeao",2010-09-22,19.1666666666667
"AP3.3",201039,"galeao",2010-09-29,21.1428571428571
"AP3.3",201040,"galeao",2010-10-06,19.5
"AP3.3",201041,"galeao",2010-10-13,16.8333333333333
"AP3.3",201042,"galeao",2010-10-20,19.5
"AP3.3",201043,"galeao",2010-10-27,20.1428571428571
"AP3.3",201044,"galeao",2010-11-03,21
"AP3.3",201045,"galeao",2010-11-10,20.8571428571429
"AP3.3",201046,"galeao",2010-11-17,20
"AP3.3",201047,"galeao",2010-11-24,22.7142857142857
"AP3.3",201048,"galeao",2010-12-01,24.2857142857143
"AP3.3",201049,"galeao",2010-12-08,23.8571428571429
"AP3.3",201050,"galeao",2010-12-15,23.7142857142857
"AP3.3",201051,"galeao",2010-12-22,24
"AP3.3",201052,"galeao",2010-12-29,22.8
"AP3.3",201101,"galeao",2011-01-05,23.6666666666667
"AP3.3",201102,"galeao",2011-01-12,24.1666666666667
"AP3.3",201103,"galeao",2011-01-19,24.8571428571429
"AP3.3",201104,"galeao",2011-01-26,24.4285714285714
"AP3.3",201105,"galeao",2011-02-02,24.1428571428571
"AP3.3",201106,"galeao",2011-02-09,24.7142857142857
"AP3.3",201107,"galeao",2011-02-16,24.2857142857143
"AP3.3",201108,"galeao",2011-02-23,24.4285714285714
"AP3.3",201109,"galeao",2011-03-02,22.8571428571429
"AP3.3",201110,"galeao",2011-03-09,22.5714285714286
"AP3.3",201111,"galeao",2011-03-16,23
"AP3.3",201112,"galeao",2011-03-23,22.7142857142857
"AP3.3",201113,"galeao",2011-03-30,23.1428571428571
"AP3.3",201114,"galeao",2011-04-06,22
"AP3.3",201115,"galeao",2011-04-13,23.1428571428571
"AP3.3",201116,"galeao",2011-04-20,22.4285714285714
"AP3.3",201117,"galeao",2011-04-27,20.6666666666667
"AP3.3",201118,"galeao",2011-05-04,20.6666666666667
"AP3.3",201119,"galeao",2011-05-11,20
"AP3.3",201120,"galeao",2011-05-18,17.7142857142857
"AP3.3",201121,"galeao",2011-05-25,17
"AP3.3",201122,"galeao",2011-06-01,17.8571428571429
"AP3.3",201123,"galeao",2011-06-08,15.5714285714286
"AP3.3",201124,"galeao",2011-06-15,16
"AP3.3",201125,"galeao",2011-06-22,17.6666666666667
"AP3.3",201126,"galeao",2011-06-29,16.5
"AP3.3",201127,"galeao",2011-07-06,15.4285714285714
"AP3.3",201128,"galeao",2011-07-13,15.5
"AP3.3",201129,"galeao",2011-07-20,18.5714285714286
"AP3.3",201130,"galeao",2011-07-27,16.5714285714286
"AP3.3",201131,"galeao",2011-08-03,17.1428571428571
"AP3.3",201132,"galeao",2011-08-10,18.2857142857143
"AP3.3",201133,"galeao",2011-08-17,19
"AP3.3",201134,"galeao",2011-08-24,18
"AP3.3",201135,"galeao",2011-08-31,17.7142857142857
"AP3.3",201136,"galeao",2011-09-07,16.1428571428571
"AP3.3",201137,"galeao",2011-09-14,18.5714285714286
"AP3.3",201138,"galeao",2011-09-21,17.5714285714286
"AP3.3",201139,"galeao",2011-09-28,18
"AP3.3",201140,"galeao",2011-10-05,20.3333333333333
"AP3.3",201141,"galeao",2011-10-12,21.6666666666667
"AP3.3",201142,"galeao",2011-10-19,18.1428571428571
"AP3.3",201143,"galeao",2011-10-26,20.5714285714286
"AP3.3",201144,"galeao",2011-11-02,16.8
"AP3.3",201145,"galeao",2011-11-09,20.1428571428571
"AP3.3",201146,"galeao",2011-11-16,20.3333333333333
"AP3.3",201147,"galeao",2011-11-23,20.3333333333333
"AP3.3",201148,"galeao",2011-11-30,21
"AP3.3",201149,"galeao",2011-12-07,22.1428571428571
"AP3.3",201150,"galeao",2011-12-14,22.2857142857143
"AP3.3",201151,"galeao",2011-12-21,22.8571428571429
"AP3.3",201152,"galeao",2011-12-28,22.1428571428571
"AP3.3",201201,"galeao",2012-01-04,21.8571428571429
"AP3.3",201202,"galeao",2012-01-11,22.7142857142857
"AP3.3",201203,"galeao",2012-01-18,23.5714285714286
"AP3.3",201204,"galeao",2012-01-25,22.5714285714286
"AP3.3",201205,"galeao",2012-02-01,21.4285714285714
"AP3.3",201206,"galeao",2012-02-08,23.8333333333333
"AP3.3",201207,"galeao",2012-02-15,23
"AP3.3",201208,"galeao",2012-02-22,23.5714285714286
"AP3.3",201209,"galeao",2012-02-29,24.3333333333333
"AP3.3",201210,"galeao",2012-03-07,22.7142857142857
"AP3.3",201211,"galeao",2012-03-14,23.2857142857143
"AP3.3",201212,"galeao",2012-03-21,23
"AP3.3",201213,"galeao",2012-03-28,23.2
"AP3.3",201214,"galeao",2012-04-04,22.7142857142857
"AP3.3",201215,"galeao",2012-04-11,22.6666666666667
"AP3.3",201216,"galeao",2012-04-18,20.8333333333333
"AP3.3",201217,"galeao",2012-04-25,21.2857142857143
"AP3.3",201218,"galeao",2012-05-02,19.4285714285714
"AP3.3",201219,"galeao",2012-05-09,19.5714285714286
"AP3.3",201220,"galeao",2012-05-16,17.8
"AP3.3",201221,"galeao",2012-05-23,17.8571428571429
"AP3.3",201222,"galeao",2012-05-30,20.6666666666667
"AP3.3",201223,"galeao",2012-06-06,20.7142857142857
"AP3.3",201224,"galeao",2012-06-13,19.1666666666667
"AP3.3",201225,"galeao",2012-06-20,20.3333333333333
"AP3.3",201226,"galeao",2012-06-27,17.5
"AP3.3",201227,"galeao",2012-07-04,17.7142857142857
"AP3.3",201228,"galeao",2012-07-11,17.1428571428571
"AP3.3",201229,"galeao",2012-07-18,17.1428571428571
"AP3.3",201230,"galeao",2012-07-25,18
"AP3.3",201231,"galeao",2012-08-01,18.8571428571429
"AP3.3",201232,"galeao",2012-08-08,16
"AP3.3",201233,"galeao",2012-08-15,17.2857142857143
"AP3.3",201234,"galeao",2012-08-22,17.1428571428571
"AP3.3",201235,"galeao",2012-08-29,17.5714285714286
"AP3.3",201236,"galeao",2012-09-05,17.4285714285714
"AP3.3",201237,"galeao",2012-09-12,20.4285714285714
"AP3.3",201238,"galeao",2012-09-19,20.8
"AP3.3",201239,"galeao",2012-09-26,16.7142857142857
"AP3.3",201240,"galeao",2012-10-03,18.5714285714286
"AP3.3",201241,"galeao",2012-10-10,20.5714285714286
"AP3.3",201242,"galeao",2012-10-17,19.7142857142857
"AP3.3",201243,"galeao",2012-10-24,22.7142857142857
"AP3.3",201244,"galeao",2012-10-31,23.2857142857143
"AP3.3",201245,"galeao",2012-11-07,22.6
"AP3.3",201246,"galeao",2012-11-14,20.4285714285714
"AP3.3",201247,"galeao",2012-11-21,21
"AP3.3",201248,"galeao",2012-11-28,21.7142857142857
"AP3.3",201249,"galeao",2012-12-05,23.8571428571429
"AP3.3",201250,"galeao",2012-12-12,24.75
"AP3.3",201251,"galeao",2012-12-19,25
"AP3.3",201252,"galeao",2012-12-26,25.7142857142857
"AP3.3",201301,"galeao",2013-01-02,24
"AP3.3",201302,"galeao",2013-01-09,22.6
"AP3.3",201303,"galeao",2013-01-16,22
"AP3.3",201304,"galeao",2013-01-23,23
"AP3.3",201305,"galeao",2013-01-30,23
"AP3.3",201306,"galeao",2013-02-06,22.8571428571429
"AP3.3",201307,"galeao",2013-02-13,25.2857142857143
"AP3.3",201308,"galeao",2013-02-20,25.1428571428571
"AP3.3",201309,"galeao",2013-02-27,23
"AP3.3",201310,"galeao",2013-03-06,24.4285714285714
"AP3.3",201311,"galeao",2013-03-13,24.2857142857143
"AP3.3",201312,"galeao",2013-03-20,22.8
"AP3.3",201313,"galeao",2013-03-27,22.5714285714286
"AP3.3",201314,"galeao",2013-04-03,22.7142857142857
