"","municipio_geocodigo","inc_preseason","inc_posseason","inc_epidemico","inicio","inicio.ic","duracao","duracao.ic","pop","limiar_preaseason","limiar_posseason","limiar_epidemico","mininc_pre","mininc_pos","mininc_epi","uf","ano_ini","ano_fim","pop_cat"
"2765",3508207,0.281092661675896,0.439109799950381,42.866533406664,4,"[51-16]",6,"[2.93564356435644-12.6842105263158]",4514,110.766504209127,110.766504209127,221.533008418254,110.766504209127,110.766504209127,221.533008418254,"SP",2010,2021,"(1e+03,1e+04]"
"2766",3508306,0.120983283047189,0.138948616551072,19.736828512878,2,"[48-9]",5,"[3-9.77209302325581]",4243,117.841150129625,117.841150129625,235.682300259251,117.841150129625,117.841150129625,235.682300259251,"SP",2010,2021,"(1e+03,1e+04]"
"2767",3509007,0.380373086178511,0.615866437550416,8.88533123463066,9,"[49-15]",10,"[6-12]",102775,4.86499635125274,4.86499635125274,15.5679883240088,4.86499635125274,4.86499635125274,9.72999270250547,"SP",2010,2021,"(1e+05,1e+06]"
"2768",3509205,0.779863863502894,0.775985423068993,11.674606033923,7,"[47-16]",11,"[6-11.7720930232558]",77934,6.41568506685144,6.41568506685144,12.8313701337029,6.41568506685144,6.41568506685144,12.8313701337029,"SP",2010,2021,"(1e+04,1e+05]"
"2769",3509304,1.15992826781551,2.05564647847899,57.500239799197,5,"[42-15]",8,"[6-11.5441860465116]",10596,47.1876179690449,47.1876179690449,94.3752359380898,47.1876179690449,47.1876179690449,94.3752359380898,"SP",2010,2021,"(1e+04,1e+05]"
"2770",3509601,0.47202723416781,0.568413500049628,7.12774354699421,9,"[46-14]",8,"[5.45581395348837-11.5441860465116]",85541,5.84515027881367,5.84515027881367,11.6903005576273,5.84515027881367,5.84515027881367,11.6903005576273,"SP",2010,2021,"(1e+04,1e+05]"
"2771",3509700,0.248568057528505,0.185145226139996,2.22079009362339,8,"[47-16]",6,"[3-11.3421052631579]",52405,9.54107432496899,9.54107432496899,19.082148649938,9.54107432496899,9.54107432496899,19.082148649938,"SP",2010,2021,"(1e+04,1e+05]"
"2772",3509809,0.518027744894177,0.473226011499358,41.6259563522683,6,"[41-16]",8,"[4.22790697674419-14.3162790697674]",4997,100.060036021613,100.060036021613,200.120072043226,100.060036021613,100.060036021613,200.120072043226,"SP",2010,2021,"(1e+03,1e+04]"
"2773",3509908,0.549348481508729,0.690666682482153,48.4232695680665,10,"[47-23]",6,"[2-10.0263157894737]",12541,39.8692289291125,39.8692289291125,79.738457858225,39.8692289291125,39.8692289291125,79.738457858225,"SP",2010,2021,"(1e+04,1e+05]"
"2774",3509957,0.661483681105876,0.635441315019393,70.5330122458507,6,"[46-11]",8,"[3.87128712871287-12.3421052631579]",5204,96.0799385088393,96.0799385088393,192.159877017679,96.0799385088393,96.0799385088393,192.159877017679,"SP",2010,2021,"(1e+03,1e+04]"
