"SE","tweets","APS","casos","estacao","data","tmin","tmed","tmax","umin","umed","umax","pressaomin","pressaomed","pressaomax"
201317,601,"AP3.2",220,"galeao","2013-04-24",18.6666666666667,22.601310483871,27.3333333333333,43,73.2174290878754,91.4285714285714,1018,1019.98336693548,1022.16666666667
201318,443,"AP3.2",253,"galeao","2013-05-01",20.2857142857143,24.3170325132783,30,40.3333333333333,72.5888176467118,93,1013.14285714286,1015.43140586703,1017.71428571429
201319,368,"AP3.2",161,"galeao","2013-05-08",17.8333333333333,21.9975743902155,25.8333333333333,42.4285714285714,70.5117040217847,91.7142857142857,1015.2,946.10505050505,1019.66666666667
201320,304,"AP3.2",105,"galeao","2013-05-15",19.3333333333333,-19.8163724140683,28.7142857142857,35,73.6891993087558,94,884.714285714286,991.296722325294,1019.85714285714
201321,206,"AP3.2",96,"galeao","2013-05-22",19.6666666666667,22.2216856060606,25.5,51,75.8011904761905,93.1428571428571,1014.6,960.796496212121,1018.66666666667
201322,193,"AP3.2",50,"galeao","2013-05-29",18.8571428571429,22.256313089752,26.7142857142857,50.2857142857143,76.1129429997806,94.1428571428571,1011.8,720.203096883915,1018.28571428571
201323,164,"AP3.2",61,"galeao","2013-06-05",19,-59.4395937920623,27,54.5,80.305954768271,97,834.2,863.927497135218,1020.57142857143
201324,146,"AP3.2",43,"galeao","2013-06-12",19.4285714285714,22.7068909308591,27.2857142857143,47.7142857142857,77.1357509768326,94,1017.16666666667,973.953613945578,1021
201325,150,"AP3.2",30,"galeao","2013-06-19",19.1428571428571,22.6614089184061,27.4285714285714,47.5714285714286,76.1765807129303,94.2857142857143,1012.57142857143,1015.1084921872,1018.28571428571
201326,123,"AP3.2",26,"galeao","2013-06-26",19.4285714285714,22.5835140507816,26.8571428571429,51.4285714285714,76.9263632872504,92.2857142857143,1015.14285714286,1017.42955849942,1019.28571428571
201327,88,"AP3.2",21,"galeao","2013-07-03",17.5714285714286,20.9448170397191,24.8571428571429,50.3333333333333,77.4986335125448,93,1018.6,742.682631116963,1023.14285714286
201328,90,"AP3.2",16,"galeao","2013-07-10",15.4285714285714,20.3349846390169,25.5714285714286,44.1428571428571,74.5832949308756,94,1019.28571428571,1021.78053955453,1024
201329,84,"AP3.2",8,"galeao","2013-07-17",19.2,-69.8635357368754,29.1666666666667,41.5,74.6676375951162,95,1014,956.706573163641,1018.5
201330,57,"AP3.2",7,"galeao","2013-07-24",16.7142857142857,19.6500718390805,22.5714285714286,53.4285714285714,77.0854850848385,93,1015.8,512.426806239737,1022.42857142857
201331,148,"AP3.2",6,"galeao","2013-07-31",15.1428571428571,20.313913908672,26.8571428571429,34,72.2782563538612,94,1017.71428571429,1019.92089530094,1022
201332,155,"AP3.2",4,"galeao","2013-08-07",18.4285714285714,22.8795493670216,29.1428571428571,37.2857142857143,70.9450682335832,91.4285714285714,883.142857142857,1012.21178666532,1018.85714285714
201333,71,"AP3.2",3,"galeao","2013-08-14",17.2857142857143,20.2856662826421,24.2857142857143,49.2857142857143,71.9157066052227,88,1015.71428571429,1018.52379032258,1021.57142857143
201334,97,"AP3.2",11,"galeao","2013-08-21",18.1428571428571,22.4046511515922,27.4285714285714,39,68.718428635232,90.7142857142857,1018.14285714286,1020.28930120941,1022.85714285714
201335,63,"AP3.2",2,"galeao","2013-08-28",16.5,21.0229064841968,26.1666666666667,44.7142857142857,69.7437828647993,89.7142857142857,1017.83333333333,1020.26250712773,1022.83333333333
201336,55,"AP3.2",2,"galeao","2013-09-04",18.1428571428571,22.2448151629073,27.1428571428571,42.1428571428571,70.6968287195261,90.8571428571429,1015.66666666667,683.731692868535,1021.57142857143
201337,46,"AP3.2",6,"galeao","2013-09-11",18.4285714285714,23.8322292626728,29.8571428571429,32.1428571428571,64.75633640553,89,1017,1019.20406105991,1021.57142857143
201338,115,"AP3.2",4,"galeao","2013-09-18",20.8333333333333,-19.0204105752423,31.2857142857143,36.1666666666667,66.918815273143,92,1011,1014.31541362095,1017.42857142857
201339,45,"AP3.2",7,"galeao","2013-09-25",19.5714285714286,22.063613671275,25.8571428571429,44,67.3455138947074,86.8571428571429,1014.4,820.990944875017,1019
201340,56,"AP3.2",1,"galeao","2013-10-02",20.5714285714286,23.1462598749177,26.2857142857143,53.8571428571429,75.3018638907176,91.5714285714286,1011.8,865.030883805135,1017.14285714286
201341,53,"AP3.2",6,"galeao","2013-10-09",17,21.1080933179724,25,37.4285714285714,62.8063460061444,84.2857142857143,1019,923.143356374808,1024
201342,57,"AP3.2",3,"galeao","2013-10-16",20.5,-62.8903505097053,27.7142857142857,44.3333333333333,68.4286178315412,86.8333333333333,1011,188.564057045105,1015.57142857143
201343,69,"AP3.2",2,"galeao","2013-10-23",22.7142857142857,26.0967266578489,30.7142857142857,43.2857142857143,67.7420565139293,84.5714285714286,1011.16666666667,912.338650087399,1016.42857142857
201344,66,"AP3.2",5,"galeao","2013-10-30",19.7142857142857,22.7656151170145,26.4285714285714,36.4285714285714,59.9249536911539,78.7142857142857,1015.16666666667,967.155223298997,1018.85714285714
201345,54,"AP3.2",3,"galeao","2013-11-06",19.4285714285714,22.5627377050527,27,50.4285714285714,71.6328943234185,88.5714285714286,829.6,817.40522679013,1017.85714285714
201346,63,"AP3.2",6,"galeao","2013-11-13",22,26.5132528011204,31.7142857142857,33.2857142857143,59.6746673669468,80.8571428571429,1011.2,854.489145658263,1015.85714285714
201347,86,"AP3.2",4,"galeao","2013-11-20",21.1428571428571,25.0672643038407,29.2857142857143,42.7142857142857,69.4093326829164,88.4285714285714,1009.6,855.099431551617,1014.71428571429
201348,74,"AP3.2",13,"galeao","2013-11-27",22.6,-62.9748114788437,28.5714285714286,49,71.3704362170088,88.4,1006,-352.979578620304,1013.71428571429
201349,60,"AP3.2",15,"galeao","2013-12-04",22.8571428571429,26.615495648406,30.8571428571429,44.7142857142857,70.0645471898437,90.8571428571429,1006.2,857.831017120925,1013.71428571429
201350,NA,"AP3.2",6,"galeao","2013-12-11",22.3333333333333,-133.944807522227,28.7142857142857,48.5,75.6996280004344,88.3333333333333,1010,599.434873504632,1013.14285714286
201351,NA,"AP3.2",4,"galeao","2013-12-18",22.2857142857143,24.2871912914726,27.1428571428571,53.4285714285714,73.3831932773109,88.2857142857143,1007.8,909.31759027658,1011
201352,NA,"AP3.2",1,"galeao","2013-12-25",22.8571428571429,26.2829868384304,30.2857142857143,48.2857142857143,73.2630524717218,90.2857142857143,1007.66666666667,861.853970290462,1011
201401,27,"AP3.2",6,"galeao","2014-01-01",25,29.537566639559,35.8571428571429,33.1428571428571,65.4732597217773,89,1007.5,861.79864251419,1011.14285714286
201402,64,"AP3.2",22,"galeao","2014-01-08",24.1428571428571,28.587482793704,34.5714285714286,31.2857142857143,59.844173923235,83.1428571428571,1010.42857142857,1012.92190274204,1015.14285714286
201403,82,"AP3.2",17,"galeao","2014-01-15",23.5714285714286,27.9237615207373,32.5714285714286,40.2857142857143,65.3801692451174,87.7142857142857,1011.6,453.278870419135,1016.57142857143
201404,76,"AP3.2",5,"galeao","2014-01-22",24.4285714285714,28.8765168970814,34.8571428571429,31,60.384811827957,84.8571428571429,1009.42857142857,1011.51209677419,1013.14285714286
201405,91,"AP3.2",12,"galeao","2014-01-29",24.7142857142857,29.6009984639017,35.5714285714286,25.2857142857143,54.6360119047619,81.1428571428571,1011.57142857143,1013.8167530722,1016.28571428571
201406,65,"AP3.2",13,"galeao","2014-02-05",25,30.3074596774194,36.5714285714286,20.8571428571429,50.258064516129,75.7142857142857,1010.14285714286,1012.19455645161,1014.28571428571
201407,77,"AP3.2",6,"galeao","2014-02-12",24.5714285714286,29.5,35.8571428571429,22,49.2634408602151,72.4285714285714,1009,1011.11459293395,1014.71428571429
201408,68,"AP3.2",11,"galeao","2014-02-19",22.4285714285714,26.0923741361748,30.8571428571429,38,66.3106175855922,87.8571428571429,1012,917.169237012987,1015.71428571429
201409,77,"AP3.2",9,"galeao","2014-02-26",24.2857142857143,29.2750844105971,35,25,54.0559703353482,80.4285714285714,1008.83333333333,963.381149380573,1013.14285714286
201410,75,"AP3.2",3,"galeao","2014-03-05",23.2857142857143,25.9911225474617,30.2857142857143,43.4285714285714,71.5022626681373,87.1428571428571,1011.4,769.916067756863,1014.42857142857
201411,66,"AP3.2",7,"galeao","2014-03-12",23.8571428571429,28.121044546851,34,31.4285714285714,63.3486559139785,85.5714285714286,1011.14285714286,1013.26075235712,1015.57142857143
201412,92,"AP3.2",9,"galeao","2014-03-19",23.7142857142857,28.8555071712677,35.7142857142857,25.7142857142857,56.0006579280008,81.1428571428571,1009,867.913064501511,1013
201413,63,"AP3.2",9,"galeao","2014-03-26",21.8571428571429,24.3000142122357,27.5714285714286,53,74.920786758169,89.7142857142857,1013.5,716.119900354469,1019.14285714286
201414,65,"AP3.2",5,"galeao","2014-04-02",22.7142857142857,25.9364456779779,30.1428571428571,47.5,71.7517188009123,89.3333333333333,1013.25,820.806592380354,1017.14285714286
201415,76,"AP3.2",9,"galeao","2014-04-09",21.5714285714286,26.0146293500715,30.8571428571429,37.7142857142857,66.5592473780391,88.2857142857143,1010.71428571429,1013.30186980243,1015.57142857143
201416,62,"AP3.2",3,"galeao","2014-04-16",21.8571428571429,24.2687499486598,27.8571428571429,54.5714285714286,77.061906507471,91,1011,-12.2115966694596,1017.14285714286
201417,64,"AP3.2",7,"galeao","2014-04-23",21.5714285714286,24.5069567049694,28.2857142857143,48.1428571428571,70.9701236359647,88.2857142857143,1013.16666666667,818.067207989981,1016.42857142857
201418,88,"AP3.2",3,"galeao","2014-04-30",17.3333333333333,21.6880040322581,27,30.2857142857143,64.4988479262673,90.7142857142857,1016.16666666667,1018.45386424731,1021.16666666667
201419,159,"AP3.2",4,"galeao","2014-05-07",20.1428571428571,24.0784119556914,29.7142857142857,35.7142857142857,70.7822456401916,90.5714285714286,1013.28571428571,1015.54058925183,1018.14285714286
201420,114,"AP3.2",3,"galeao","2014-05-14",17,21.4625156885992,27.1428571428571,32.4285714285714,68.6398117359493,88.8571428571429,1015.42857142857,1017.9104223472,1020.14285714286
201421,92,"AP3.2",7,"galeao","2014-05-21",20,23.415111706782,27.5714285714286,47.4285714285714,71.7624773979265,88.8571428571429,1012.33333333333,925.076850218548,1017.14285714286
201422,80,"AP3.2",2,"galeao","2014-05-28",18.4285714285714,21.1776424279389,24.8571428571429,51.7142857142857,75.5395809716849,91.7142857142857,1015.2,775.214745670996,1020.14285714286
201423,61,"AP3.2",2,"galeao","2014-06-04",18.7142857142857,22.2529448621554,28,38.5714285714286,70.1947368421053,89,1010.57142857143,1012.78912907268,1015.14285714286
201424,62,"AP3.2",2,"galeao","2014-06-11",19.2857142857143,23.2640923304806,27.8571428571429,44,71.4853933508887,89.8571428571429,1017.66666666667,969.554373765635,1023
201425,63,"AP3.2",6,"galeao","2014-06-18",18.5714285714286,21.6574523937237,25.8571428571429,50.5714285714286,75.9811460932568,91.4285714285714,1019.33333333333,814.353259362755,1023.71428571429
201426,80,"AP3.2",6,"galeao","2014-06-25",16.6666666666667,21.5961542918057,28.1666666666667,40.7142857142857,72.1077188940092,92.4285714285714,1015.66666666667,1017.625,1019.83333333333
201427,49,"AP3.2",4,"galeao","2014-07-02",19.5,22.8690626018247,27.3333333333333,41.8571428571429,74.4971446276458,91.5714285714286,1016,898.730355833682,1019
201428,62,"AP3.2",3,"galeao","2014-07-09",18.8571428571429,21.5830898268398,25.4285714285714,49.7142857142857,74.769237012987,89,836,860.71577817344,1023.85714285714
201429,55,"AP3.2",2,"galeao","2014-07-16",17,-65.5743558258575,26,33.6666666666667,66.2471703267379,87.3333333333333,1019.5,926.92408396896,1024.71428571429
201430,60,"AP3.2",0,"galeao","2014-07-23",16.8571428571429,20.9464952640982,25.7142857142857,38.7142857142857,65.5801792455783,85.2857142857143,1017.42857142857,1019.93477210128,1022.42857142857
201431,64,"AP3.2",7,"galeao","2014-07-30",16.4285714285714,19.029649903326,23.1428571428571,56.2857142857143,77.431002272905,88.8571428571429,867.333333333333,773.108967102167,1025.57142857143
201432,64,"AP3.2",2,"galeao","2014-08-06",15.4285714285714,20.5389270004189,26.1428571428571,39.4285714285714,72.1608364753526,94.1428571428571,1016.66666666667,972.890072091887,1023.14285714286
201433,42,"AP3.2",11,"galeao","2014-08-13",16,-28.9396230600138,25.4285714285714,48.5,74.914751344086,92,1019.2,611.799247841517,1024.71428571429
201434,47,"AP3.2",1,"galeao","2014-08-20",18,21.7247114754993,26.5714285714286,47,76.4587787387682,94.4285714285714,1017.85714285714,1020.12503092146,1022.57142857143
201435,81,"AP3.2",3,"galeao","2014-08-27",17.1666666666667,-21.7757296466974,26.5714285714286,38.3333333333333,69.3603830645161,91,1013.83333333333,873.593152143555,1019
201436,46,"AP3.2",6,"galeao","2014-09-03",17.4285714285714,21.9714244568795,27.7142857142857,34,68.9123038731622,92.2857142857143,1015,870.09670973228,1021.57142857143
201437,45,"AP3.2",2,"galeao","2014-09-10",17.5714285714286,23.2848063418916,29.8571428571429,30.1428571428571,65.2226601931095,89.8571428571429,1015.42857142857,1017.72007895205,1020.28571428571
201438,57,"AP3.2",2,"galeao","2014-09-17",19.2857142857143,23.8126911395057,29.7142857142857,37.5714285714286,66.0472348983582,88.1428571428571,1012.42857142857,1014.94059743424,1018
201439,80,"AP3.2",3,"galeao","2014-09-24",18.7142857142857,22.9608818087352,28,36.2857142857143,66.6413872220442,86.4285714285714,1013.33333333333,963.551554529436,1019.28571428571
201440,65,"AP3.2",4,"galeao","2014-10-01",19.8333333333333,22.7465307726219,27.3333333333333,32.2857142857143,64.6166982922201,84.2857142857143,1016.83333333333,1019.66813095953,1022.5
201441,143,"AP3.2",1,"galeao","2014-10-08",17.1428571428571,23.0462021293501,29.7142857142857,25.4285714285714,55.3984486731289,81.1428571428571,1015.85714285714,1018.22314774352,1020.85714285714
201442,105,"AP3.2",6,"galeao","2014-10-15",20.8571428571429,24.8485023041475,30.8571428571429,37.1428571428571,67.5659562211982,86.7142857142857,1011.57142857143,1014.61196236559,1017.71428571429
201443,88,"AP3.2",4,"galeao","2014-10-22",20.2857142857143,23.4056465328067,27.7142857142857,41,66.6423085363178,84.5714285714286,1012.33333333333,959.497876892693,1018.57142857143
201444,58,"AP3.2",5,"galeao","2014-10-29",21.2857142857143,26.0636972530948,31.8571428571429,32.1428571428571,59.6822179678323,85.5714285714286,1010.5,963.586782212885,1015
201445,55,"AP3.2",3,"galeao","2014-11-05",22.8571428571429,26.8488295978215,32.5714285714286,35.2857142857143,61.3533410138249,82.2857142857143,1008.33333333333,916.719633256528,1015.42857142857
201446,47,"AP3.2",2,"galeao","2014-11-12",20.7142857142857,23.8347363945578,27.5714285714286,45.5714285714286,69.7810799319728,86.5714285714286,1008.75,549.580264778325,1014.42857142857
201447,50,"AP3.2",3,"galeao","2014-11-19",19.4285714285714,23.9975097992478,29.4285714285714,31.5714285714286,57.8018486148631,81.7142857142857,1013.5,916.516189378977,1016.85714285714
201448,46,"AP3.2",1,"galeao","2014-11-26",22.6666666666667,-19.3260333522124,29.2857142857143,49.5714285714286,73.9922339650796,89.2857142857143,1009.5,574.056353349561,1015.14285714286
201449,40,"AP3.2",3,"galeao","2014-12-03",21.8571428571429,25.9199596774194,31,40.2857142857143,64.920379361422,83.8571428571429,1011,923.859643131446,1016.42857142857
201450,46,"AP3.2",3,"galeao","2014-12-10",23.3333333333333,-18.144930875576,34.1428571428571,28.7142857142857,58.5517377112135,83.8571428571429,1009.16666666667,859.313220046083,1013.42857142857
201451,28,"AP3.2",6,"galeao","2014-12-17",22.2857142857143,26.2231374807988,30.4285714285714,33.8571428571429,60.0799731182796,82.4285714285714,1008.57142857143,1011.14998079877,1014
201452,40,"AP3.2",2,"galeao","2014-12-24",24.6,-58.5376242432457,32.7142857142857,39.8571428571429,62.375206849602,84.1428571428571,1011,920.416772273426,1015.42857142857
201453,39,"AP3.2",2,"galeao","2014-12-31",25.0952380952381,29.7925976353396,36.968253968254,23.2857142857143,55.098079004329,79.1428571428571,NA,NA,NA
201501,37,"AP3.2",3,"galeao","2015-01-07",23.8571428571429,28.7668954261349,34.7142857142857,30.1428571428571,58.0277100217173,80.5714285714286,1011.71428571429,1013.89077778219,1015.85714285714
201502,51,"AP3.2",6,"galeao","2015-01-14",25.8571428571429,30.2258700143016,35.8571428571429,27.8571428571429,54.5990571534509,76.4285714285714,1010.57142857143,1012.37607924149,1014.28571428571
201503,62,"AP3.2",6,"galeao","2015-01-21",24.8571428571429,28.5979550691244,33.8571428571429,33.2857142857143,61.1560387864823,81,1010.57142857143,1012.25425075481,1014.28571428571
201504,52,"AP3.2",6,"galeao","2015-01-28",24.2857142857143,28.6480499457848,35.1428571428571,27.4285714285714,60.4091086214545,82.7142857142857,1009.85714285714,1012.22058371736,1014.14285714286
201505,64,"AP3.2",3,"galeao","2015-02-04",20.7142857142857,25.7480842410278,30.2857142857143,48.5714285714286,77.2793429688591,96.7142857142857,1007.28571428571,1009.85639181221,1012.57142857143
201506,47,"AP3.2",4,"galeao","2015-02-11",25.2857142857143,29.5935316537374,35.2857142857143,34.5714285714286,68.6585582104214,91.1428571428571,1010.28571428571,1012.26817465534,1014.14285714286
201507,57,"AP3.2",2,"galeao","2015-02-18",22.4285714285714,27.2830409509845,32.7142857142857,43.1428571428571,68.1876152073733,87.2857142857143,1009.57142857143,1011.80299539171,1014
201508,69,"AP3.2",11,"galeao","2015-02-25",24.7142857142857,28.1493637410976,32.8571428571429,40,67.4642027998883,85.7142857142857,1010.71428571429,1013.46473956151,1015.57142857143
201509,88,"AP3.2",10,"galeao","2015-03-04",22.7142857142857,26.9564930241527,31.8571428571429,45,68.4690198647252,89.2857142857143,1011.85714285714,1014.06301167034,1016.28571428571
201510,129,"AP3.2",5,"galeao","2015-03-11",24,26.3270623865382,30.7142857142857,49.2857142857143,79.5580488060327,91.8571428571429,1008.28571428571,1010.06095517386,1012
201511,137,"AP3.2",11,"galeao","2015-03-18",22.8571428571429,25.9089342188488,29.5714285714286,55.8571428571429,79.18653824433,93.2857142857143,1010.57142857143,1012.64722211187,1014.57142857143
