"SE","APS","casos","tweets","temp","Rt","casos_est","temp_crit","casos_crit","alertaRt1","alertaTemp","alertaCasos"
201148,"AP5.1",44,97,21.2857142857143,1.125,NA,22,NA,0,0,NA
201148,"AP5.2",109,97,21.2857142857143,1.52739726027397,NA,22,NA,1,0,NA
201148,"AP5.3",18,97,21.2857142857143,1.05769230769231,NA,22,NA,0,0,NA
201149,"AP1",23,78,22.4285714285714,1.27906976744186,NA,22,NA,1,1,NA
201149,"AP2.1",62,78,22.4285714285714,1.12925170068027,NA,22,NA,1,1,NA
201149,"AP2.2",15,78,22.4285714285714,1.3,NA,22,NA,1,1,NA
201149,"AP3.1",54,78,22.4285714285714,1.37254901960784,NA,22,NA,1,1,NA
201149,"AP3.2",36,78,22.4285714285714,1.07317073170732,NA,22,NA,0,1,NA
201149,"AP3.3",61,78,22.4285714285714,1.16129032258065,NA,22,NA,1,1,NA
201149,"AP4",48,78,22.4285714285714,1.01388888888889,NA,22,NA,0,1,NA
201149,"AP5.1",92,78,22.4285714285714,1.91111111111111,NA,22,NA,1,1,NA
201149,"AP5.2",86,78,22.4285714285714,1.22421524663677,NA,22,NA,1,1,NA
201149,"AP5.3",25,78,22.4285714285714,1.12727272727273,NA,22,NA,0,1,NA
201150,"AP1",25,98,22.4285714285714,1.16363636363636,NA,22,NA,0,1,NA
201150,"AP2.1",82,98,22.4285714285714,1.23493975903614,NA,22,NA,1,1,NA
201150,"AP2.2",22,98,22.4285714285714,1.20512820512821,NA,22,NA,1,1,NA
201150,"AP3.1",64,98,22.4285714285714,1.09285714285714,NA,22,NA,0,1,NA
201150,"AP3.2",44,98,22.4285714285714,1.15909090909091,NA,22,NA,1,1,NA
201150,"AP3.3",83,98,22.4285714285714,1.12222222222222,NA,22,NA,1,1,NA
201150,"AP4",55,98,22.4285714285714,1.01369863013699,NA,22,NA,0,1,NA
201150,"AP5.1",137,98,22.4285714285714,1.58720930232558,NA,22,NA,1,1,NA
201150,"AP5.2",54,98,22.4285714285714,0.912087912087912,NA,22,NA,0,1,NA
201150,"AP5.3",15,98,22.4285714285714,0.935483870967742,NA,22,NA,0,1,NA
201151,"AP1",19,107,23,1.046875,NA,22,NA,0,1,NA
201151,"AP2.1",69,107,23,1.0390243902439,NA,22,NA,0,1,NA
201151,"AP2.2",22,107,23,1.25531914893617,NA,22,NA,1,1,NA
201151,"AP3.1",60,107,23,1.16339869281046,NA,22,NA,1,1,NA
201151,"AP3.2",24,107,23,1.01960784313725,NA,22,NA,0,1,NA
201151,"AP3.3",76,107,23,1.08910891089109,NA,22,NA,1,1,NA
201151,"AP4",37,107,23,0.945945945945946,NA,22,NA,0,1,NA
201151,"AP5.1",154,107,23,1.4029304029304,NA,22,NA,1,1,NA
201151,"AP5.2",35,107,23,0.70281124497992,NA,22,NA,0,1,NA
201151,"AP5.3",16,107,23,0.96551724137931,NA,22,NA,0,1,NA
201152,"AP1",26,61,22.1428571428571,1.04477611940298,NA,22,NA,0,1,NA
201152,"AP2.1",80,61,22.1428571428571,1.08450704225352,NA,22,NA,1,1,NA
201152,"AP2.2",25,61,22.1428571428571,1.16949152542373,NA,22,NA,1,1,NA
201152,"AP3.1",49,61,22.1428571428571,0.971910112359551,NA,22,NA,0,1,NA
201152,"AP3.2",24,61,22.1428571428571,0.884615384615385,NA,22,NA,0,1,NA
201152,"AP3.3",122,61,22.1428571428571,1.27727272727273,NA,22,NA,1,1,NA
201152,"AP4",33,61,22.1428571428571,0.892857142857143,NA,22,NA,0,1,NA
201152,"AP5.1",123,61,22.1428571428571,1.08093994778068,NA,22,NA,1,1,NA
201152,"AP5.2",40,61,22.1428571428571,0.737142857142857,NA,22,NA,0,1,NA
201152,"AP5.3",13,61,22.1428571428571,0.785714285714286,NA,22,NA,0,1,NA
201201,"AP1",36,140,21.8571428571429,1.15714285714286,NA,22,NA,1,0,NA
201201,"AP2.1",92,140,21.8571428571429,1.04329004329004,NA,22,NA,0,0,NA
201201,"AP2.2",43,140,21.8571428571429,1.30434782608696,NA,22,NA,1,0,NA
201201,"AP3.1",80,140,21.8571428571429,1.09248554913295,NA,22,NA,1,0,NA
201201,"AP3.2",61,140,21.8571428571429,1.18478260869565,NA,22,NA,1,0,NA
201201,"AP3.3",172,140,21.8571428571429,1.31672597864769,NA,22,NA,1,0,NA
201201,"AP4",76,140,21.8571428571429,1.168,NA,22,NA,1,0,NA
201201,"AP5.1",182,140,21.8571428571429,1.10869565217391,NA,22,NA,1,0,NA
201201,"AP5.2",75,140,21.8571428571429,1.16279069767442,NA,22,NA,1,0,NA
201201,"AP5.3",44,140,21.8571428571429,1.65909090909091,NA,22,NA,1,0,NA
201202,"AP1",36,102,22.8571428571429,1.20987654320988,NA,22,NA,1,1,NA
201202,"AP2.1",114,102,22.8571428571429,1.18672199170124,NA,22,NA,1,1,NA
201202,"AP2.2",36,102,22.8571428571429,1.15555555555556,NA,22,NA,1,1,NA
201202,"AP3.1",80,102,22.8571428571429,1.10582010582011,NA,22,NA,1,1,NA
201202,"AP3.2",52,102,22.8571428571429,1.25688073394495,NA,22,NA,1,1,NA
201202,"AP3.3",227,102,22.8571428571429,1.40810810810811,NA,22,NA,1,1,NA
201202,"AP4",100,102,22.8571428571429,1.43150684931507,NA,22,NA,1,1,NA
201202,"AP5.1",193,102,22.8571428571429,1.08496732026144,NA,22,NA,1,1,NA
201202,"AP5.2",98,102,22.8571428571429,1.42,NA,22,NA,1,1,NA
201202,"AP5.3",42,102,22.8571428571429,1.35616438356164,NA,22,NA,1,1,NA
201203,"AP1",45,125,23.5714285714286,1.19387755102041,NA,22,NA,1,1,NA
201203,"AP2.1",129,125,23.5714285714286,1.17132867132867,NA,22,NA,1,1,NA
201203,"AP2.2",35,125,23.5714285714286,1.09615384615385,NA,22,NA,0,1,NA
201203,"AP3.1",90,125,23.5714285714286,1.19617224880383,NA,22,NA,1,1,NA
201203,"AP3.2",89,125,23.5714285714286,1.47445255474453,NA,22,NA,1,1,NA
201203,"AP3.3",399,125,23.5714285714286,1.53166986564299,NA,22,NA,1,1,NA
201203,"AP4",127,125,23.5714285714286,1.44976076555024,NA,22,NA,1,1,NA
201203,"AP5.1",229,125,23.5714285714286,1.21285140562249,NA,22,NA,1,1,NA
201203,"AP5.2",104,125,23.5714285714286,1.30046948356808,NA,22,NA,1,1,NA
201203,"AP5.3",33,125,23.5714285714286,1.2020202020202,NA,22,NA,1,1,NA
201204,"AP1",52,77,22.7142857142857,1.13675213675214,NA,22,NA,1,1,NA
201204,"AP2.1",161,77,22.7142857142857,1.20597014925373,NA,22,NA,1,1,NA
201204,"AP2.2",39,77,22.7142857142857,0.964912280701754,NA,22,NA,0,1,NA
201204,"AP3.1",88,77,22.7142857142857,1.032,NA,22,NA,0,1,NA
201204,"AP3.2",97,77,22.7142857142857,1.17821782178218,NA,22,NA,1,1,NA
201204,"AP3.3",396,77,22.7142857142857,1.28070175438596,NA,22,NA,1,1,NA
201204,"AP4",138,77,22.7142857142857,1.2046204620462,NA,22,NA,1,1,NA
201204,"AP5.1",295,77,22.7142857142857,1.18708609271523,NA,22,NA,1,1,NA
201204,"AP5.2",157,77,22.7142857142857,1.29602888086643,NA,22,NA,1,1,NA
201204,"AP5.3",36,77,22.7142857142857,0.932773109243697,NA,22,NA,0,1,NA
201205,"AP1",72,86,21.4285714285714,1.27067669172932,NA,22,NA,1,0,NA
201205,"AP2.1",130,86,21.4285714285714,1.03960396039604,NA,22,NA,0,0,NA
201205,"AP2.2",54,86,21.4285714285714,1.16363636363636,NA,22,NA,1,0,NA
201205,"AP3.1",127,86,21.4285714285714,1.18217054263566,NA,22,NA,1,0,NA
201205,"AP3.2",127,86,21.4285714285714,1.31512605042017,NA,22,NA,1,0,NA
201205,"AP3.3",445,86,21.4285714285714,1.2133072407045,NA,22,NA,1,0,NA
201205,"AP4",121,86,21.4285714285714,1.05753424657534,NA,22,NA,0,0,NA
201205,"AP5.1",360,86,21.4285714285714,1.23291492329149,NA,22,NA,1,0,NA
201205,"AP5.2",211,86,21.4285714285714,1.31476323119777,NA,22,NA,1,0,NA
201205,"AP5.3",38,86,21.4285714285714,0.963963963963964,NA,22,NA,0,0,NA
201206,"AP1",73,87,23.8571428571429,1.16568047337278,NA,22,NA,1,1,NA
201206,"AP2.1",136,87,23.8571428571429,1.01666666666667,NA,22,NA,0,1,NA
201206,"AP2.2",55,87,23.8571428571429,1.15625,NA,22,NA,1,1,NA
201206,"AP3.1",137,87,23.8571428571429,1.15409836065574,NA,22,NA,1,1,NA
201206,"AP3.2",217,87,23.8571428571429,1.40894568690096,NA,22,NA,1,1,NA
201206,"AP3.3",554,87,23.8571428571429,1.125,NA,22,NA,1,1,NA
201206,"AP4",144,87,23.8571428571429,1.0440414507772,NA,22,NA,0,1,NA
201206,"AP5.1",435,87,23.8571428571429,1.23303167420814,NA,22,NA,1,1,NA
201206,"AP5.2",238,87,23.8571428571429,1.28389830508475,NA,22,NA,1,1,NA
201206,"AP5.3",36,87,23.8571428571429,1.02803738317757,NA,22,NA,0,1,NA
201207,"AP1",56,120,23,1.02030456852792,NA,22,NA,0,1,NA
201207,"AP2.1",142,120,23,0.955503512880562,NA,22,NA,0,1,NA
201207,"AP2.2",64,120,23,1.16891891891892,NA,22,NA,1,1,NA
201207,"AP3.1",147,120,23,1.16761363636364,NA,22,NA,1,1,NA
201207,"AP3.2",212,120,23,1.26077097505669,NA,22,NA,1,1,NA
201207,"AP3.3",833,120,23,1.31326164874552,NA,22,NA,1,1,NA
201207,"AP4",202,120,23,1.15880893300248,NA,22,NA,1,1,NA
201207,"AP5.1",548,120,23,1.23211009174312,NA,22,NA,1,1,NA
201207,"AP5.2",231,120,23,1.12211221122112,NA,22,NA,1,1,NA
201207,"AP5.3",45,120,23,1.08181818181818,NA,22,NA,0,1,NA
201208,"AP1",113,102,23.5714285714286,1.20398009950249,NA,22,NA,1,1,NA
201208,"AP2.1",185,102,23.5714285714286,1.13480392156863,NA,22,NA,1,1,NA
201208,"AP2.2",65,102,23.5714285714286,1.0635838150289,NA,22,NA,0,1,NA
201208,"AP3.1",190,102,23.5714285714286,1.15328467153285,NA,22,NA,1,1,NA
201208,"AP3.2",264,102,23.5714285714286,1.24640287769784,NA,22,NA,1,1,NA
201208,"AP3.3",832,102,23.5714285714286,1.21124454148472,NA,22,NA,1,1,NA
201208,"AP4",277,102,23.5714285714286,1.33404710920771,NA,22,NA,1,1,NA
201208,"AP5.1",684,102,23.5714285714286,1.24125093075205,NA,22,NA,1,1,NA
201208,"AP5.2",280,102,23.5714285714286,1.10147058823529,NA,22,NA,1,1,NA
201208,"AP5.3",73,102,23.5714285714286,1.29411764705882,NA,22,NA,1,1,NA
201209,"AP1",144,222,24.1428571428571,1.29338842975207,NA,22,NA,1,1,NA
201209,"AP2.1",225,222,24.1428571428571,1.19222462203024,NA,22,NA,1,1,NA
201209,"AP2.2",100,222,24.1428571428571,1.2445652173913,NA,22,NA,1,1,NA
201209,"AP3.1",257,222,24.1428571428571,1.25316455696203,NA,22,NA,1,1,NA
201209,"AP3.2",357,222,24.1428571428571,1.2020202020202,NA,22,NA,1,1,NA
201209,"AP3.3",1231,222,24.1428571428571,1.30509238395674,NA,22,NA,1,1,NA
201209,"AP4",287,222,24.1428571428571,1.22953451043339,NA,22,NA,1,1,NA
201209,"AP5.1",1096,222,24.1428571428571,1.39652069586083,NA,22,NA,1,1,NA
201209,"AP5.2",449,222,24.1428571428571,1.28170894526035,NA,22,NA,1,1,NA
201209,"AP5.3",89,222,24.1428571428571,1.34415584415584,NA,22,NA,1,1,NA
201210,"AP1",150,242,22.7142857142857,1.30031948881789,NA,22,NA,1,1,NA
201210,"AP2.1",264,242,22.7142857142857,1.22101449275362,NA,22,NA,1,1,NA
201210,"AP2.2",142,242,22.7142857142857,1.34061135371179,NA,22,NA,1,1,NA
201210,"AP3.1",318,242,22.7142857142857,1.28787878787879,NA,22,NA,1,1,NA
201210,"AP3.2",392,242,22.7142857142857,1.21608643457383,NA,22,NA,1,1,NA
201210,"AP3.3",1261,242,22.7142857142857,1.14779005524862,NA,22,NA,1,1,NA
201210,"AP4",409,242,22.7142857142857,1.27023498694517,NA,22,NA,1,1,NA
201210,"AP5.1",1313,242,22.7142857142857,1.32860824742268,NA,22,NA,1,1,NA
201210,"AP5.2",614,242,22.7142857142857,1.39895833333333,NA,22,NA,1,1,NA
201210,"AP5.3",104,242,22.7142857142857,1.28502415458937,NA,22,NA,1,1,NA
201211,"AP1",147,206,23.2857142857143,1.08353808353808,NA,22,NA,1,1,NA
201211,"AP2.1",279,206,23.2857142857143,1.13946587537092,NA,22,NA,1,1,NA
201211,"AP2.2",124,206,23.2857142857143,1.19218241042345,NA,22,NA,1,1,NA
201211,"AP3.1",375,206,23.2857142857143,1.24183006535948,NA,22,NA,1,1,NA
201211,"AP3.2",420,206,23.2857142857143,1.15399802566634,NA,22,NA,1,1,NA
201211,"AP3.3",1120,206,23.2857142857143,1.08664259927798,NA,22,NA,1,1,NA
201211,"AP4",376,206,23.2857142857143,1.10174717368962,NA,22,NA,1,1,NA
201211,"AP5.1",1313,206,23.2857142857143,1.20336243129648,NA,22,NA,1,1,NA
201211,"AP5.2",583,206,23.2857142857143,1.22561429635145,NA,22,NA,1,1,NA
201211,"AP5.3",122,206,23.2857142857143,1.18421052631579,NA,22,NA,1,1,NA
201212,"AP1",149,252,22.8571428571429,1.01133786848073,NA,22,NA,0,1,NA
201212,"AP2.1",259,252,22.8571428571429,1.04427083333333,NA,22,NA,1,1,NA
201212,"AP2.2",129,252,22.8571428571429,1.0792349726776,NA,22,NA,1,1,NA
201212,"AP3.1",475,252,22.8571428571429,1.22947368421053,NA,22,NA,1,1,NA
201212,"AP3.2",547,252,22.8571428571429,1.16253207869974,NA,22,NA,1,1,NA
201212,"AP3.3",1230,252,22.8571428571429,0.999723145071982,NA,22,NA,0,1,NA
201212,"AP4",518,252,22.8571428571429,1.21548507462687,NA,22,NA,1,1,NA
201212,"AP5.1",1523,252,22.8571428571429,1.11472326706072,NA,22,NA,1,1,NA
201212,"AP5.2",828,252,22.8571428571429,1.23025516403402,NA,22,NA,1,1,NA
201212,"AP5.3",150,252,22.8571428571429,1.19365079365079,NA,22,NA,1,1,NA
201213,"AP1",161,267,22.7142857142857,1.02466367713004,NA,22,NA,0,1,NA
201213,"AP2.1",280,267,22.7142857142857,1.01995012468828,NA,22,NA,0,1,NA
201213,"AP2.2",206,267,22.7142857142857,1.1620253164557,NA,22,NA,1,1,NA
201213,"AP3.1",480,267,22.7142857142857,1.13869863013699,NA,22,NA,1,1,NA
201213,"AP3.2",606,267,22.7142857142857,1.15746872700515,NA,22,NA,1,1,NA
201213,"AP3.3",1241,267,22.7142857142857,0.994461368042094,NA,22,NA,0,1,NA
201213,"AP4",565,267,22.7142857142857,1.11972371450499,NA,22,NA,1,1,NA
201213,"AP5.1",1725,267,22.7142857142857,1.09930103639431,NA,22,NA,1,1,NA
201213,"AP5.2",715,267,22.7142857142857,1.04987654320988,NA,22,NA,1,1,NA
201213,"AP5.3",150,267,22.7142857142857,1.12234042553191,NA,22,NA,1,1,NA
201214,"AP1",183,262,22.8571428571429,1.07877461706783,NA,22,NA,1,1,NA
201214,"AP2.1",326,262,22.8571428571429,1.05745721271394,NA,22,NA,1,1,NA
201214,"AP2.2",198,262,22.8571428571429,1.16122004357298,NA,22,NA,1,1,NA
201214,"AP3.1",375,262,22.8571428571429,1,NA,22,NA,0,1,NA
201214,"AP3.2",586,262,22.8571428571429,1.10553083280356,NA,22,NA,1,1,NA
201214,"AP3.3",1187,262,22.8571428571429,1.01865775549986,NA,22,NA,0,1,NA
201214,"AP4",519,262,22.8571428571429,1.09801233721727,NA,22,NA,1,1,NA
201214,"AP5.1",1951,262,22.8571428571429,1.1398816049112,NA,22,NA,1,1,NA
201214,"AP5.2",727,262,22.8571428571429,1.06773283160865,NA,22,NA,1,1,NA
201214,"AP5.3",191,262,22.8571428571429,1.16350710900474,NA,22,NA,1,1,NA
201215,"AP1",252,300,22.8571428571429,1.20892494929006,NA,22,NA,1,1,NA
201215,"AP2.1",371,300,22.8571428571429,1.12947976878613,NA,22,NA,1,1,NA
201215,"AP2.2",224,300,22.8571428571429,1.17823639774859,NA,22,NA,1,1,NA
201215,"AP3.1",514,300,22.8571428571429,1.02932330827068,NA,22,NA,0,1,NA
201215,"AP3.2",680,300,22.8571428571429,1.0764807360552,NA,22,NA,1,1,NA
201215,"AP3.3",1447,300,22.8571428571429,1.05932203389831,NA,22,NA,1,1,NA
201215,"AP4",529,300,22.8571428571429,1.00686641697878,NA,22,NA,0,1,NA
201215,"AP5.1",2300,300,22.8571428571429,1.14945181765724,NA,22,NA,1,1,NA
201215,"AP5.2",863,300,22.8571428571429,1.01541850220264,NA,22,NA,0,1,NA
201215,"AP5.3",345,300,22.8571428571429,1.39714867617108,NA,22,NA,1,1,NA
201216,"AP1",244,442,21.4285714285714,1.13926174496644,NA,22,NA,1,0,NA
201216,"AP2.1",486,442,21.4285714285714,1.21084953940635,NA,22,NA,1,0,NA
201216,"AP2.2",244,442,21.4285714285714,1.06050955414013,NA,22,NA,1,0,NA
201216,"AP3.1",569,442,21.4285714285714,1.06501095690285,NA,22,NA,1,0,NA
201216,"AP3.2",801,442,21.4285714285714,1.10416666666667,NA,22,NA,1,0,NA
201216,"AP3.3",1745,442,21.4285714285714,1.13006451612903,NA,22,NA,1,0,NA
201216,"AP4",600,442,21.4285714285714,1.02169869807812,NA,22,NA,0,0,NA
201216,"AP5.1",2618,442,21.4285714285714,1.14943105756359,NA,22,NA,1,0,NA
201216,"AP5.2",965,442,21.4285714285714,1.10845986984816,NA,22,NA,1,0,NA
201216,"AP5.3",372,442,21.4285714285714,1.32361516034985,NA,22,NA,1,0,NA
201217,"AP1",283,556,21.4285714285714,1.14727540500736,NA,22,NA,1,0,NA
201217,"AP2.1",573,556,21.4285714285714,1.20879120879121,NA,22,NA,1,0,NA
201217,"AP2.2",259,556,21.4285714285714,1.09159159159159,NA,22,NA,1,0,NA
201217,"AP3.1",615,556,21.4285714285714,1.16460905349794,NA,22,NA,1,0,NA
201217,"AP3.2",849,556,21.4285714285714,1.12723754233188,NA,22,NA,1,0,NA
201217,"AP3.3",1659,556,21.4285714285714,1.10778716601964,NA,22,NA,1,0,NA
201217,"AP4",451,556,21.4285714285714,0.95873786407767,NA,22,NA,0,0,NA
201217,"AP5.1",2404,556,21.4285714285714,1.06594846411414,NA,22,NA,1,0,NA
201217,"AP5.2",872,556,21.4285714285714,1.05675146771037,NA,22,NA,1,0,NA
201217,"AP5.3",336,556,21.4285714285714,1.15969162995595,NA,22,NA,1,0,NA
201218,"AP1",253,429,19.4285714285714,1.0012836970475,NA,22,NA,0,0,NA
201218,"AP2.1",509,429,19.4285714285714,1.0965034965035,NA,22,NA,1,0,NA
201218,"AP2.2",290,429,19.4285714285714,1.09078404401651,NA,22,NA,1,0,NA
201218,"AP3.1",550,429,19.4285714285714,1.02120141342756,NA,22,NA,0,0,NA
201218,"AP3.2",861,429,19.4285714285714,1.07768240343348,NA,22,NA,1,0,NA
201218,"AP3.3",1442,429,19.4285714285714,0.99896928468357,NA,22,NA,0,0,NA
201218,"AP4",507,429,19.4285714285714,0.986075949367089,NA,22,NA,0,0,NA
201218,"AP5.1",1436,429,19.4285714285714,0.881999453701174,NA,22,NA,0,0,NA
201218,"AP5.2",710,429,19.4285714285714,0.943333333333333,NA,22,NA,0,0,NA
201218,"AP5.3",416,429,19.4285714285714,1.06742640075973,NA,22,NA,1,0,NA
201219,"AP1",250,561,19.5714285714286,1.00769230769231,NA,22,NA,0,0,NA
201219,"AP2.1",504,561,19.5714285714286,1.01147959183673,NA,22,NA,0,0,NA
201219,"AP2.2",243,561,19.5714285714286,0.998738965952081,NA,22,NA,0,0,NA
201219,"AP3.1",602,561,19.5714285714286,1.01903114186851,NA,22,NA,0,0,NA
201219,"AP3.2",804,561,19.5714285714286,1.00119474313023,NA,22,NA,0,0,NA
201219,"AP3.3",1285,561,19.5714285714286,0.90507635163021,NA,22,NA,0,0,NA
201219,"AP4",466,561,19.5714285714286,0.913992297817715,NA,22,NA,0,0,NA
201219,"AP5.1",1295,561,19.5714285714286,0.795137813564571,NA,22,NA,0,0,NA
201219,"AP5.2",643,561,19.5714285714286,0.873576756968983,NA,22,NA,0,0,NA
201219,"AP5.3",304,561,19.5714285714286,0.939501779359431,NA,22,NA,0,0,NA
201220,"AP1",264,437,17.8571428571429,0.975826972010178,NA,22,NA,0,0,NA
201220,"AP2.1",576,437,17.8571428571429,1.00189155107188,NA,22,NA,0,0,NA
201220,"AP2.2",213,437,17.8571428571429,0.941919191919192,NA,22,NA,0,0,NA
201220,"AP3.1",558,437,17.8571428571429,0.967741935483871,NA,22,NA,0,0,NA
201220,"AP3.2",772,437,17.8571428571429,0.969371519490851,NA,22,NA,0,0,NA
201220,"AP3.3",1059,437,17.8571428571429,0.863201094391245,NA,22,NA,0,0,NA
201220,"AP4",449,437,17.8571428571429,0.998595505617977,NA,22,NA,0,0,NA
201220,"AP5.1",1103,437,17.8571428571429,0.746640701071081,NA,22,NA,0,0,NA
201220,"AP5.2",463,437,17.8571428571429,0.816179775280899,NA,22,NA,0,0,NA
201220,"AP5.3",226,437,17.8571428571429,0.895833333333333,NA,22,NA,0,0,NA
201221,"AP1",243,323,17.8571428571429,0.986962190352021,NA,22,NA,0,0,NA
201221,"AP2.1",570,323,17.8571428571429,1.03838892385148,NA,22,NA,1,0,NA
201221,"AP2.2",203,323,17.8571428571429,0.883378016085791,NA,22,NA,0,0,NA
201221,"AP3.1",435,323,17.8571428571429,0.932748538011696,NA,22,NA,0,0,NA
201221,"AP3.2",638,323,17.8571428571429,0.908494050061551,NA,22,NA,0,0,NA
201221,"AP3.3",1057,323,17.8571428571429,0.898309561542525,NA,22,NA,0,0,NA
201221,"AP4",340,323,17.8571428571429,0.882559774964838,NA,22,NA,0,0,NA
201221,"AP5.1",910,323,17.8571428571429,0.862806468440271,NA,22,NA,0,0,NA
201221,"AP5.2",440,323,17.8571428571429,0.851321585903084,NA,22,NA,0,0,NA
201221,"AP5.3",174,323,17.8571428571429,0.744186046511628,NA,22,NA,0,0,NA
201222,"AP1",138,377,20.8571428571429,0.852047556142668,NA,22,NA,0,0,NA
201222,"AP2.1",409,377,20.8571428571429,0.942424242424242,NA,22,NA,0,0,NA
201222,"AP2.2",204,377,20.8571428571429,0.94081942336874,NA,22,NA,0,0,NA
201222,"AP3.1",338,377,20.8571428571429,0.83448275862069,NA,22,NA,0,0,NA
201222,"AP3.2",574,377,20.8571428571429,0.896115627822945,NA,22,NA,0,0,NA
201222,"AP3.3",907,377,20.8571428571429,0.888856218759189,NA,22,NA,0,0,NA
201222,"AP4",266,377,20.8571428571429,0.840637450199203,NA,22,NA,0,0,NA
201222,"AP5.1",676,377,20.8571428571429,0.812877871825877,NA,22,NA,0,0,NA
201222,"AP5.2",356,377,20.8571428571429,0.814359637774903,NA,22,NA,0,0,NA
201222,"AP5.3",170,377,20.8571428571429,0.809659090909091,NA,22,NA,0,0,NA
201223,"AP1",116,271,20.8571428571429,0.770542635658915,NA,22,NA,0,0,NA
201223,"AP2.1",315,271,20.8571428571429,0.832154340836013,NA,22,NA,0,0,NA
201223,"AP2.2",137,271,20.8571428571429,0.87741935483871,NA,22,NA,0,0,NA
201223,"AP3.1",314,271,20.8571428571429,0.816679188580015,NA,22,NA,0,0,NA
201223,"AP3.2",466,271,20.8571428571429,0.845766129032258,NA,22,NA,0,0,NA
201223,"AP3.3",579,271,20.8571428571429,0.841217333774396,NA,22,NA,0,0,NA
201223,"AP4",234,271,20.8571428571429,0.796208530805687,NA,22,NA,0,0,NA
201223,"AP5.1",474,271,20.8571428571429,0.766084046113797,NA,22,NA,0,0,NA
201223,"AP5.2",268,271,20.8571428571429,0.845115170770453,NA,22,NA,0,0,NA
201223,"AP5.3",138,271,20.8571428571429,0.845614035087719,NA,22,NA,0,0,NA
201224,"AP1",93,215,19.1428571428571,0.698189134808853,NA,22,NA,0,0,NA
201224,"AP2.1",282,215,19.1428571428571,0.777434312210201,NA,22,NA,0,0,NA
201224,"AP2.2",141,215,19.1428571428571,0.886029411764706,NA,22,NA,0,0,NA
201224,"AP3.1",244,215,19.1428571428571,0.824287028518859,NA,22,NA,0,0,NA
201224,"AP3.2",307,215,19.1428571428571,0.802741358760429,NA,22,NA,0,0,NA
201224,"AP3.3",497,215,19.1428571428571,0.77978765237908,NA,22,NA,0,0,NA
201224,"AP4",197,215,19.1428571428571,0.829761904761905,NA,22,NA,0,0,NA
201224,"AP5.1",382,215,19.1428571428571,0.74368932038835,NA,22,NA,0,0,NA
201224,"AP5.2",219,215,19.1428571428571,0.792293233082707,NA,22,NA,0,0,NA
201224,"AP5.3",86,215,19.1428571428571,0.817427385892116,NA,22,NA,0,0,NA
201225,"AP1",54,162,20.5714285714286,0.757925072046109,NA,22,NA,0,0,NA
201225,"AP2.1",174,162,20.5714285714286,0.766401590457256,NA,22,NA,0,0,NA
201225,"AP2.2",100,162,20.5714285714286,0.784232365145228,NA,22,NA,0,0,NA
201225,"AP3.1",152,162,20.5714285714286,0.792410714285714,NA,22,NA,0,0,NA
201225,"AP3.2",238,162,20.5714285714286,0.750556792873051,NA,22,NA,0,0,NA
201225,"AP3.3",376,162,20.5714285714286,0.732223903177005,NA,22,NA,0,0,NA
201225,"AP4",138,162,20.5714285714286,0.81635581061693,NA,22,NA,0,0,NA
201225,"AP5.1",270,162,20.5714285714286,0.734986945169713,NA,22,NA,0,0,NA
201225,"AP5.2",133,162,20.5714285714286,0.735468564650059,NA,22,NA,0,0,NA
201225,"AP5.3",74,162,20.5714285714286,0.756345177664975,NA,22,NA,0,0,NA
201226,"AP1",37,169,17.7142857142857,0.699619771863118,NA,22,NA,0,0,NA
201226,"AP2.1",166,169,17.7142857142857,0.80674448767834,NA,22,NA,0,0,NA
201226,"AP2.2",57,169,17.7142857142857,0.788359788359788,NA,22,NA,0,0,NA
201226,"AP3.1",158,169,17.7142857142857,0.780281690140845,NA,22,NA,0,0,NA
201226,"AP3.2",146,169,17.7142857142857,0.683481701285856,NA,22,NA,0,0,NA
201226,"AP3.3",250,169,17.7142857142857,0.773415977961432,NA,22,NA,0,0,NA
201226,"AP4",89,169,17.7142857142857,0.745166959578207,NA,22,NA,0,0,NA
201226,"AP5.1",196,169,17.7142857142857,0.753108348134991,NA,22,NA,0,0,NA
201226,"AP5.2",83,169,17.7142857142857,0.701612903225806,NA,22,NA,0,0,NA
201226,"AP5.3",44,169,17.7142857142857,0.684563758389262,NA,22,NA,0,0,NA
201227,"AP1",58,148,17.7142857142857,0.809782608695652,NA,22,NA,0,0,NA
201227,"AP2.1",135,148,17.7142857142857,0.763665594855305,NA,22,NA,0,0,NA
201227,"AP2.2",67,148,17.7142857142857,0.751677852348993,NA,22,NA,0,0,NA
201227,"AP3.1",110,148,17.7142857142857,0.75812274368231,NA,22,NA,0,0,NA
201227,"AP3.2",103,148,17.7142857142857,0.704775687409551,NA,22,NA,0,0,NA
201227,"AP3.3",195,148,17.7142857142857,0.731077471059662,NA,22,NA,0,0,NA
201227,"AP4",56,148,17.7142857142857,0.667452830188679,NA,22,NA,0,0,NA
201227,"AP5.1",125,148,17.7142857142857,0.696933962264151,NA,22,NA,0,0,NA
201227,"AP5.2",37,148,17.7142857142857,0.581609195402299,NA,22,NA,0,0,NA
201227,"AP5.3",38,148,17.7142857142857,0.764705882352941,NA,22,NA,0,0,NA
201228,"AP1",37,147,17.1428571428571,0.885906040268456,NA,22,NA,0,0,NA
201228,"AP2.1",125,147,17.1428571428571,0.896842105263158,NA,22,NA,0,0,NA
