"SE","APS","casos","tweets","temp","Rt","casos_est","Rt_est","temp_crit","casos_crit","alertaRt1","alertaTemp","alertaCasos"
201220,"AP2.1",576,437,17.8571428571429,1.00189155107188,463.389113324366,0.919422843897551,22,464.99924753163,0,0,0
201221,"AP2.1",570,323,17.8571428571429,1.03838892385148,498.40474673029,0.865286018628976,22,464.99924753163,0,0,1
201222,"AP2.1",409,377,20.8571428571429,0.942424242424242,558.453793670821,0.979743497668107,22,464.99924753163,0,0,1
201223,"AP2.1",315,271,20.8571428571429,0.832154340836013,401.326592361769,0.981238612131465,22,464.99924753163,0,0,0
201224,"AP2.1",282,215,19.1428571428571,0.777434312210201,280.155191228242,0.889381559454735,22,464.99924753163,0,0,0
201225,"AP2.1",174,162,20.5714285714286,0.766401590457256,261.404686676818,0.926966974031268,22,464.99924753163,0,0,0
201226,"AP2.1",166,169,17.7142857142857,0.80674448767834,154.387161271563,0.887282536043466,22,464.99924753163,0,0,0
201227,"AP2.1",135,148,17.7142857142857,0.763665594855305,150.130841747594,0.904402661130084,22,464.99924753163,0,0,0
201228,"AP2.1",125,147,17.1428571428571,0.896842105263158,119.241246205193,0.883268490408833,22,464.99924753163,0,0,0
201229,"AP2.1",61,94,17.2857142857143,0.753521126760563,108.041546676941,0.864332373415528,22,464.99924753163,0,0,0
201230,"AP2.1",62,66,18,0.772585669781931,51.6300726751262,0.846394634018463,22,464.99924753163,0,0,0
201231,"AP2.1",105,90,18.8571428571429,0.919354838709677,58.3081970877773,0.940454791738344,22,464.99924753163,0,0,0
201232,"AP2.1",83,84,16.5714285714286,1.09649122807018,94.5543518547982,0.900517636712364,22,464.99924753163,0,0,0
201233,"AP2.1",78,63,17.2857142857143,1.064,72.2030696960798,0.869916502362407,22,464.99924753163,0,0,0
201234,"AP2.1",62,56,17.1428571428571,0.838345864661654,67.0487943106765,0.859599927059956,22,464.99924753163,0,0,0
201235,"AP2.1",56,63,17.5714285714286,0.878923766816143,56.3780418460952,0.90932325558218,22,464.99924753163,0,0,0
201236,"AP2.1",39,53,17.7142857142857,0.801020408163265,50.8520285879433,0.908071939070417,22,464.99924753163,0,0,0
201237,"AP2.1",41,84,20.7142857142857,0.866242038216561,41.2655805438208,1.05809180881592,22,464.99924753163,1,0,0
201238,"AP2.1",37,69,21,0.860294117647059,42.9370965436714,1.04724625716272,22,464.99924753163,1,0,0
201239,"AP2.1",25,49,16.8571428571429,0.88034188034188,31.3018107607404,0.845994885425416,22,464.99924753163,0,0,0
201240,"AP2.1",35,52,18.7142857142857,0.941747572815534,22.6706885512111,0.906827542048445,22,464.99924753163,0,0,0
201241,"AP2.1",43,48,20.7142857142857,1.06185567010309,34.9220735488162,0.997773529966176,22,464.99924753163,0,0,0
201242,"AP2.1",39,63,19.7142857142857,1.13592233009709,43.1205650374152,1.00280383807942,22,464.99924753163,1,0,0
201243,"AP2.1",53,87,22.8571428571429,1.15384615384615,46.7891825307407,1.19972262899335,22,464.99924753163,1,1,0
201244,"AP2.1",29,60,23.2857142857143,0.896296296296296,56.5921592881675,1.06777659034278,22,464.99924753163,1,1,0
201245,"AP2.1",25,53,22.7142857142857,0.884297520661157,28.1448821480939,0.970513177520479,22,464.99924753163,0,1,0
201246,"AP2.1",41,70,20.7142857142857,0.88785046728972,25.7214478370188,1.02885791348075,22,464.99924753163,1,0,0
201247,"AP2.1",39,64,21,1.10526315789474,42.5719496591736,1.0383402355896,22,464.99924753163,1,0,0
201248,"AP2.1",53,74,21.7142857142857,1.26666666666667,40.5785825926061,1.04047647673349,22,464.99924753163,1,0,0
201249,"AP2.1",37,86,24.4285714285714,0.969924812030075,62.5112833993921,1.17945817734702,22,464.99924753163,1,1,0
201250,"AP2.1",36,86,24.2857142857143,0.976744186046512,42.0946149986214,1.13769229726004,22,464.99924753163,1,1,0
201251,"AP2.1",38,71,25.1428571428571,0.880952380952381,39.2173361248588,1.08937044791275,22,464.99924753163,1,1,0
201252,"AP2.1",60,72,25.7142857142857,1.20720720720721,41.928811081077,1.1033897652915,22,464.99924753163,1,1,0
201301,"AP2.1",101,96,24.2857142857143,1.48507462686567,70.8749563890313,1.18124927315052,22,464.99924753163,1,1,0
201302,"AP2.1",160,135,22.8571428571429,1.61306532663317,122.099118672991,1.20890216507912,22,464.99924753163,1,1,0
201303,"AP2.1",160,212,22.2857142857143,1.31152647975078,197.109858573448,1.23193661608405,22,464.99924753163,1,1,0
201304,"AP2.1",220,195,22.7142857142857,1.28266033254157,180.074075767558,1.12546297354724,22,464.99924753163,1,1,0
201305,"AP2.1",265,185,23,1.19444444444444,229.115403563728,1.0414336525624,22,464.99924753163,1,1,0
201306,"AP2.1",210,184,23,1.07751937984496,279.873879856724,1.05612784851594,22,464.99924753163,1,1,0
201307,"AP2.1",239,224,25.7142857142857,1.0273381294964,251.538268249291,1.19780127737757,22,464.99924753163,1,1,0
201308,"AP2.1",446,440,25.1428571428571,1.25350140056022,339.823306549555,1.42185483911948,22,464.99924753163,1,1,0
201309,"AP2.1",519,473,22.8571428571429,1.34525139664804,539.170365625288,1.20890216507912,22,464.99924753163,1,1,1
201310,"AP2.1",529,474,24.4285714285714,1.24086378737542,584.164780604925,1.1255583441328,22,464.99924753163,1,1,1
201311,"AP2.1",753,659,24.4285714285714,1.20548862115127,632.565527353118,1.19577604414578,22,464.99924753163,1,1,1
201312,"AP2.1",638,869,22.8571428571429,1.06607440310938,902.596294354802,1.1986670575761,22,464.99924753163,1,1,1
201313,"AP2.1",693,852,22.7142857142857,1.08541666666667,706.64775374199,1.10759836009716,22,464.99924753163,1,1,1
201314,"AP2.1",892,932,22.7142857142857,1.06669865642994,743.73544734961,1.07321132373681,22,464.99924753163,1,1,1
201315,"AP2.1",971,1369,23.1428571428571,1.1497975708502,1058.75683022028,1.18694711908103,22,464.99924753163,1,1,1
201316,"AP2.1",820,783,20.2857142857143,1.04968701095462,940.794759892732,0.968892646645451,22,464.99924753163,0,0,1
201317,"AP2.1",631,601,19.1428571428571,0.902720834886321,706.250466778323,0.861281057046736,22,464.99924753163,0,0,1
201318,"AP2.1",528,443,20.2857142857143,0.817093311312964,576.958456613014,0.914355715710006,22,464.99924753163,0,0,1
201319,"AP2.1",386,368,17.8571428571429,0.780697321879737,458.644434601072,0.86864476250203,22,464.99924753163,0,0,0
201320,"AP2.1",252,304,19.4285714285714,0.754692556634304,353.855137800175,0.916723154922733,22,464.99924753163,0,0,0
201321,"AP2.1",153,206,19.7142857142857,0.678387650085763,227.741156248302,0.903734747017073,22,464.99924753163,0,0,0
201322,"AP2.1",101,193,19.1428571428571,0.639696586599241,137.376847256796,0.897887890567295,22,464.99924753163,0,0,0
201323,"AP2.1",87,164,18.8571428571429,0.673913043478261,92.9326259278966,0.920125009187095,22,464.99924753163,0,0,0
201324,"AP2.1",61,146,19.4285714285714,0.730205278592375,80.6972631446206,0.927554748788742,22,464.99924753163,0,0,0
201325,"AP2.1",42,150,19.6,0.763052208835341,58.307623741578,0.955862684288163,22,464.99924753163,0,0,0
201326,"AP2.1",41,123,19.4285714285714,0.757894736842105,39.5748854918543,0.942259178377483,22,464.99924753163,0,0,0
201327,"AP2.1",31,88,17.7142857142857,0.791666666666667,35.4532744396026,0.864714010722015,22,464.99924753163,0,0,0
201328,"AP2.1",16,90,15.4285714285714,0.771929824561403,25.5858605122394,0.825350339104497,22,464.99924753163,0,0,0
201329,"AP2.1",22,84,19.4285714285714,0.784090909090909,15.3170033293177,0.957312708082359,22,464.99924753163,0,0,0
201330,"AP2.1",10,57,17.4285714285714,0.695652173913043,19.0576890343,0.866258592468182,22,464.99924753163,0,0,0
201331,"AP2.1",17,148,15.1428571428571,1.02083333333333,8.96679817145658,0.896679817145658,22,464.99924753163,0,0,0
201332,"AP2.1",8,155,18.4285714285714,0.714285714285714,17.8240826922529,1.04847545248546,22,464.99924753163,1,0,0
201333,"AP2.1",11,71,17.4285714285714,1.02857142857143,6.82427578025787,0.853034472532233,22,464.99924753163,0,0,0
201334,"AP2.1",7,97,18.1428571428571,0.722222222222222,9.53866586805078,0.867151442550071,22,464.99924753163,0,0,0
201335,"AP2.1",3,63,17,0.807692307692308,6.18515253989007,0.883593219984296,22,464.99924753163,0,0,0
201336,"AP2.1",14,55,18.1428571428571,1.14285714285714,2.59742296663296,0.865807655544321,22,464.99924753163,0,0,0
201337,"AP2.1",7,46,18.4285714285714,1,12.5984626788146,0.899890191343902,22,464.99924753163,0,0,0
201338,"AP2.1",6,115,21.1428571428571,1.125,8.46749925909408,1.20964275129915,22,464.99924753163,1,0,0
201339,"AP2.1",8,45,19.2857142857143,0.777777777777778,5.7456717572561,0.957611959542683,22,464.99924753163,0,0,0
201340,"AP2.1",5,56,20.5714285714286,0.904761904761905,7.05618734644188,0.882023418305236,22,464.99924753163,0,0,0
201341,"AP2.1",6,53,17.1428571428571,1,4.56159682596582,0.912319365193164,22,464.99924753163,0,0,0
201342,"AP2.1",7,57,20.4285714285714,0.947368421052632,5.97231557471502,0.99538592911917,22,464.99924753163,0,0,0
201343,"AP2.1",7,69,22.7142857142857,1.11111111111111,7.80456440655684,1.11493777236526,22,464.99924753163,1,1,0
201344,"AP2.1",14,66,19.8571428571429,1.4,6.97498232803798,0.996426046862568,22,464.99924753163,0,0,0
201345,"AP2.1",6,54,19.5714285714286,0.964285714285714,13.1149327965035,0.936780914035964,22,464.99924753163,0,0,0
201346,"AP2.1",8,63,22,1.03703703703704,6.17630140037687,1.02938356672948,22,464.99924753163,1,0,0
201347,"AP2.1",17,86,21.1428571428571,1.10714285714286,8.82995317294374,1.10374414661797,22,464.99924753163,1,0,0
201348,"AP2.1",21,74,22.4285714285714,1.48387096774194,18.3335231416167,1.07844253774216,22,464.99924753163,1,1,0
201349,"AP2.1",18,60,23.2857142857143,1.21739130434783,21.2184858778061,1.01040408941934,22,464.99924753163,1,1,0
201403,"AP2.1",6,82,23.5714285714286,1.42857142857143,7.99988985698382,1.33331497616397,22,464.99924753163,1,1,0
201404,"AP2.1",8,76,24.4285714285714,1,6.87233314969959,1.14538885828327,22,464.99924753163,1,1,0
201405,"AP2.1",5,91,24.7142857142857,0.95,9.14506247476457,1.14313280934557,22,464.99924753163,1,1,0
201406,"AP2.1",7,65,25,1.05263157894737,5.47726835657857,1.09545367131571,22,464.99924753163,1,1,0
201407,"AP2.1",8,77,24.5714285714286,1,7.51289003459456,1.07327000494208,22,464.99924753163,1,1,0
201408,"AP2.1",9,68,22.4285714285714,1.2,8.46998689640029,1.05874836205004,22,464.99924753163,1,1,0
201409,"AP2.1",13,77,24.4285714285714,1.25,9.98216994863281,1.10912999429253,22,464.99924753163,1,1,0
201410,"AP2.1",4,75,23.4285714285714,0.866666666666667,14.2955877107283,1.09966059313294,22,464.99924753163,1,1,0
201411,"AP2.1",4,66,23.8571428571429,0.807692307692308,4.24779405872273,1.06194851468068,22,464.99924753163,1,1,0
201412,"AP2.1",8,92,23.7142857142857,0.761904761904762,4.55440482412427,1.13860120603107,22,464.99924753163,1,1,0
201413,"AP2.1",4,63,21.8571428571429,1,8.21978003638608,1.02747250454826,22,464.99924753163,1,0,0
201414,"AP2.1",2,65,22.7142857142857,0.875,3.9696074249623,0.992401856240574,22,464.99924753163,0,1,0
201415,"AP2.1",7,76,21.5714285714286,0.928571428571429,2.12179407407374,1.06089703703687,22,464.99924753163,1,0,0
201416,"AP2.1",7,62,22.1428571428571,1.23076923076923,7.24346976833191,1.03478139547599,22,464.99924753163,1,1,0
201417,"AP2.1",6,64,21.5714285714286,1.25,6.97125544872591,0.995893635532274,22,464.99924753163,0,0,0
201418,"AP2.1",9,107,17.2857142857143,1.1,5.83520818251314,0.972534697085523,22,464.99924753163,0,0,0
201419,"AP2.1",2,159,20.1428571428571,0.772727272727273,10.3414645343382,1.14905161492647,22,464.99924753163,1,0,0
201420,"AP2.1",1,114,17,0.705882352941177,1.79538059619399,0.897690298096995,22,464.99924753163,0,0,0
201421,"AP2.1",2,92,20,0.416666666666667,0.908468194169122,0.908468194169122,22,464.99924753163,0,0,0
201422,"AP2.1",3,80,18.4285714285714,1.2,1.78975837106341,0.894879185531707,22,464.99924753163,0,0,0
201423,"AP2.1",5,55,18.7142857142857,1.66666666666667,2.66752191637888,0.889173972126295,22,464.99924753163,0,0,0
201424,"AP2.1",3,58,19.4285714285714,1.1,4.59510456090353,0.919020912180707,22,464.99924753163,0,0,0
201425,"AP2.1",6,55,19,1.27272727272727,2.85284897844051,0.95094965948017,22,464.99924753163,0,0,0
201428,"AP2.1",1,61,19,0.5,0.914077369784308,0.914077369784308,22,464.99924753163,0,0,0
201429,"AP2.1",2,56,18,0.8,0.940510134363388,0.940510134363388,22,464.99924753163,0,0,0
201105,"AP2.2",36,108,24.8571428571429,1.39622641509434,34.9858121530421,1.34560815973239,22,226.553855958667,1,1,0
201106,"AP2.2",55,203,24.7142857142857,1.58108108108108,56.7502489627619,1.57639580452116,22,226.553855958667,1,1,0
201107,"AP2.2",62,218,24.2857142857143,1.30769230769231,72.7607724228217,1.3229231349604,22,226.553855958667,1,1,0
201108,"AP2.2",69,248,24.4285714285714,1.2156862745098,72.3465402167461,1.16687968091526,22,226.553855958667,1,1,0
201109,"AP2.2",58,251,23,1.01612903225806,76.5960533131244,1.11008772917572,22,226.553855958667,1,1,0
201110,"AP2.2",51,196,22.7142857142857,0.941798941798942,57.8891557698387,0.998088892583426,22,226.553855958667,0,1,0
201111,"AP2.2",90,324,23.1428571428571,1.11797752808989,59.6806803323224,1.17020941828083,22,226.553855958667,1,1,0
201112,"AP2.2",179,695,22.7142857142857,1.60804020100503,147.44865611727,1.638318401303,22,226.553855958667,1,1,0
201113,"AP2.2",191,800,23.4285714285714,1.4375,244.623759639087,1.36661318234127,22,226.553855958667,1,1,1
201114,"AP2.2",300,789,22.1428571428571,1.45652173913043,207.319024518896,1.0854399189471,22,226.553855958667,1,1,0
201115,"AP2.2",285,808,23.1428571428571,1.15820895522388,321.910179211407,1.07303393070469,22,226.553855958667,1,1,1
201116,"AP2.2",240,639,22.4285714285714,1.06314432989691,284.699141633203,0.998944356607728,22,226.553855958667,0,1,1
201117,"AP2.2",235,621,20.7142857142857,0.921212121212121,227.448204498424,0.947700852076768,22,226.553855958667,0,0,1
201118,"AP2.2",228,526,20.7142857142857,0.925,227.776576559765,0.969262027913894,22,226.553855958667,0,0,1
201119,"AP2.2",158,671,20.1428571428571,0.883357041251778,234.617953016047,1.0290261097195,22,226.553855958667,1,0,1
201120,"AP2.2",122,450,17.7142857142857,0.818035426731079,146.1437987275,0.924960751439876,22,226.553855958667,0,0,0
201121,"AP2.2",96,289,17,0.740157480314961,96.261900268485,0.789031969413811,22,226.553855958667,0,0,0
201122,"AP2.2",72,244,18,0.771276595744681,79.6551093766286,0.829740722673215,22,226.553855958667,0,0,0
201123,"AP2.2",37,159,15.7142857142857,0.706896551724138,58.5440419378542,0.813111693581308,22,226.553855958667,0,0,0
201124,"AP2.2",26,152,16,0.658536585365854,30.4753191027694,0.823657273047822,22,226.553855958667,0,0,0
201125,"AP2.2",19,130,17.5714285714286,0.607407407407407,23.6235801171867,0.908599235276413,22,226.553855958667,0,0,0
201126,"AP2.2",21,174,17,0.804878048780488,18.492054311843,0.973266016412792,22,226.553855958667,0,0,0
201127,"AP2.2",15,109,15.5714285714286,0.833333333333333,18.4986215396237,0.880886739982079,22,226.553855958667,0,0,0
201128,"AP2.2",8,89,15.5714285714286,0.8,11.8275403850806,0.788502692338709,22,226.553855958667,0,0,0
201129,"AP2.2",7,95,18.8571428571429,0.681818181818182,7.54978351048395,0.943722938810494,22,226.553855958667,0,0,0
201130,"AP2.2",8,76,16.5714285714286,0.766666666666667,6.29707300101419,0.899581857287742,22,226.553855958667,0,0,0
201131,"AP2.2",1,56,17.8571428571429,0.695652173913043,6.81080818704796,0.851351023380995,22,226.553855958667,0,0,0
201132,"AP2.2",2,57,18.4285714285714,0.6875,0.900261164693205,0.900261164693205,22,226.553855958667,0,0,0
201133,"AP2.2",1,75,19.1428571428571,0.363636363636364,2.13764034472174,1.06882017236087,22,226.553855958667,1,0,0
201134,"AP2.2",3,43,18.4285714285714,1.5,0.918458191273092,0.918458191273092,22,226.553855958667,0,0,0
201135,"AP2.2",1,91,17.8571428571429,0.833333333333333,3.06050433649528,1.02016811216509,22,226.553855958667,1,0,0
201136,"AP2.2",4,58,17,1.6,0.98819109653756,0.98819109653756,22,226.553855958667,0,0,0
201137,"AP2.2",2,59,18.7142857142857,0.875,3.48236352250495,0.870590880626238,22,226.553855958667,0,0,0
201138,"AP2.2",11,42,18,2.42857142857143,1.79246996253471,0.896234981267356,22,226.553855958667,0,0,0
201139,"AP2.2",5,54,18.2857142857143,1.05882352941176,10.3705966915638,0.942781517414895,22,226.553855958667,0,0,0
201140,"AP2.2",6,68,20.2857142857143,1.22222222222222,5.76686112856216,1.15337222571243,22,226.553855958667,1,0,0
201141,"AP2.2",12,61,21.8571428571429,1.04545454545455,6.45397242158289,1.07566207026382,22,226.553855958667,1,0,0
201142,"AP2.2",12,88,18,1.30434782608696,12.3944269248699,1.03286891040583,22,226.553855958667,1,0,0
201143,"AP2.2",19,101,20.7142857142857,1.43333333333333,13.9740500136246,1.16450416780205,22,226.553855958667,1,0,0
201144,"AP2.2",7,81,17.7142857142857,0.883720930232558,17.8055542613233,0.937134434806492,22,226.553855958667,0,0,0
201145,"AP2.2",15,82,20.1428571428571,1.07894736842105,6.65521732508852,0.950745332155503,22,226.553855958667,0,0,0
201146,"AP2.2",6,85,20.7142857142857,0.682926829268293,15.4729686430598,1.03153124287066,22,226.553855958667,1,0,0
201147,"AP2.2",14,71,20.7142857142857,1.25,5.89346736477447,0.982244560795745,22,226.553855958667,0,0,0
201148,"AP2.2",10,97,21.2857142857143,0.857142857142857,15.0292725636049,1.07351946882892,22,226.553855958667,1,0,0
201149,"AP2.2",15,78,22.4285714285714,1.3,10.7944912676453,1.07944912676453,22,226.553855958667,1,1,0
201150,"AP2.2",22,98,22.4285714285714,1.20512820512821,15.8715496977129,1.05810331318086,22,226.553855958667,1,1,0
201151,"AP2.2",22,107,23,1.25531914893617,25.6826581676108,1.16739355307322,22,226.553855958667,1,1,0
201152,"AP2.2",25,61,22.1428571428571,1.16949152542373,20.744209172371,0.942918598744138,22,226.553855958667,0,1,0
201201,"AP2.2",43,140,21.8571428571429,1.30434782608696,28.8992318644696,1.15596927457879,22,226.553855958667,1,0,0
201202,"AP2.2",36,102,22.8571428571429,1.15555555555556,51.0596899399788,1.18743464976695,22,226.553855958667,1,1,0
201203,"AP2.2",35,125,23.5714285714286,1.09615384615385,37.4498720762467,1.04027422434019,22,226.553855958667,1,1,0
201204,"AP2.2",39,77,22.7142857142857,0.964912280701754,34.8083355027165,0.994523871506185,22,226.553855958667,0,1,0
201205,"AP2.2",54,86,21.4285714285714,1.16363636363636,36.0447836139835,0.924225220871372,22,226.553855958667,0,0,0
201206,"AP2.2",55,87,23.8571428571429,1.15625,60.7004793266458,1.12408295049344,22,226.553855958667,1,1,0
201207,"AP2.2",64,120,23,1.16891891891892,65.2720111753844,1.18676383955244,22,226.553855958667,1,1,0
201208,"AP2.2",65,102,23.5714285714286,1.0635838150289,71.9649278042908,1.12445199694204,22,226.553855958667,1,1,0
201209,"AP2.2",100,222,24.1428571428571,1.2445652173913,90.1143776308503,1.38637504047462,22,226.553855958667,1,1,0
201210,"AP2.2",142,242,22.7142857142857,1.34061135371179,132.084881143192,1.32084881143192,22,226.553855958667,1,1,0
201211,"AP2.2",124,206,23.2857142857143,1.19218241042345,149.338376047029,1.05167870455654,22,226.553855958667,1,1,0
